time [s],Current, Voltage, Wire-feed, Gas-flow,
1671016687095.033,3,0,0,0,
1671016687099.4192,3,0,0,0,
1671016687103.8057,3,0,0,0,
1671016687108.192,3,0,0,0,
1671016687112.5781,3,0,0,0,
1671016687116.9646,3,0,0,0,
1671016687121.3508,3,0,0,0,
1671016687125.737,3,0,0,0,
1671016687130.1235,3,0,0,0,
1671016687134.5098,3,0,0,0,
1671016687138.896,3,0,0,0,
1671016687143.2822,3,0,0,0,
1671016687147.6687,3,0,0,0,
1671016687152.055,3,0,0,0,
1671016687156.4412,3,0,0,0,
1671016687160.8276,3,0,0,0,
1671016687165.2139,3,0,0,0,
1671016687169.6,3,0,0,0,
1671016687173.9866,3,0,0,0,
1671016687178.3728,3,0,0,0,
1671016687182.759,3,0,0,0,
1671016687187.1455,3,0,0,0,
1671016687191.5317,3,0,0,0,
1671016687195.918,3,0,0,0,
1671016687200.3044,3,0,0,0,
1671016687204.6907,3,0,0,0,
1671016687209.077,3,0,0,0,
1671016687213.4634,3,0,0,0,
1671016687217.8496,3,0,0,0,
1671016687222.2358,3,0,0,0,
1671016687226.622,3,0,0,0,
1671016687231.0085,3,0,0,0,
1671016687235.3948,3,0,0,0,
1671016687239.781,3,0,0,0,
1671016687244.1675,3,0,0,0,
1671016687248.5537,3,0,0,0,
1671016687252.94,3,0,0,0,
1671016687257.3264,3,0,0,0,
1671016687261.7126,3,0,0,0,
1671016687266.0989,3,0,0,0,
1671016687270.4854,3,0,0,0,
1671016687274.8716,3,0,0,0,
1671016687279.2578,3,0,0,0,
1671016687283.6443,3,0,0,0,
1671016687288.0305,3,0,0,0,
1671016687292.4167,3,0,0,0,
1671016687296.8032,3,0,0,0,
1671016687301.1895,3,0,0,0,
1671016687305.5757,3,0,0,0,
1671016687309.962,3,0,0,0,
1671016687314.3484,3,0,0,0,
1671016687318.7346,3,0,0,0,
1671016687323.1208,3,0,0,0,
1671016687327.5073,3,0,0,0,
1671016687331.8936,3,0,0,0,
1671016687336.2798,3,0,0,0,
1671016687340.6663,3,0,0,0,
1671016687345.0525,3,0,0,0,
1671016687349.4387,3,0,0,0,
1671016687353.8252,3,0,0,0,
1671016687358.2114,3,0,0,0,
1671016687362.5977,3,0,0,0,
1671016687366.9841,3,0,0,0,
1671016687371.3704,3,0,0,0,
1671016687375.7566,3,0,0,0,
1671016687380.143,853,165,0,0,
1671016687384.5293,853,165,0,0,
1671016687388.9155,835,180,0,0,
1671016687393.3018,835,180,0,0,
1671016687397.6882,769,232,0,0,
1671016687402.0745,769,232,0,0,
1671016687406.4607,625,343,0,0,
1671016687410.8472,625,343,0,0,
1671016687415.2334,625,343,0,0,
1671016687419.6196,625,343,0,0,
1671016687424.006,410,508,0,106,
1671016687428.3923,410,508,0,106,
1671016687432.7786,175,689,8,106,
1671016687437.165,175,689,8,106,
1671016687441.5513,0,835,8,106,
1671016687445.9375,0,912,8,106,
1671016687450.324,0,912,8,106,
1671016687454.7102,0,912,8,106,
1671016687459.0964,0,912,8,106,
1671016687463.483,0,919,8,106,
1671016687467.8691,0,919,8,106,
1671016687472.2554,0,882,8,106,
1671016687476.6416,0,882,8,106,
1671016687481.028,35,803,8,106,
1671016687485.4143,35,803,8,106,
1671016687489.8005,35,803,8,106,
1671016687494.187,35,803,8,106,
1671016687498.5732,35,803,8,106,
1671016687502.9595,35,803,8,106,
1671016687507.346,35,795,8,106,
1671016687511.7322,35,806,8,106,
1671016687516.1184,35,806,8,106,
1671016687520.505,6,838,8,106,
1671016687524.891,6,838,8,106,
1671016687529.2773,6,838,8,106,
1671016687533.6638,6,838,8,106,
1671016687538.05,6,843,8,106,
1671016687542.4363,6,843,8,106,
