time [s],Current, Voltage, Wire-feed, Gas-flow,
1671021779238.376,0,0,0,0,
1671021779242.4023,0,0,0,0,
1671021779246.4285,0,0,0,0,
1671021779250.4548,0,0,0,0,
1671021779254.4812,0,0,0,0,
1671021779258.5076,0,0,0,0,
1671021779262.5337,0,0,0,0,
1671021779266.56,0,0,0,0,
1671021779270.5864,0,0,0,0,
1671021779274.6125,0,0,0,0,
1671021779278.639,0,0,0,0,
1671021779282.6653,0,0,0,0,
1671021779286.6914,0,0,0,0,
1671021779290.7178,0,0,0,0,
1671021779294.7441,0,0,0,0,
1671021779298.7705,0,0,0,0,
1671021779302.7966,0,0,0,0,
1671021779306.823,0,0,0,0,
1671021779310.8494,0,0,0,0,
1671021779314.8755,0,0,0,0,
1671021779318.9019,0,0,0,0,
1671021779322.9282,0,0,0,0,
1671021779326.9546,0,0,0,0,
1671021779330.9807,0,0,0,0,
1671021779335.007,0,0,0,0,
1671021779339.0334,0,0,0,0,
1671021779343.0596,0,0,0,0,
1671021779347.086,0,0,0,0,
1671021779351.1123,0,0,0,0,
1671021779355.1384,0,0,0,0,
1671021779359.1648,0,0,0,0,
1671021779363.1912,0,0,0,0,
1671021779367.2175,0,0,0,0,
1671021779371.2437,0,0,0,0,
1671021779375.27,0,0,0,0,
1671021779379.2964,0,0,0,0,
1671021779383.3225,0,0,0,0,
1671021779387.3489,0,0,0,0,
1671021779391.3752,0,0,0,0,
1671021779395.4016,0,0,0,0,
1671021779399.4277,0,0,0,0,
1671021779403.454,0,0,0,0,
1671021779407.4805,0,0,0,0,
1671021779411.5066,0,0,0,0,
1671021779415.533,0,0,0,0,
1671021779419.5593,0,0,0,0,
1671021779423.5854,0,0,0,0,
1671021779427.6118,0,0,0,0,
1671021779431.6382,0,0,0,0,
1671021779435.6646,0,0,0,0,
1671021779439.6907,0,0,0,0,
1671021779443.717,0,0,0,0,
1671021779447.7434,0,0,0,162,
1671021779451.7695,0,0,0,162,
1671021779455.796,0,0,0,162,
1671021779459.8223,0,0,0,162,
1671021779463.8486,0,0,0,162,
1671021779467.8748,0,0,0,162,
1671021779471.9011,0,0,0,162,
1671021779475.9275,0,0,0,162,
1671021779479.9536,0,0,0,162,
1671021779483.98,0,0,0,162,
1671021779488.0063,0,0,0,162,
1671021779492.0327,0,0,0,162,
1671021779496.0588,0,0,0,162,
1671021779500.0852,0,0,0,162,
1671021779504.1116,0,0,0,162,
1671021779508.1377,0,0,0,162,
1671021779512.164,0,0,0,162,
1671021779516.1904,0,0,0,162,
1671021779520.2166,0,0,0,162,
1671021779524.243,0,0,0,162,
1671021779528.2693,0,0,0,162,
1671021779532.2957,0,0,0,162,
1671021779536.3218,1258,0,0,162,
1671021779540.3481,1258,0,0,162,
1671021779544.3745,1787,0,0,162,
1671021779548.4006,1787,0,0,162,
1671021779552.427,1787,0,0,162,
1671021779556.4534,1787,0,0,162,
1671021779560.4797,1996,0,0,162,
1671021779564.5059,1996,0,0,162,
1671021779568.5322,1680,0,0,162,
1671021779572.5586,1680,0,0,162,
1671021779576.5847,972,306,0,162,
1671021779580.611,972,306,0,162,
1671021779584.6375,972,306,0,162,
1671021779588.6636,972,306,0,162,
1671021779592.69,199,726,0,162,
1671021779596.7163,199,726,0,162,
1671021779600.7427,0,1009,0,162,
1671021779604.7688,0,1009,0,162,
1671021779608.7952,0,1098,0,162,
1671021779612.8215,0,1098,0,162,
1671021779616.8477,0,898,0,162,
1671021779620.874,0,898,0,162,
1671021779624.9004,0,898,0,162,
1671021779628.9268,0,898,0,162,
1671021779632.953,93,785,0,162,
1671021779636.9792,93,785,0,162,
1671021779641.0056,190,737,10,90,
1671021779645.0317,190,737,10,90,
1671021779649.058,67,753,10,90,
1671021779653.0845,67,753,10,90,
1671021779657.1106,67,753,10,90,
1671021779661.137,67,753,10,90,
1671021779665.1633,67,803,10,90,
1671021779669.1897,67,803,10,90,
1671021779673.2158,0,852,10,90,
1671021779677.2422,0,852,10,90,
1671021779681.2686,0,877,10,90,
1671021779685.2947,0,877,10,90,
1671021779689.321,0,854,10,90,
1671021779693.3474,0,854,10,90,
1671021779697.3738,0,854,10,90,
1671021779701.4,0,854,10,90,
1671021779705.4263,0,854,10,90,
1671021779709.4526,0,854,10,90,
1671021779713.4788,0,832,10,90,
1671021779717.5051,0,832,10,90,
1671021779721.5315,30,819,10,90,
1671021779725.5576,30,819,10,90,
1671021779729.584,30,819,10,90,
1671021779733.6104,30,819,10,90,
1671021779737.6367,19,818,10,90,
1671021779741.6628,19,818,10,90,
1671021779745.6892,19,825,10,90,
1671021779749.7156,19,825,10,90,
1671021779753.7417,2,834,10,90,
1671021779757.768,2,834,10,90,
1671021779761.7944,2,840,10,90,
1671021779765.8208,2,840,10,90,
1671021779769.847,2,840,10,90,
1671021779773.8733,2,840,10,90,
1671021779777.8997,2,838,10,90,
1671021779781.9258,2,838,10,90,
1671021779785.9521,2,838,10,90,
1671021779789.9785,2,838,10,90,
1671021779794.0046,2,834,10,90,
1671021779798.031,2,834,10,90,
1671021779802.0574,2,833,10,90,
1671021779806.0837,2,833,10,90,
1671021779810.1099,2,833,10,90,
1671021779814.1362,2,833,10,90,
1671021779818.1626,2,836,10,90,
1671021779822.1887,2,836,10,90,
1671021779826.215,2,836,10,90,
1671021779830.2415,2,836,10,90,
1671021779834.2678,2,839,10,90,
1671021779838.294,2,839,10,90,
1671021779842.3203,2,841,10,80,
1671021779846.3467,2,841,10,80,
1671021779850.3728,2,841,10,80,
1671021779854.3992,2,841,10,80,
1671021779858.4255,2,839,10,80,
1671021779862.452,2,839,10,80,
1671021779866.478,2,839,10,80,
1671021779870.5044,2,839,10,80,
1671021779874.5308,2,836,10,80,
1671021779878.557,2,836,10,80,
1671021779882.5833,2,834,10,80,
1671021779886.6096,2,834,10,80,
1671021779890.6357,2,834,10,80,
1671021779894.662,2,834,10,80,
1671021779898.6885,2,834,10,80,
1671021779902.7148,2,834,10,80,
1671021779906.741,2,834,10,80,
1671021779910.7673,2,834,10,80,
1671021779914.7937,2,836,10,80,
1671021779918.8198,2,836,10,80,
1671021779922.8462,2,836,10,80,
1671021779926.8726,2,836,10,80,
1671021779930.899,2,841,10,80,
1671021779934.925,2,841,10,80,
1671021779938.9514,2,841,10,80,
1671021779942.9778,2,841,10,80,
1671021779947.004,2,841,10,80,
1671021779951.0303,2,841,10,80,
1671021779955.0566,2,839,10,80,
1671021779959.0828,2,839,10,80,
1671021779963.1091,2,834,10,80,
1671021779967.1355,2,834,10,80,
1671021779971.1619,2,834,10,80,
1671021779975.188,2,834,10,80,
