time [s],Current, Voltage, Wire-feed, Gas-flow,
1671026339144.973,2,0,0,0,
1671026339149.0522,2,0,0,0,
1671026339153.1316,2,0,0,0,
1671026339157.2107,2,0,0,0,
1671026339161.29,2,0,0,0,
1671026339165.3694,2,0,0,0,
1671026339169.4487,2,0,0,0,
1671026339173.5278,2,0,0,0,
1671026339177.6072,2,0,0,0,
1671026339181.6865,2,0,0,0,
1671026339185.7659,2,0,0,0,
1671026339189.845,2,0,0,0,
1671026339193.9243,2,0,0,0,
1671026339198.0037,2,0,0,0,
1671026339202.083,2,0,0,0,
1671026339206.1624,2,0,0,0,
1671026339210.2415,2,0,0,0,
1671026339214.3208,2,0,0,0,
1671026339218.4001,2,0,0,0,
1671026339222.4795,2,0,0,0,
1671026339226.5586,2,0,0,0,
1671026339230.638,2,0,0,0,
1671026339234.7173,2,0,0,0,
1671026339238.7966,2,0,0,0,
1671026339242.8757,2,0,0,0,
1671026339246.955,2,0,0,0,
1671026339251.0344,2,0,0,0,
1671026339255.1138,2,0,0,0,
1671026339259.193,2,0,0,0,
1671026339263.2722,2,0,0,0,
1671026339267.3516,2,0,0,0,
1671026339271.431,2,0,0,3,
1671026339275.5103,2,0,0,3,
1671026339279.5894,2,0,0,3,
1671026339283.6687,2,0,0,3,
1671026339287.748,2,0,0,3,
1671026339291.8274,2,0,0,3,
1671026339295.9065,2,0,0,3,
1671026339299.9858,2,0,0,3,
1671026339304.0652,2,0,0,3,
1671026339308.1445,2,0,0,3,
1671026339312.2236,2,0,0,3,
1671026339316.303,2,0,0,3,
1671026339320.3823,2,0,0,3,
1671026339324.4617,2,0,0,3,
1671026339328.541,2,0,0,3,
1671026339332.62,2,0,0,3,
1671026339336.6995,2,0,0,3,
1671026339340.7788,2,0,0,3,
1671026339344.8582,2,0,0,3,
1671026339348.9373,2,0,0,3,
1671026339353.0166,2,0,0,3,
1671026339357.096,2,0,0,3,
1671026339361.1753,2,0,0,3,
1671026339365.2544,2,0,0,3,
1671026339369.3337,2,0,0,3,
1671026339373.413,2,0,0,3,
1671026339377.4924,2,0,0,3,
1671026339381.5718,2,0,0,3,
1671026339385.651,2,0,0,3,
1671026339389.7302,2,0,0,3,
1671026339393.8096,2,0,0,3,
1671026339397.889,2,0,0,3,
1671026339401.968,2,0,0,3,
1671026339406.0474,2,0,0,3,
1671026339410.1267,2,0,0,3,
1671026339414.206,2,0,0,3,
1671026339418.2852,2,0,0,3,
1671026339422.3645,2,0,0,3,
1671026339426.4438,786,0,0,3,
1671026339430.5232,786,0,0,3,
1671026339434.6025,786,0,0,3,
1671026339438.6816,786,0,0,3,
1671026339442.761,786,152,0,3,
1671026339446.8403,786,152,0,3,
1671026339450.9197,666,148,0,3,
