time [s],Current, Voltage, Wire-feed, Gas-flow,Unnamed: 5
1670517471858.1987,2813,307,108,140,
1670517471890.9932,2858,304,108,140,
1670517471923.7876,2942,306,108,140,
1670517471956.582,2896,309,108,140,
1670517471989.3765,2907,309,108,140,
1670517472022.171,2907,309,108,140,
1670517472054.9653,2895,306,108,142,
1670517472087.7598,2915,303,108,142,
1670517472120.5542,2956,297,108,142,
1670517472153.3486,2956,297,108,142,
1670517472186.143,2903,298,108,140,
1670517472218.9377,2887,303,108,140,
1670517472251.7322,2942,303,108,140,
1670517472284.5266,2948,303,108,140,
1670517472317.321,2924,303,108,140,
1670517472350.1155,2941,303,108,140,
1670517472382.91,2976,303,108,140,
1670517472415.7043,2951,303,107,142,
1670517472448.4988,2880,303,107,142,
1670517472481.2932,2925,303,107,142,
1670517472514.0876,2977,303,107,142,
1670517472546.8823,2990,303,107,142,
1670517472579.6768,2842,303,107,142,
1670517472612.4712,2858,303,108,140,
1670517472645.2656,3087,303,108,140,
1670517472678.06,3063,303,108,140,
1670517472710.8545,2879,303,108,140,
1670517472743.649,2879,303,108,140,
1670517472776.4434,2913,303,108,140,
1670517472809.2378,2913,303,108,140,
1670517472842.0322,2941,304,108,140,
1670517472874.827,2911,308,108,140,
1670517472907.6213,2856,306,108,140,
1670517472940.4158,2846,303,108,140,
1670517472973.2102,2960,308,108,140,
1670517473006.0046,2987,304,108,139,
1670517473038.799,2977,305,108,139,
1670517473071.5935,2918,303,108,139,
1670517473104.388,2900,300,108,139,
1670517473137.1824,2942,298,108,139,
1670517473169.9768,2931,297,108,139,
1670517473202.7715,2881,305,108,142,
1670517473235.566,2944,302,108,142,
1670517473268.3604,2966,302,108,142,
1670517473301.1548,2862,304,108,142,
1670517473333.9492,2862,303,108,142,
1670517473366.7437,2891,308,108,142,
1670517473399.538,2848,306,108,142,
1670517473432.3325,2823,303,108,142,
1670517473465.127,2939,303,108,142,
1670517473497.9214,2918,303,108,142,
1670517473530.7158,2928,303,108,142,
1670517473563.5105,2892,302,108,142,
1670517473596.305,2871,299,108,141,
1670517473629.0994,2976,289,108,141,
1670517473661.8938,2874,305,108,141,
1670517473694.6882,2937,299,108,141,
1670517473727.4827,2958,299,108,141,
1670517473760.277,2920,299,108,141,
1670517473793.0715,2974,299,108,141,
1670517473825.866,2883,302,108,141,
1670517473858.6604,2885,305,108,141,
1670517473891.455,2923,303,108,141,
1670517473924.2495,2850,305,108,141,
1670517473957.044,2924,300,108,141,
1670517473989.8384,2924,299,108,141,
1670517474022.6328,2967,304,108,141,
1670517474055.4272,3014,305,108,141,
1670517474088.2217,2956,305,108,141,
1670517474121.016,2956,307,108,141,
1670517474153.8105,2848,302,108,141,
1670517474186.605,2834,302,108,142,
1670517474219.3997,2879,308,108,142,
1670517474252.194,2894,306,108,142,
1670517474284.9885,2843,307,108,142,
1670517474317.783,2925,303,108,142,
1670517474350.5774,2997,304,108,142,
1670517474383.3718,2978,304,108,141,
1670517474416.1663,2902,303,108,141,
1670517474448.9607,2913,302,108,141,
1670517474481.7551,2847,304,108,141,
1670517474514.5496,2859,303,108,141,
1670517474547.344,2823,308,108,141,
1670517474580.1387,2827,304,108,141,
1670517474612.933,2926,303,108,141,
1670517474645.7275,2937,306,108,141,
1670517474678.522,2924,297,108,141,
1670517474711.3164,2909,297,108,141,
1670517474744.1108,2898,302,108,141,
1670517474776.9053,2869,299,97,140,
1670517474809.6997,2692,281,97,140,
1670517474842.4941,2692,274,97,140,
1670517474875.2886,2523,247,97,140,
1670517474908.0833,2323,228,97,140,
1670517474940.8777,1916,216,97,140,
1670517474973.672,1461,240,45,113,
1670517475006.4666,2030,263,45,113,
1670517475039.261,2541,216,45,113,
1670517475072.0554,296,687,45,113,
1670517475104.8499,0,875,45,113,
1670517475137.6443,182,688,45,113,
1670517475170.4387,0,297,0,141,
1670517475203.2332,0,0,0,141,
1670517475236.0278,28,43,0,141,
1670517475268.8223,5,4,0,141,
1670517475301.6167,5,1,0,141,
1670517475334.4111,5,0,0,141,
1670517475367.2056,5,0,0,141,
1670517475400.0,5,0,0,141,
