time [s],Current, Voltage, Wire-feed, Gas-flow,
1670519100.972,5,0,0,0,
1670519100.4452868,5,0,0,0,
1670519099.9185736,1332,495,9,81,
1670519099.3918605,1506,180,9,81,
1670519098.8651474,1515,91,9,81,
1670519098.3384342,4505,221,9,81,
1670519097.811721,118,364,9,81,
1670519097.285008,0,490,9,81,
1670519096.7582948,176,901,61,96,
1670519096.2315817,176,901,61,96,
1670519095.7048686,4114,287,61,96,
1670519095.1781554,4114,287,61,96,
1670519094.6514423,3911,366,61,96,
1670519094.1247292,3853,348,61,96,
1670519093.598016,3869,358,142,159,
1670519093.071303,3887,351,142,159,
1670519092.5445898,3875,349,142,159,
1670519092.0178766,3865,351,142,159,
1670519091.4911635,3772,354,142,159,
1670519090.9644504,3657,359,142,159,
1670519090.4377372,3569,358,142,162,
1670519089.911024,3525,360,142,162,
1670519089.384311,3677,350,142,162,
1670519088.8575978,3708,348,142,162,
1670519088.3308847,3689,350,142,162,
1670519087.8041716,3760,345,142,162,
1670519087.2774584,3567,346,142,161,
1670519086.7507453,3485,344,142,161,
1670519086.2240322,3393,346,142,161,
1670519085.697319,3261,343,142,161,
1670519085.170606,3390,335,142,161,
1670519084.6438928,3397,334,142,161,
1670519084.1171796,3070,339,131,159,
1670519083.5904665,3070,336,131,159,
1670519083.0637534,3244,322,131,159,
1670519082.5370402,3200,323,131,159,
1670519082.010327,3022,320,131,159,
1670519081.483614,3058,318,131,159,
1670519080.9569008,3038,314,117,147,
1670519080.4301877,3038,314,117,147,
1670519079.9034746,2948,314,117,147,
1670519079.3767614,2935,311,117,147,
1670519078.8500483,2940,296,117,147,
1670519078.3233352,2992,292,117,147,
1670519077.796622,3000,296,108,140,
1670519077.269909,2912,310,108,140,
1670519076.7431958,2938,308,108,140,
1670519076.2164826,2921,308,108,140,
1670519075.6897695,2896,303,108,140,
1670519075.1630564,2991,304,108,140,
1670519074.6363432,2938,304,108,137,
1670519074.10963,2938,304,108,137,
1670519073.582917,2995,303,108,137,
1670519073.0562038,2964,304,108,137,
1670519072.5294907,3000,303,108,137,
1670519072.0027776,3016,304,108,137,
1670519071.4760644,2986,303,108,139,
1670519070.9493513,2976,303,108,139,
1670519070.4226382,2976,304,108,139,
1670519069.895925,2976,304,108,139,
1670519069.369212,2981,301,108,139,
1670519068.8424988,2933,304,108,141,
1670519068.3157856,2981,304,108,141,
1670519067.7890725,3012,304,108,141,
1670519067.2623594,2970,304,108,141,
1670519066.7356462,2924,304,108,141,
1670519066.208933,2993,304,108,141,
1670519065.68222,3018,304,108,141,
1670519065.1555068,2970,304,108,140,
1670519064.6287937,2970,304,108,140,
1670519064.1020806,2986,304,108,140,
1670519063.5753675,2932,304,108,140,
1670519063.0486543,2972,304,108,140,
1670519062.5219412,2991,304,108,142,
1670519061.995228,3139,304,108,142,
1670519061.468515,3071,304,108,142,
1670519060.9418018,2943,304,108,142,
1670519060.4150887,2978,304,108,142,
1670519059.8883755,2869,304,108,142,
1670519059.3616624,2932,304,108,142,
1670519058.8349493,3018,304,108,141,
1670519058.3082361,2971,304,108,141,
1670519057.781523,3032,301,108,141,
1670519057.2548099,3075,298,108,141,
1670519056.7280967,2965,302,108,141,
1670519056.2013836,3021,304,108,140,
1670519055.6746705,3104,297,108,140,
1670519055.1479573,3065,302,108,140,
1670519054.6212442,2959,305,108,140,
1670519054.094531,2949,300,108,140,
1670519053.567818,2974,302,108,140,
1670519053.0411048,3012,301,108,140,
1670519052.5143917,3000,299,108,140,
1670519051.9876785,3022,297,108,140,
1670519051.4609654,3021,299,108,140,
1670519050.9342523,2975,302,108,140,
1670519050.4075391,3006,302,108,140,
1670519049.880826,2987,300,108,141,
1670519049.3541129,3031,302,108,141,
1670519048.8273997,3009,300,108,141,
1670519048.3006866,2997,301,108,141,
1670519047.7739735,2983,304,108,141,
1670519047.2472603,2961,305,108,141,
1670519046.7205472,2982,300,108,141,
1670519046.193834,3066,297,109,140,
1670519045.667121,3006,297,109,140,
1670519045.1404078,2959,306,109,140,
1670519044.6136947,3007,305,109,140,
1670519044.0869815,2998,306,109,140,
1670519043.5602684,3035,303,108,140,
1670519043.0335553,3050,297,108,140,
1670519042.5068421,3038,302,108,140,
1670519041.980129,3061,295,108,140,
1670519041.4534159,3026,295,108,140,
1670519040.9267027,3026,300,108,140,
1670519040.3999896,3039,295,108,140,
1670519039.8732765,3039,302,108,140,
1670519039.3465633,3039,300,108,140,
1670519038.8198502,3039,297,108,140,
1670519038.293137,3004,303,108,140,
1670519037.766424,3024,298,108,140,
1670519037.2397108,3024,301,108,139,
1670519036.7129977,3034,304,108,139,
1670519036.1862845,3019,302,108,139,
1670519035.6595714,2994,304,108,139,
1670519035.1328583,3008,302,108,139,
1670519034.6061451,2970,304,108,139,
1670519034.079432,2976,302,108,139,
1670519033.5527189,3041,303,108,140,
1670519033.0260057,3002,301,108,140,
1670519032.4992926,3002,298,108,140,
1670519031.9725795,2973,301,108,140,
1670519031.4458663,2922,304,108,140,
1670519030.9191532,2945,304,108,141,
1670519030.39244,3021,304,108,141,
1670519029.865727,3009,304,108,141,
1670519029.3390138,2985,304,108,141,
1670519028.8123007,2912,304,108,141,
1670519028.2855875,2865,304,108,141,
1670519027.7588744,2957,304,108,141,
1670519027.2321613,3002,304,108,140,
1670519026.7054482,2956,304,108,140,
1670519026.178735,2972,304,108,140,
1670519025.652022,2984,304,108,140,
1670519025.1253088,2977,304,108,140,
1670519024.5985956,2915,304,108,140,
1670519024.0718825,2942,304,108,140,
1670519023.5451694,2985,304,108,140,
