time [s],Current, Voltage, Wire-feed, Gas-flow,
1670518898.517,0,0,0,0,
1670518898.1736991,0,0,0,0,
1670518897.8303983,6,852,10,82,
1670518897.4870975,6,851,10,82,
1670518897.1437967,6,851,10,82,
1670518896.8004959,354,797,10,82,
1670518896.457195,846,701,10,82,
1670518896.1138942,1888,84,10,80,
1670518895.7705936,1888,84,10,80,
1670518895.4272928,2610,210,10,80,
1670518895.083992,2512,229,10,80,
1670518894.7406912,2123,301,10,80,
1670518894.3973904,2152,316,10,80,
1670518894.0540895,2936,331,87,115,
1670518893.7107887,3503,345,87,115,
1670518893.367488,3894,354,87,115,
1670518893.024187,3841,354,87,115,
1670518892.6808863,3620,354,87,115,
1670518892.3375854,3620,354,87,115,
1670518891.9942846,3515,354,142,163,
1670518891.6509838,3542,354,142,163,
1670518891.307683,3593,354,142,163,
1670518890.9643822,3593,351,142,163,
1670518890.6210816,3531,353,142,163,
1670518890.2777808,3531,353,142,163,
1670518889.93448,3467,354,142,160,
1670518889.5911791,3467,354,142,160,
1670518889.2478783,3467,354,142,160,
1670518888.9045775,3467,354,142,160,
1670518888.5612767,3391,348,142,160,
1670518888.2179759,3339,349,142,160,
1670518887.874675,3275,349,140,157,
1670518887.5313742,3275,345,140,157,
1670518887.1880734,3260,341,140,157,
1670518886.8447726,3172,338,140,157,
1670518886.5014718,3194,334,140,157,
1670518886.158171,3166,333,140,157,
1670518885.81487,3088,328,128,154,
1670518885.4715695,2999,326,128,154,
1670518885.1282687,2890,321,128,154,
1670518884.784968,2941,318,128,154,
1670518884.441667,3066,310,128,154,
1670518884.0983663,3040,312,128,154,
1670518883.7550654,2789,302,115,145,
1670518883.4117646,2851,298,115,145,
1670518883.0684638,3217,274,115,145,
1670518882.725163,3047,306,115,145,
1670518882.3818622,2676,312,115,145,
1670518882.0385613,2768,305,115,145,
1670518881.6952605,3272,271,108,139,
1670518881.3519597,3514,262,108,139,
1670518881.008659,2621,320,108,139,
1670518880.665358,2667,314,108,139,
1670518880.3220575,2899,310,108,139,
1670518879.9787567,2878,309,108,139,
1670518879.6354558,2854,304,108,138,
1670518879.292155,2870,306,108,138,
1670518878.9488542,2815,299,108,138,
1670518878.6055534,2984,283,108,138,
1670518878.2622526,2934,307,108,138,
1670518877.9189517,2808,309,108,138,
1670518877.575651,3069,295,109,139,
1670518877.23235,3017,304,109,139,
1670518876.8890493,2991,308,109,139,
1670518876.5457485,2972,300,109,139,
1670518876.2024477,2900,308,109,139,
1670518875.8591468,2845,308,109,139,
1670518875.515846,2969,299,108,141,
1670518875.1725454,2989,299,108,141,
1670518874.8292446,3031,304,108,141,
1670518874.4859438,3031,300,108,141,
1670518874.142643,2898,300,108,141,
1670518873.7993422,2909,299,108,139,
1670518873.4560413,2960,300,108,139,
1670518873.1127405,2960,300,108,139,
1670518872.7694397,2960,299,108,139,
1670518872.4261389,2997,299,108,139,
1670518872.082838,3023,299,108,139,
1670518871.7395372,3011,297,108,139,
1670518871.3962364,2979,297,108,141,
1670518871.0529356,2955,302,108,141,
1670518870.7096348,3059,296,108,141,
1670518870.366334,2994,299,108,141,
1670518870.0230334,2961,302,108,141,
1670518869.6797326,3000,299,108,140,
1670518869.3364317,3028,301,108,140,
1670518868.993131,3006,302,108,140,
1670518868.64983,2909,299,108,140,
1670518868.3065293,3037,296,108,140,
1670518867.9632285,3056,296,108,140,
1670518867.6199276,2961,301,108,141,
1670518867.2766268,2963,300,108,141,
1670518866.933326,2940,301,108,141,
1670518866.5900252,2955,303,108,141,
1670518866.2467244,2979,302,108,141,
1670518865.9034235,2993,303,108,141,
1670518865.5601227,2967,302,108,142,
1670518865.216822,2934,307,108,142,
1670518864.8735213,2947,307,108,142,
1670518864.5302205,2900,302,108,142,
1670518864.1869197,2900,302,108,142,
1670518863.8436189,3000,302,108,142,
1670518863.500318,2989,302,108,142,
1670518863.1570172,2959,302,108,138,
1670518862.8137164,3060,302,108,138,
1670518862.4704156,2936,302,108,138,
1670518862.1271148,2915,302,108,138,
1670518861.783814,2984,302,108,138,
1670518861.4405131,2995,302,108,138,
1670518861.0972123,2983,302,109,143,
1670518860.7539115,2959,302,109,143,
1670518860.4106107,2970,302,109,143,
1670518860.0673099,3033,302,109,143,
1670518859.7240093,2975,302,109,143,
1670518859.3807085,2975,302,108,140,
1670518859.0374076,2965,302,108,140,
1670518858.6941068,2939,302,108,140,
1670518858.350806,2925,302,108,140,
1670518858.0075052,2985,302,108,140,
1670518857.6642044,3047,302,108,140,
1670518857.3209035,2937,302,108,141,
1670518856.9776027,3011,302,108,141,
1670518856.634302,3027,302,108,141,
1670518856.291001,2998,302,108,141,
1670518855.9477003,2980,302,108,141,
1670518855.6043994,3033,302,108,141,
1670518855.2610986,3031,302,109,139,
1670518854.9177978,2978,302,109,139,
1670518854.5744972,2978,302,109,139,
1670518854.2311964,2950,302,109,139,
1670518853.8878956,2950,302,109,139,
1670518853.5445948,2950,302,109,139,
1670518853.201294,2965,302,108,140,
1670518852.8579931,3020,302,108,140,
1670518852.5146923,2957,302,108,140,
1670518852.1713915,2915,302,108,140,
1670518851.8280907,2928,302,108,140,
1670518851.4847898,3015,302,108,140,
1670518851.141489,3015,302,108,144,
1670518850.7981882,2961,302,108,144,
1670518850.4548874,2961,302,108,144,
1670518850.1115866,2928,302,108,144,
1670518849.7682858,2942,302,108,144,
1670518849.4249852,2955,302,108,144,
1670518849.0816844,2970,302,109,140,
1670518848.7383835,2992,302,109,140,
1670518848.3950827,2992,302,109,140,
1670518848.051782,2975,302,109,140,
1670518847.708481,2949,302,109,140,
1670518847.3651803,2974,302,109,140,
1670518847.0218794,2974,302,108,139,
1670518846.6785786,2971,302,108,139,
1670518846.3352778,2999,302,108,139,
1670518845.991977,2978,302,108,139,
1670518845.6486762,2978,302,108,139,
1670518845.3053753,2940,302,108,139,
1670518844.9620745,2963,302,108,140,
1670518844.6187737,2964,302,108,140,
1670518844.275473,2950,302,108,140,
1670518843.9321723,2950,302,108,140,
1670518843.5888715,2950,302,108,140,
1670518843.2455707,2995,302,108,140,
1670518842.9022698,3007,302,108,142,
1670518842.558969,2975,302,109,142,
1670518842.2156682,2963,302,109,142,
1670518841.8723674,2982,302,109,142,
1670518841.5290666,2997,302,109,142,
1670518841.1857657,2951,302,109,142,
1670518840.842465,2964,302,108,139,
1670518840.499164,2978,302,108,139,
1670518840.1558633,2978,302,108,139,
1670518839.8125625,2989,302,108,139,
1670518839.4692616,2971,302,108,139,
1670518839.125961,2888,302,108,139,
1670518838.7826602,2905,302,108,139,
1670518838.4393594,2958,302,108,142,
1670518838.0960586,2940,302,108,142,
1670518837.7527578,2937,303,108,142,
1670518837.409457,2937,307,108,142,
1670518837.0661561,2937,306,108,142,
1670518836.7228553,2969,303,108,140,
1670518836.3795545,2935,307,108,140,
1670518836.0362537,2935,308,108,140,
1670518835.6929529,2930,304,108,140,
1670518835.349652,2945,302,108,140,
1670518835.0063512,2962,299,108,140,
1670518834.6630504,2932,299,108,142,
1670518834.3197496,2958,304,108,142,
1670518833.976449,2972,303,108,142,
1670518833.6331482,2950,302,108,142,
1670518833.2898474,2950,303,108,142,
1670518832.9465466,2950,302,108,142,
1670518832.6032457,2963,302,108,143,
1670518832.259945,2942,302,108,143,
1670518831.916644,2917,304,108,143,
1670518831.5733433,2946,302,108,143,
1670518831.2300425,2961,304,108,143,
1670518830.8867416,2972,301,108,143,
1670518830.5434408,2972,299,108,143,
1670518830.20014,2941,301,108,141,
1670518829.8568392,2959,304,108,141,
1670518829.5135384,2959,302,108,141,
1670518829.1702375,2971,304,108,141,
1670518828.826937,2916,303,108,141,
1670518828.4836361,3001,303,108,141,
1670518828.1403353,2943,304,108,141,
1670518827.7970345,2943,303,108,141,
1670518827.4537337,3021,304,108,141,
1670518827.1104329,2933,306,108,141,
1670518826.767132,2930,306,108,141,
1670518826.4238312,2917,308,108,142,
1670518826.0805304,2917,305,108,142,
1670518825.7372296,2917,304,108,142,
1670518825.3939288,2988,303,108,142,
1670518825.050628,2966,302,108,142,
1670518824.7073271,2937,304,108,142,
1670518824.3640263,2937,307,108,139,
1670518824.0207255,2937,302,108,139,
1670518823.677425,2937,301,108,139,
1670518823.334124,2938,307,108,139,
1670518822.9908233,2949,306,108,139,
1670518822.6475224,2913,307,108,139,
1670518822.3042216,2956,304,108,139,
1670518821.9609208,2970,301,108,139,
1670518821.61762,2932,301,108,139,
1670518821.2743192,2953,301,108,139,
1670518820.9310184,3013,301,108,139,
1670518820.5877175,2955,301,108,139,
1670518820.2444167,2889,301,109,141,
1670518819.901116,2909,301,109,141,
1670518819.557815,2940,301,109,141,
1670518819.2145143,2915,301,109,141,
1670518818.8712134,2919,301,109,141,
1670518818.5279129,2950,301,109,141,
1670518818.184612,2933,301,108,141,
1670518817.8413112,2972,304,108,141,
1670518817.4980104,2972,307,108,141,
1670518817.1547096,2926,301,108,141,
1670518816.8114088,2937,303,108,141,
1670518816.468108,2925,301,108,141,
1670518816.1248071,2895,304,108,142,
1670518815.7815063,2908,307,108,142,
1670518815.4382055,2897,305,108,142,
1670518815.0949047,2865,301,108,142,
1670518814.7516038,2891,299,108,142,
1670518814.408303,2891,304,108,142,
1670518814.0650022,2941,304,108,140,
1670518813.7217014,2887,305,108,140,
1670518813.3784008,2877,305,108,140,
1670518813.0351,2966,305,108,140,
1670518812.6917992,2868,303,108,140,
1670518812.3484983,2993,304,108,140,
1670518812.0051975,2993,303,108,141,
1670518811.6618967,2836,305,108,141,
1670518811.318596,2897,299,108,141,
1670518810.975295,2951,301,108,141,
1670518810.6319942,2951,300,108,141,
1670518810.2886934,2901,302,108,141,
1670518809.9453926,2914,303,108,141,
1670518809.6020918,2974,306,108,141,
1670518809.258791,2915,305,108,141,
1670518808.9154902,2876,304,108,141,
1670518808.5721893,2876,305,108,141,
1670518808.2288888,2906,304,108,141,
1670518807.885588,2922,306,108,139,
1670518807.542287,2934,304,108,139,
1670518807.1989863,2970,306,108,139,
1670518806.8556855,2879,304,108,139,
1670518806.5123847,2840,306,108,139,
1670518806.1690838,2936,304,108,139,
1670518805.825783,2916,305,109,140,
1670518805.4824822,2953,306,109,140,
1670518805.1391814,2983,306,109,140,
1670518804.7958806,2924,305,109,140,
1670518804.4525797,2943,304,109,140,
1670518804.109279,2902,306,109,140,
1670518803.765978,2890,304,108,141,
1670518803.4226773,2890,306,108,141,
1670518803.0793767,2935,301,108,141,
1670518802.7360759,2962,301,108,141,
1670518802.392775,2944,303,108,141,
1670518802.0494742,2934,302,108,141,
1670518801.7061734,2976,303,108,141,
1670518801.3628726,2889,302,108,141,
1670518801.0195718,2889,304,108,141,
1670518800.676271,2921,303,108,141,
1670518800.3329701,2964,302,108,141,
1670518799.9896693,2894,304,108,141,
1670518799.6463685,2944,303,108,139,
1670518799.3030677,2911,304,108,139,
1670518798.9597669,2864,302,108,139,
1670518798.616466,2916,304,108,139,
1670518798.2731652,2860,302,108,139,
1670518797.9298646,2937,304,108,139,
1670518797.5865638,2957,303,108,139,
1670518797.243263,2910,299,108,141,
1670518796.8999622,2956,301,108,141,
1670518796.5566614,2861,304,108,141,
1670518796.2133605,2875,305,108,141,
1670518795.8700597,2897,305,108,141,
1670518795.526759,2880,305,108,141,
1670518795.183458,2929,305,108,141,
1670518794.8401573,2888,302,108,141,
1670518794.4968565,2940,306,108,141,
1670518794.1535556,2940,307,108,141,
1670518793.8102548,2874,301,108,141,
1670518793.466954,2914,303,108,141,
1670518793.1236532,2924,302,108,141,
1670518792.7803526,2924,302,108,141,
1670518792.4370518,2949,301,108,141,
1670518792.093751,2919,305,108,141,
1670518791.7504501,2950,309,108,141,
1670518791.4071493,2950,310,108,141,
1670518791.0638485,2872,304,108,141,
1670518790.7205477,2872,304,108,141,
1670518790.3772469,2931,304,108,141,
1670518790.033946,2904,304,108,141,
1670518789.6906452,2941,304,108,141,
1670518789.3473444,2956,304,108,141,
1670518789.0040436,2843,304,108,141,
1670518788.6607428,2843,304,108,141,
1670518788.317442,2885,304,108,141,
1670518787.9741411,2899,304,108,141,
1670518787.6308405,2887,304,108,141,
1670518787.2875397,2950,304,109,140,
1670518786.944239,2891,304,109,140,
1670518786.600938,2868,304,109,140,
1670518786.2576373,2908,304,109,140,
1670518785.9143364,2943,299,109,140,
1670518785.5710356,2943,301,109,140,
1670518785.2277348,2956,303,109,140,
1670518784.884434,2907,304,108,139,
1670518784.5411332,2976,304,108,139,
1670518784.1978323,2841,304,108,139,
1670518783.8545315,2885,304,108,139,
1670518783.5112307,2909,304,108,139,
1670518783.16793,2882,304,108,139,
1670518782.824629,2913,304,108,139,
1670518782.4813285,2923,304,108,139,
1670518782.1380277,2894,304,108,139,
1670518781.7947268,2894,304,108,139,
1670518781.451426,2880,304,108,139,
1670518781.1081252,2880,304,108,139,
1670518780.7648244,2909,304,108,142,
1670518780.4215236,2924,304,108,142,
1670518780.0782228,2917,301,108,142,
1670518779.734922,2994,298,108,142,
1670518779.391621,2937,299,108,142,
1670518779.0483203,2926,297,108,139,
1670518778.7050195,2945,295,108,139,
1670518778.3617187,2891,299,108,139,
1670518778.0184178,2908,301,108,139,
1670518777.675117,2932,305,108,139,
1670518777.3318164,2914,299,108,139,
1670518776.9885156,2914,299,108,139,
1670518776.6452148,2894,304,108,140,
1670518776.301914,2852,302,108,140,
1670518775.9586132,2898,302,108,140,
1670518775.6153123,2880,303,108,140,
1670518775.2720115,2971,302,108,140,
1670518774.9287107,2937,303,109,143,
1670518774.5854099,2900,302,109,143,
1670518774.242109,2900,304,109,143,
1670518773.8988082,2850,302,109,143,
1670518773.5555074,2893,304,109,143,
1670518773.2122066,2893,302,109,143,
1670518772.8689058,2874,304,108,141,
1670518772.525605,2991,302,108,141,
1670518772.1823044,2937,307,108,141,
1670518771.8390036,2782,306,108,141,
1670518771.4957027,2900,303,108,141,
1670518771.152402,2889,299,108,141,
1670518770.809101,2849,300,108,141,
1670518770.4658003,2897,299,108,141,
1670518770.1224995,2818,300,108,141,
1670518769.7791986,2913,304,108,141,
1670518769.4358978,2950,304,108,141,
1670518769.092597,2952,303,108,141,
1670518768.7492962,2952,303,108,141,
1670518768.4059954,2860,304,108,139,
1670518768.0626945,2913,300,108,139,
1670518767.7193937,2935,305,108,139,
1670518767.376093,2861,303,108,139,
1670518767.0327923,2894,299,108,139,
1670518766.6894915,2907,302,108,139,
1670518766.3461907,2887,305,108,139,
1670518766.0028899,2887,305,108,139,
1670518765.659589,2977,305,108,139,
1670518765.3162882,2935,305,108,139,
1670518764.9729874,2945,305,108,139,
1670518764.6296866,2939,302,108,140,
1670518764.2863858,2871,299,108,140,
1670518763.943085,2952,299,108,140,
1670518763.5997841,2880,305,108,140,
1670518763.2564833,2851,305,108,140,
1670518762.9131825,2880,305,108,140,
1670518762.5698817,2891,305,108,140,
1670518762.2265809,2882,305,108,140,
1670518761.8832803,2866,300,108,140,
1670518761.5399795,2920,302,108,140,
1670518761.1966786,2920,304,108,140,
1670518760.8533778,2880,305,108,140,
1670518760.510077,2901,305,108,140,
1670518760.1667762,2907,305,108,142,
1670518759.8234754,2936,305,108,142,
1670518759.4801745,2935,305,108,142,
1670518759.1368737,2889,299,108,142,
1670518758.793573,2920,302,108,142,
1670518758.450272,2869,305,108,141,
1670518758.1069713,2844,305,108,141,
1670518757.7636704,2876,305,108,141,
1670518757.4203696,2932,305,108,141,
1670518757.0770688,2859,305,108,141,
1670518756.7337682,2938,299,108,141,
1670518756.3904674,2938,299,108,141,
1670518756.0471666,2866,300,108,141,
1670518755.7038658,2866,299,108,141,
