time [s],Current, Voltage, Wire-feed
1669893734.1999912,2919,304,1
1669893734.2999911,2927,305,1
1669893734.399991,2896,305,1
1669893734.499991,2893,305,1
1669893734.5999908,2919,304,1
1669893734.6999907,2893,305,1
1669893734.7999907,2929,303,1
1669893734.8999906,2984,301,1
1669893734.9999905,2920,303,1
1669893735.0999904,2923,301,1
1669893735.1999903,2945,304,1
1669893735.2999902,2868,307,1
1669893735.39999,2888,305,1
1669893735.49999,2933,307,1
1669893735.59999,2883,306,1
1669893735.6999898,2893,303,1
1669893735.7999897,2883,302,1
1669893735.8999896,2892,306,1
1669893735.9999895,2879,307,1
1669893736.0999894,2902,303,1
1669893736.1999893,2907,301,1
1669893736.2999892,2955,297,1
1669893736.3999891,2953,296,1
1669893736.499989,2927,302,1
1669893736.599989,2925,302,1
1669893736.6999888,2902,302,1
1669893736.7999887,2912,302,1
1669893736.8999887,2957,302,1
1669893736.9999886,2891,302,1
1669893737.0999885,2897,302,1
1669893737.1999884,2902,302,1
1669893737.2999883,2903,302,1
1669893737.3999882,2895,302,1
1669893737.499988,2903,302,1
1669893737.599988,2934,302,1
1669893737.699988,2901,302,1
1669893737.7999878,2913,302,1
1669893737.8999877,2919,302,1
1669893737.9999876,2926,302,1
1669893738.0999875,2921,302,1
1669893738.1999874,2897,302,1
1669893738.2999873,2876,302,1
1669893738.3999872,2906,302,1
1669893738.4999871,2955,302,1
1669893738.599987,2942,302,1
1669893738.699987,2898,302,1
1669893738.7999868,2871,302,1
1669893738.8999867,2932,302,1
1669893738.9999866,2925,302,1
1669893739.0999866,2935,302,1
1669893739.1999865,2935,302,1
1669893739.2999864,2904,302,1
1669893739.3999863,2890,302,1
1669893739.4999862,2905,302,1
1669893739.599986,2879,302,1
1669893739.699986,2960,302,1
1669893739.799986,2930,302,1
1669893739.8999858,2896,302,1
1669893739.9999857,2874,302,1
1669893740.0999856,2867,302,1
1669893740.1999855,2842,302,1
1669893740.2999854,3008,302,1
1669893740.3999853,2947,302,1
1669893740.4999852,2923,302,1
1669893740.5999851,2949,302,1
1669893740.699985,2878,302,1
1669893740.799985,2932,302,1
1669893740.8999848,2919,302,1
1669893740.9999847,2870,305,1
1669893741.0999846,2916,304,1
1669893741.1999846,2913,296,1
1669893741.2999845,2916,302,1
1669893741.3999844,2930,302,1
1669893741.4999843,2853,302,1
1669893741.5999842,2880,302,1
1669893741.699984,2903,302,1
1669893741.799984,2861,302,1
1669893741.899984,2902,302,1
1669893741.9999838,2916,302,1
1669893742.0999837,2914,302,1
1669893742.1999836,2914,302,1
1669893742.2999835,2887,302,1
1669893742.3999834,2861,302,1
1669893742.4999833,2946,302,1
1669893742.5999832,2923,302,1
1669893742.6999831,2903,302,1
1669893742.799983,2927,302,1
1669893742.899983,2935,302,1
1669893742.9999828,2867,302,1
1669893743.0999827,2843,302,1
1669893743.1999826,2886,302,1
1669893743.2999825,2931,302,1
1669893743.3999825,2922,302,1
1669893743.4999824,2890,302,1
1669893743.5999823,2882,302,1
1669893743.6999822,2879,302,1
1669893743.799982,2905,302,1
1669893743.899982,2903,302,1
1669893743.9999819,2944,302,1
1669893744.0999818,2898,302,1
1669893744.1999817,2887,302,1
1669893744.2999816,2860,302,1
1669893744.3999815,2882,301,1
1669893744.4999814,2964,296,1
1669893744.5999813,2906,300,1
1669893744.6999812,2914,305,1
1669893744.799981,2924,305,1
1669893744.899981,2849,307,1
1669893744.999981,2920,302,1
1669893745.0999808,2941,299,1
1669893745.1999807,2898,296,1
1669893745.2999806,2945,301,1
1669893745.3999805,2949,298,1
1669893745.4999804,2873,305,1
1669893745.5999804,2915,303,1
1669893745.6999803,2907,308,1
1669893745.7999802,2897,304,1
1669893745.89998,2909,305,1
1669893745.99998,2888,306,1
1669893746.0999799,2880,303,1
1669893746.1999798,2909,300,1
1669893746.2999797,2876,300,1
1669893746.3999796,2910,300,1
1669893746.4999795,2960,300,1
1669893746.5999794,2926,300,1
1669893746.6999793,2905,300,1
1669893746.7999792,2923,300,1
1669893746.899979,2899,300,1
1669893746.999979,2972,300,1
1669893747.099979,2928,300,1
1669893747.1999788,2894,303,1
1669893747.2999787,2964,299,1
1669893747.3999786,2953,298,1
1669893747.4999785,2915,301,1
1669893747.5999784,2906,298,1
1669893747.6999784,2899,303,1
1669893747.7999783,2890,301,1
1669893747.8999782,2923,299,1
1669893747.999978,2954,300,1
1669893748.099978,2914,304,1
1669893748.1999779,2891,304,1
1669893748.2999778,2924,308,1
1669893748.3999777,2919,306,1
1669893748.4999776,2910,297,1
1669893748.5999775,2922,299,1
1669893748.6999774,2950,297,1
1669893748.7999773,2895,302,1
1669893748.8999772,2891,301,1
1669893748.999977,2958,306,1
1669893749.099977,2901,306,1
1669893749.199977,2849,301,1
1669893749.2999768,2951,308,1
1669893749.3999767,2906,303,1
1669893749.4999766,2886,303,1
1669893749.5999765,2931,308,1
1669893749.6999764,2907,298,1
1669893749.7999763,2913,300,1
1669893749.8999763,2841,304,1
1669893749.9999762,2836,305,1
1669893750.099976,2847,305,1
1669893750.199976,2900,302,1
1669893750.2999759,2988,299,1
1669893750.3999758,2965,299,1
1669893750.4999757,2936,299,1
1669893750.5999756,2926,299,1
1669893750.6999755,2936,299,1
1669893750.7999754,2890,299,1
1669893750.8999753,2948,299,1
1669893750.9999752,2942,300,1
1669893751.099975,2883,304,1
1669893751.199975,2940,294,1
1669893751.299975,2934,299,1
1669893751.3999748,2947,299,1
1669893751.4999747,2885,299,1
1669893751.5999746,2890,299,1
1669893751.6999745,2961,299,1
1669893751.7999744,2994,299,1
1669893751.8999743,2933,304,1
1669893751.9999743,2908,305,1
1669893752.0999742,2942,299,1
1669893752.199974,2964,300,1
1669893752.299974,2870,304,1
1669893752.3999739,2830,301,1
1669893752.4999738,2914,301,1
1669893752.5999737,2943,301,1
1669893752.6999736,2943,301,1
1669893752.7999735,2939,301,1
1669893752.8999734,2877,301,1
1669893752.9999733,2931,301,1
1669893753.0999732,2912,301,1
1669893753.199973,2953,301,1
1669893753.299973,2925,301,1
1669893753.399973,2913,301,1
1669893753.4999728,2911,301,1
1669893753.5999727,2947,301,1
1669893753.6999726,2989,301,1
1669893753.7999725,2961,301,1
1669893753.8999724,2886,301,1
1669893753.9999723,2873,302,1
1669893754.0999722,2876,306,1
1669893754.1999722,2893,305,1
1669893754.299972,2947,305,1
1669893754.399972,2967,299,1
1669893754.4999719,2890,302,1
1669893754.5999718,2871,304,1
1669893754.6999717,2922,297,1
1669893754.7999716,2946,302,1
1669893754.8999715,2968,301,1
1669893754.9999714,2919,301,1
1669893755.0999713,2913,300,1
1669893755.1999712,2913,300,1
1669893755.299971,2899,300,1
1669893755.399971,2917,300,1
1669893755.499971,2905,300,1
1669893755.5999708,2905,301,1
1669893755.6999707,2968,306,1
1669893755.7999706,2928,304,1
1669893755.8999705,2915,300,1
1669893755.9999704,2933,299,1
1669893756.0999703,2905,300,1
1669893756.1999702,2926,302,1
1669893756.2999701,2925,303,1
1669893756.39997,2970,299,1
1669893756.49997,2950,300,1
1669893756.5999699,2937,302,1
1669893756.6999698,2936,305,1
1669893756.7999697,2911,304,1
1669893756.8999696,2931,298,1
1669893756.9999695,2948,297,1
1669893757.0999694,2985,297,1
1669893757.1999693,2986,296,1
1669893757.2999692,2976,298,1
1669893757.399969,2956,301,1
1669893757.499969,2939,305,1
1669893757.599969,2891,306,1
1669893757.6999688,2934,300,1
1669893757.7999687,2943,301,1
1669893757.8999686,2921,300,1
1669893757.9999685,2984,302,1
1669893758.0999684,2918,300,1
1669893758.1999683,2934,302,1
1669893758.2999682,2931,300,1
1669893758.3999681,2941,302,1
1669893758.499968,2895,302,1
1669893758.599968,2932,301,1
1669893758.6999679,2960,302,1
1669893758.7999678,2966,300,1
1669893758.8999677,2920,302,1
1669893758.9999676,2937,300,1
1669893759.0999675,2911,301,1
1669893759.1999674,2890,300,1
1669893759.2999673,2934,301,1
1669893759.3999672,2952,302,1
1669893759.499967,2961,300,1
1669893759.599967,2953,301,1
1669893759.699967,2896,305,1
1669893759.7999668,2901,304,1
1669893759.8999667,2941,305,1
1669893759.9999666,2947,302,1
1669893760.0999665,2937,298,1
1669893760.1999664,2938,298,1
1669893760.2999663,2935,302,1
1669893760.3999662,2957,302,1
1669893760.4999661,2918,303,1
1669893760.599966,2930,302,1
1669893760.699966,2948,303,1
1669893760.7999659,2946,302,1
1669893760.8999658,2953,303,1
1669893760.9999657,2935,301,1
1669893761.0999656,2951,305,1
1669893761.1999655,2956,306,1
1669893761.2999654,2963,300,1
1669893761.3999653,2956,300,1
1669893761.4999652,2937,300,1
1669893761.599965,2922,300,1
1669893761.699965,2925,301,1
1669893761.799965,2946,305,1
1669893761.8999648,2924,306,1
1669893761.9999647,2905,306,1
1669893762.0999646,2818,306,1
1669893762.1999645,2898,306,1
1669893762.2999644,2959,300,1
1669893762.3999643,2975,302,1
1669893762.4999642,2934,300,1
1669893762.5999641,2934,301,1
1669893762.699964,2883,305,1
1669893762.799964,2872,307,1
1669893762.8999639,2910,304,1
1669893762.9999638,2940,302,1
1669893763.0999637,2955,299,1
1669893763.1999636,2941,301,1
1669893763.2999635,2921,307,1
1669893763.3999634,2897,306,1
1669893763.4999633,2941,301,1
1669893763.5999632,2945,301,1
1669893763.699963,2937,301,1
1669893763.799963,2944,301,1
1669893763.899963,2905,301,1
1669893763.9999628,2920,301,1
1669893764.0999627,2915,301,1
1669893764.1999626,2915,301,1
1669893764.2999625,2928,301,1
1669893764.3999624,2927,301,1
1669893764.4999623,2866,301,1
1669893764.5999622,2892,301,1
1669893764.6999621,2944,301,1
1669893764.799962,2933,301,1
1669893764.899962,2976,301,1
1669893764.9999619,2969,301,1
1669893765.0999618,2909,301,1
1669893765.1999617,2952,301,1
1669893765.2999616,2979,301,1
1669893765.3999615,2916,301,1
1669893765.4999614,2888,301,1
1669893765.5999613,2926,301,1
1669893765.6999612,2928,301,1
1669893765.799961,2949,301,1
1669893765.899961,2960,301,1
1669893765.999961,2924,301,1
1669893766.0999608,2894,306,1
1669893766.1999607,2899,306,1
1669893766.2999606,2912,302,1
1669893766.3999605,2880,303,1
1669893766.4999604,2881,302,1
1669893766.5999603,2881,302,1
1669893766.6999602,2939,305,1
1669893766.7999601,2927,306,1
1669893766.89996,2960,302,1
1669893766.99996,2916,304,1
1669893767.0999599,2876,308,1
1669893767.1999598,2937,308,1
1669893767.2999597,2955,305,1
1669893767.3999596,2903,302,1
1669893767.4999595,2936,299,1
1669893767.5999594,2956,298,1
1669893767.6999593,2913,304,1
1669893767.7999592,2943,303,1
1669893767.899959,2928,304,1
1669893767.999959,2920,303,1
1669893768.099959,2901,302,1
1669893768.1999588,2947,304,1
1669893768.2999587,2925,299,1
1669893768.3999586,2936,298,1
1669893768.4999585,2915,304,1
1669893768.5999584,2912,304,1
1669893768.6999583,2833,304,1
1669893768.7999582,2900,299,1
1669893768.8999581,2978,301,1
1669893768.999958,2978,301,1
1669893769.099958,2869,304,1
1669893769.1999578,2947,304,1
1669893769.2999578,2916,304,1
1669893769.3999577,3001,304,1
1669893769.4999576,2903,303,1
1669893769.5999575,2930,299,1
1669893769.6999574,2966,298,1
1669893769.7999573,2952,304,1
1669893769.8999572,2902,309,1
1669893769.999957,2893,309,1
1669893770.099957,2959,299,1
1669893770.199957,2903,301,1
1669893770.2999568,2933,308,1
1669893770.3999567,2978,304,1
1669893770.4999566,2917,297,1
1669893770.5999565,2941,302,1
1669893770.6999564,2949,302,1
1669893770.7999563,2909,302,1
1669893770.8999562,2891,302,1
1669893770.9999561,2891,302,1
1669893771.099956,2953,302,1
1669893771.199956,2954,302,1
1669893771.2999558,2912,302,1
1669893771.3999557,2912,302,1
1669893771.4999557,2929,302,1
1669893771.5999556,2930,302,1
1669893771.6999555,2937,302,1
1669893771.7999554,2971,302,1
1669893771.8999553,2937,302,1
1669893771.9999552,2907,302,1
1669893772.099955,2902,302,1
1669893772.199955,2907,302,1
1669893772.299955,2950,302,1
1669893772.3999548,2931,302,1
1669893772.4999547,2962,302,1
1669893772.5999546,2981,302,1
1669893772.6999545,2942,302,1
1669893772.7999544,2938,302,1
1669893772.8999543,2927,302,1
1669893772.9999542,2955,302,1
1669893773.0999541,2962,302,1
1669893773.199954,2967,302,1
1669893773.299954,2957,302,1
1669893773.3999538,2924,302,1
1669893773.4999537,2929,302,1
1669893773.5999537,2965,302,1
1669893773.6999536,2986,302,1
1669893773.7999535,2955,302,1
1669893773.8999534,2918,302,1
1669893773.9999533,2931,302,1
1669893774.0999532,2938,302,1
1669893774.199953,2952,302,1
1669893774.299953,2910,302,1
1669893774.399953,2920,302,1
1669893774.4999528,2925,302,1
1669893774.5999527,2878,302,1
1669893774.6999526,2921,302,1
1669893774.7999525,2924,302,1
1669893774.8999524,2947,302,1
1669893774.9999523,2943,302,1
1669893775.0999522,2933,302,1
1669893775.1999521,2930,302,1
1669893775.299952,2951,302,1
1669893775.399952,2932,302,1
1669893775.4999518,2860,302,1
1669893775.5999517,2886,302,1
1669893775.6999516,2979,302,1
1669893775.7999516,2987,302,1
1669893775.8999515,2926,302,1
1669893775.9999514,2963,302,1
1669893776.0999513,2956,302,1
1669893776.1999512,2891,302,1
1669893776.299951,2944,302,1
1669893776.399951,2952,302,1
1669893776.499951,2949,302,1
1669893776.5999508,2950,302,1
1669893776.6999507,2937,302,1
1669893776.7999506,2878,302,1
1669893776.8999505,2891,302,1
1669893776.9999504,2958,302,1
1669893777.0999503,2894,302,1
1669893777.1999502,2943,302,1
1669893777.2999501,2946,302,1
1669893777.39995,2897,302,1
1669893777.49995,3006,302,1
1669893777.5999498,2943,302,1
1669893777.6999497,2908,302,1
1669893777.7999496,2915,302,1
1669893777.8999496,2923,302,1
1669893777.9999495,2876,302,1
1669893778.0999494,2972,302,1
1669893778.1999493,2972,302,1
1669893778.2999492,2966,302,1
1669893778.399949,2969,302,1
1669893778.499949,2891,302,1
1669893778.599949,2911,302,1
1669893778.6999488,2928,302,1
1669893778.7999487,2948,302,1
1669893778.8999486,2929,302,1
1669893778.9999485,2927,302,1
1669893779.0999484,2886,302,1
1669893779.1999483,2883,302,1
1669893779.2999482,2935,302,1
1669893779.3999481,2905,302,1
1669893779.499948,2966,302,1
1669893779.599948,2959,302,1
1669893779.6999478,2898,302,1
1669893779.7999477,2905,302,1
1669893779.8999476,2950,302,1
1669893779.9999475,2979,302,1
1669893780.0999475,2965,302,1
1669893780.1999474,2901,302,1
1669893780.2999473,2861,302,1
1669893780.3999472,2920,302,1
1669893780.499947,2974,302,1
1669893780.599947,2961,302,1
1669893780.6999469,2938,302,1
1669893780.7999468,2931,302,1
1669893780.8999467,2946,302,1
1669893780.9999466,2960,302,1
1669893781.0999465,2968,302,1
1669893781.1999464,2982,302,1
1669893781.2999463,2844,302,1
1669893781.3999462,2847,302,1
1669893781.499946,2931,302,1
1669893781.599946,2930,302,1
1669893781.699946,2957,302,1
1669893781.7999458,2940,302,1
1669893781.8999457,2951,302,1
1669893781.9999456,2931,302,1
1669893782.0999455,2874,302,1
1669893782.1999454,2915,302,1
1669893782.2999454,2954,302,1
1669893782.3999453,2960,302,1
1669893782.4999452,2925,302,1
1669893782.599945,2938,302,1
1669893782.699945,2962,302,1
1669893782.7999449,2891,302,1
1669893782.8999448,2899,302,1
1669893782.9999447,2903,302,1
1669893783.0999446,2894,302,1
1669893783.1999445,2900,302,1
1669893783.2999444,2915,302,1
1669893783.3999443,2927,302,1
1669893783.4999442,2975,302,1
1669893783.599944,2969,302,1
1669893783.699944,2930,302,1
1669893783.799944,2914,302,1
1669893783.8999438,2911,302,1
1669893783.9999437,2911,302,1
1669893784.0999436,2910,302,1
1669893784.1999435,2914,302,1
1669893784.2999434,2930,302,1
1669893784.3999434,2955,302,1
1669893784.4999433,2912,302,1
1669893784.5999432,2896,302,1
1669893784.699943,2946,302,1
1669893784.799943,2957,302,1
1669893784.8999429,2974,302,1
1669893784.9999428,2938,302,1
1669893785.0999427,2893,302,1
1669893785.1999426,2886,302,1
1669893785.2999425,2993,302,1
1669893785.3999424,2974,302,1
1669893785.4999423,2924,302,1
1669893785.5999422,2958,302,1
1669893785.699942,2903,302,1
1669893785.799942,2967,302,1
1669893785.899942,2924,308,1
1669893785.9999418,2897,308,1
1669893786.0999417,2928,301,1
1669893786.1999416,2938,297,1
1669893786.2999415,2932,301,1
1669893786.3999414,2923,302,1
1669893786.4999413,2914,302,1
1669893786.5999413,2918,302,1
1669893786.6999412,2912,302,1
1669893786.799941,2890,302,1
1669893786.899941,2915,302,1
1669893786.9999409,2914,302,1
1669893787.0999408,2941,302,1
1669893787.1999407,2941,302,1
1669893787.2999406,2882,302,1
1669893787.3999405,2839,302,1
1669893787.4999404,2901,302,1
1669893787.5999403,2893,302,1
1669893787.6999402,2898,302,1
1669893787.79994,2959,302,1
1669893787.89994,2915,302,1
1669893787.99994,2893,302,1
1669893788.0999398,2944,302,1
1669893788.1999397,2955,302,1
1669893788.2999396,2974,302,1
1669893788.3999395,2986,302,1
1669893788.4999394,2943,302,1
1669893788.5999393,2943,302,1
1669893788.6999393,2943,302,1
1669893788.7999392,2939,302,1
1669893788.899939,2944,302,1
1669893788.999939,2934,302,1
1669893789.0999389,2905,302,1
1669893789.1999388,2929,302,1
1669893789.2999387,2884,302,1
1669893789.3999386,2853,302,1
1669893789.4999385,2920,302,1
1669893789.5999384,2906,302,1
1669893789.6999383,2945,302,1
1669893789.7999382,2870,302,1
1669893789.899938,2889,302,1
1669893789.999938,2891,302,1
1669893790.099938,2925,302,1
1669893790.1999378,2972,302,1
1669893790.2999377,2952,302,1
1669893790.3999376,2944,302,1
1669893790.4999375,2903,302,1
1669893790.5999374,2965,302,1
1669893790.6999373,2963,302,1
1669893790.7999372,2928,302,1
1669893790.8999372,2917,302,1
1669893790.999937,2919,302,1
1669893791.099937,2948,302,1
1669893791.1999369,2876,302,1
1669893791.2999368,2969,302,1
1669893791.3999367,2954,302,1
1669893791.4999366,2810,302,1
1669893791.5999365,2824,303,1
1669893791.6999364,2924,307,1
1669893791.7999363,2893,302,1
1669893791.8999362,2969,304,1
1669893791.999936,2979,303,1
1669893792.099936,2863,302,1
1669893792.199936,2894,304,1
1669893792.2999358,2930,303,1
1669893792.3999357,2881,303,1
1669893792.4999356,2953,302,1
1669893792.5999355,2987,303,1
1669893792.6999354,2866,302,1
1669893792.7999353,2918,304,1
1669893792.8999352,2914,302,1
1669893792.9999352,2884,303,1
1669893793.099935,2884,302,1
1669893793.199935,2895,304,1
1669893793.2999349,2927,303,1
1669893793.3999348,2936,304,1
1669893793.4999347,2931,306,1
1669893793.5999346,2928,304,1
1669893793.6999345,2799,304,1
1669893793.7999344,2868,302,1
1669893793.8999343,2935,299,1
1669893793.9999342,2889,302,1
1669893794.099934,2956,298,1
1669893794.199934,2946,297,1
1669893794.299934,2857,303,1
1669893794.3999338,2887,301,1
1669893794.4999337,2961,301,1
1669893794.5999336,2942,302,1
1669893794.6999335,2842,306,1
1669893794.7999334,2858,308,1
1669893794.8999333,2832,307,1
1669893794.9999332,2820,305,1
1669893795.0999331,2906,303,1
1669893795.199933,2954,299,1
1669893795.299933,2907,301,1
1669893795.3999329,2911,304,1
1669893795.4999328,2899,304,1
1669893795.5999327,2896,304,1
1669893795.6999326,2912,304,1
1669893795.7999325,2933,302,1
1669893795.8999324,2900,304,1
1669893795.9999323,2962,299,1
1669893796.0999322,2988,300,1
1669893796.199932,2934,299,1
1669893796.299932,2852,301,1
1669893796.399932,2896,304,1
1669893796.4999318,2919,302,1
1669893796.5999317,2917,304,1
1669893796.6999316,2873,302,1
1669893796.7999315,2882,304,1
1669893796.8999314,2887,304,1
1669893796.9999313,2912,303,1
1669893797.0999312,2913,298,1
1669893797.1999311,2926,297,1
1669893797.299931,2941,303,1
1669893797.399931,2925,302,1
1669893797.4999309,2984,303,1
1669893797.5999308,2932,302,1
1669893797.6999307,2857,303,1
1669893797.7999306,2869,302,1
1669893797.8999305,2883,306,1
1669893797.9999304,2859,307,1
1669893798.0999303,2914,301,1
1669893798.1999302,2893,303,1
1669893798.29993,2873,307,1
1669893798.39993,2908,304,1
1669893798.49993,2965,303,1
1669893798.5999298,2958,302,1
1669893798.6999297,2878,303,1
1669893798.7999296,2946,301,1
1669893798.8999295,2961,303,1
1669893798.9999294,2911,301,1
1669893799.0999293,2925,298,1
1669893799.1999292,2926,299,1
1669893799.2999291,2912,302,1
1669893799.399929,2883,302,1
1669893799.499929,2892,306,1
1669893799.5999289,2902,307,1
1669893799.6999288,2914,307,1
1669893799.7999287,2893,304,1
1669893799.8999286,2930,302,1
1669893799.9999285,2917,306,1
1669893800.0999284,2870,304,1
1669893800.1999283,2883,301,1
1669893800.2999282,2931,301,1
1669893800.399928,2931,301,1
1669893800.499928,2894,301,1
1669893800.599928,2953,301,1
1669893800.6999278,2882,301,1
1669893800.7999277,2820,301,1
1669893800.8999276,2934,301,1
1669893800.9999275,2945,301,1
1669893801.0999274,2916,301,1
1669893801.1999273,2868,301,1
1669893801.2999272,2923,301,1
1669893801.3999271,2942,304,1
1669893801.499927,2857,305,1
1669893801.599927,2868,303,1
1669893801.6999269,2970,298,1
1669893801.7999268,2878,301,1
1669893801.8999267,2906,302,1
1669893801.9999266,2920,303,1
1669893802.0999265,2833,302,1
1669893802.1999264,2848,302,1
1669893802.2999263,2920,303,1
1669893802.3999262,2832,303,1
1669893802.499926,2933,302,1
1669893802.599926,2912,304,1
1669893802.699926,2869,303,1
1669893802.7999258,2895,302,1
1669893802.8999257,2899,299,1
1669893802.9999256,2958,299,1
1669893803.0999255,2875,303,1
1669893803.1999254,2919,302,1
1669893803.2999253,2902,306,1
1669893803.3999252,2858,307,1
1669893803.4999251,2895,301,1
1669893803.599925,2884,302,1
1669893803.699925,2944,302,1
1669893803.7999249,2903,302,1
1669893803.8999248,2920,301,1
1669893803.9999247,2902,303,1
1669893804.0999246,2970,303,1
1669893804.1999245,2952,302,1
1669893804.2999244,2904,303,1
1669893804.3999243,2924,306,1
1669893804.4999242,2836,305,1
1669893804.599924,2871,303,1
1669893804.699924,2897,298,1
1669893804.799924,2897,300,1
1669893804.8999238,2904,304,1
1669893804.9999237,2864,306,1
1669893805.0999236,2921,305,1
1669893805.1999235,2961,301,1
1669893805.2999234,2866,300,1
1669893805.3999233,2899,300,1
1669893805.4999232,2858,306,1
1669893805.5999231,2806,303,1
1669893805.699923,2911,300,1
1669893805.799923,2956,302,1
1669893805.8999228,2892,300,1
1669893805.9999228,2876,303,1
1669893806.0999227,2898,307,1
1669893806.1999226,2862,309,1
1669893806.2999225,2831,307,1
1669893806.3999224,2914,304,1
1669893806.4999223,2836,301,1
1669893806.5999222,2861,300,1
1669893806.699922,2839,306,1
1669893806.799922,2862,303,1
1669893806.899922,2883,308,1
1669893806.9999218,2819,307,1
1669893807.0999217,2859,294,1
1669893807.1999216,2896,299,1
1669893807.2999215,2877,305,1
1669893807.3999214,2943,299,1
1669893807.4999213,2951,302,1
1669893807.5999212,2875,307,1
1669893807.6999211,2832,306,1
1669893807.799921,2838,301,1
1669893807.899921,2895,301,1
1669893807.9999208,2905,303,1
1669893808.0999207,2831,304,1
1669893808.1999207,2916,299,1
1669893808.2999206,2836,304,1
1669893808.3999205,2772,304,1
1669893808.4999204,2922,305,1
1669893808.5999203,2939,304,1
1669893808.6999202,2887,305,1
1669893808.79992,2865,302,1
1669893808.89992,2907,301,1
1669893808.99992,2892,302,1
1669893809.0999198,2924,306,1
1669893809.1999197,2894,304,1
1669893809.2999196,2826,300,1
1669893809.3999195,2885,299,1
1669893809.4999194,2938,300,1
1669893809.5999193,2890,299,1
1669893809.6999192,2932,305,1
1669893809.7999191,2879,303,1
1669893809.899919,2874,305,1
1669893809.999919,2881,302,1
1669893810.0999188,2870,297,1
1669893810.1999187,2993,297,1
1669893810.2999187,2900,301,1
1669893810.3999186,2869,302,1
1669893810.4999185,2920,302,1
1669893810.5999184,2898,302,1
1669893810.6999183,2874,302,1
1669893810.7999182,2927,302,1
1669893810.899918,2910,302,1
1669893810.999918,2898,302,1
1669893811.099918,2887,302,1
1669893811.1999178,2898,302,1
1669893811.2999177,2884,302,1
1669893811.3999176,2862,302,1
1669893811.4999175,2917,302,1
1669893811.5999174,2867,302,1
1669893811.6999173,2863,302,1
1669893811.7999172,2905,302,1
1669893811.8999171,2938,302,1
1669893811.999917,2877,302,1
1669893812.099917,2829,302,1
1669893812.1999168,2835,302,1
1669893812.2999167,2919,302,1
1669893812.3999166,2888,302,1
1669893812.4999166,2928,302,1
1669893812.5999165,2910,302,1
1669893812.6999164,2847,302,1
1669893812.7999163,2807,302,1
1669893812.8999162,2916,302,1
1669893812.999916,2907,302,1
1669893813.099916,2840,302,1
1669893813.199916,2937,302,1
1669893813.2999158,2910,302,1
1669893813.3999157,2898,302,1
1669893813.4999156,2895,302,1
