time [s],Current, Voltage, Wire-feed, Gas-flow,
1671025032003.779,0,0,0,0,
1671025032007.7937,0,0,0,0,
1671025032011.808,0,0,0,0,
1671025032015.8228,0,0,0,0,
1671025032019.8372,0,0,0,0,
1671025032023.8518,0,0,0,0,
1671025032027.8662,0,0,0,0,
1671025032031.8809,0,0,0,0,
1671025032035.8953,0,0,0,0,
1671025032039.91,0,0,0,0,
1671025032043.9243,0,0,0,0,
1671025032047.939,0,0,0,0,
1671025032051.9534,0,0,0,0,
1671025032055.968,0,0,0,0,
1671025032059.9824,0,0,0,0,
1671025032063.997,0,0,0,0,
1671025032068.0115,0,0,0,0,
1671025032072.0261,0,0,0,0,
1671025032076.0405,0,0,0,0,
1671025032080.0552,0,0,0,0,
1671025032084.0696,0,0,0,0,
1671025032088.0842,0,0,0,0,
1671025032092.0986,0,0,0,0,
1671025032096.1133,0,0,0,0,
1671025032100.1277,0,0,0,0,
1671025032104.1423,0,0,0,0,
1671025032108.1567,0,0,0,0,
1671025032112.1714,0,0,0,0,
1671025032116.186,0,0,0,0,
1671025032120.2004,0,0,0,0,
1671025032124.215,0,0,0,0,
1671025032128.2295,0,0,0,0,
1671025032132.2441,0,0,0,0,
1671025032136.2585,0,0,0,0,
1671025032140.2732,0,0,0,0,
1671025032144.2876,0,0,0,0,
1671025032148.3022,0,0,0,0,
1671025032152.3167,0,0,0,0,
1671025032156.3313,0,0,0,0,
1671025032160.3457,0,0,0,0,
1671025032164.3604,0,0,0,0,
1671025032168.3748,0,0,0,0,
1671025032172.3894,0,0,0,0,
1671025032176.4038,0,0,0,0,
1671025032180.4185,0,0,0,0,
1671025032184.4329,0,0,0,0,
1671025032188.4475,0,0,0,0,
1671025032192.462,0,0,0,0,
1671025032196.4766,0,0,0,0,
1671025032200.491,0,0,0,0,
1671025032204.5056,0,0,0,0,
1671025032208.52,0,0,0,0,
1671025032212.5347,0,0,0,0,
1671025032216.549,0,0,0,0,
1671025032220.5637,0,0,0,0,
1671025032224.5784,0,0,0,0,
1671025032228.5928,0,0,0,0,
1671025032232.6074,0,0,0,0,
1671025032236.6218,0,0,0,0,
1671025032240.6365,0,0,0,0,
1671025032244.651,0,0,0,0,
1671025032248.6655,0,0,0,0,
