time [s],Current, Voltage, Wire-feed
1669892966.4999852,2794,290,1
1669892966.5999851,2816,289,1
1669892966.699985,2749,300,1
1669892966.799985,2741,300,1
1669892966.8999848,2784,296,1
1669892966.9999847,2739,295,1
1669892967.0999846,2806,292,1
1669892967.1999846,2798,295,1
1669892967.2999845,2755,296,1
1669892967.3999844,2778,295,1
1669892967.4999843,2825,290,1
1669892967.5999842,2816,293,1
1669892967.699984,2799,300,1
1669892967.799984,2793,294,1
1669892967.899984,2848,284,1
1669892967.9999838,2836,290,1
1669892968.0999837,2858,289,1
1669892968.1999836,2844,292,1
1669892968.2999835,2845,290,1
1669892968.3999834,2662,297,1
1669892968.4999833,2809,287,1
1669892968.5999832,2776,292,1
1669892968.6999831,2727,293,1
1669892968.799983,2812,289,1
1669892968.899983,2770,294,1
1669892968.9999828,2770,294,1
1669892969.0999827,2809,294,1
1669892969.1999826,2820,292,1
1669892969.2999825,2807,294,1
1669892969.3999825,2807,294,1
1669892969.4999824,2846,278,1
1669892969.5999823,2803,289,1
1669892969.6999822,2734,295,1
1669892969.799982,2821,296,1
1669892969.899982,2854,285,1
1669892969.9999819,2780,288,1
1669892970.0999818,2828,300,1
1669892970.1999817,2733,296,1
1669892970.2999816,2825,288,1
1669892970.3999815,2783,286,1
1669892970.4999814,2747,290,1
1669892970.5999813,2819,289,1
1669892970.6999812,2693,287,1
1669892970.799981,2787,279,1
1669892970.899981,2707,304,1
1669892970.999981,2699,303,1
1669892971.0999808,2830,290,1
1669892971.1999807,2876,277,1
1669892971.2999806,2751,299,1
1669892971.3999805,2808,297,1
1669892971.4999804,2835,295,1
1669892971.5999804,2777,291,1
1669892971.6999803,2794,291,1
1669892971.7999802,2759,294,1
1669892971.89998,2779,292,1
1669892971.99998,2802,295,1
1669892972.0999799,2759,302,1
1669892972.1999798,2756,294,1
1669892972.2999797,2952,274,1
1669892972.3999796,2952,274,1
1669892972.4999795,2775,299,1
1669892972.5999794,2798,296,1
1669892972.6999793,2811,293,1
1669892972.7999792,2824,296,1
1669892972.899979,2823,296,1
1669892972.999979,2729,296,1
1669892973.099979,2808,277,1
1669892973.1999788,2846,274,1
1669892973.2999787,2771,295,1
1669892973.3999786,2822,291,1
1669892973.4999785,2811,299,1
1669892973.5999784,2736,299,1
1669892973.6999784,2807,292,1
1669892973.7999783,2801,281,1
1669892973.8999782,2819,286,1
1669892973.999978,2835,300,1
1669892974.099978,2803,287,1
1669892974.1999779,2815,280,1
1669892974.2999778,2846,277,1
1669892974.3999777,2717,301,1
1669892974.4999776,2796,283,1
1669892974.5999775,2877,288,1
1669892974.6999774,2711,300,1
1669892974.7999773,2756,297,1
1669892974.8999772,2845,284,1
1669892974.999977,2853,286,1
1669892975.099977,2812,296,1
1669892975.199977,2793,294,1
1669892975.2999768,2734,297,1
1669892975.3999767,2800,296,1
1669892975.4999766,2913,279,1
1669892975.5999765,2835,291,1
1669892975.6999764,2774,298,1
1669892975.7999763,2772,295,1
1669892975.8999763,2797,289,1
1669892975.9999762,2698,297,1
1669892976.099976,2868,297,1
1669892976.199976,2828,293,1
1669892976.2999759,2745,294,1
1669892976.3999758,2802,291,1
1669892976.4999757,2846,292,1
1669892976.5999756,2775,296,1
1669892976.6999755,2755,296,1
1669892976.7999754,2942,280,1
1669892976.8999753,2839,285,1
1669892976.9999752,2762,299,1
1669892977.099975,2790,300,1
1669892977.199975,2816,300,1
1669892977.299975,2775,296,1
1669892977.3999748,2834,286,1
1669892977.4999747,2808,297,1
1669892977.5999746,2749,296,1
1669892977.6999745,2905,273,1
1669892977.7999744,2876,283,1
1669892977.8999743,2715,302,1
1669892977.9999743,2803,292,1
1669892978.0999742,2792,288,1
1669892978.199974,2797,293,1
1669892978.299974,2780,295,1
1669892978.3999739,2793,297,1
1669892978.4999738,2829,286,1
1669892978.5999737,2819,292,1
1669892978.6999736,2741,294,1
1669892978.7999735,2774,289,1
1669892978.8999734,2767,297,1
1669892978.9999733,2808,291,1
1669892979.0999732,2900,281,1
1669892979.199973,2729,297,1
1669892979.299973,2778,297,1
1669892979.399973,2799,295,1
1669892979.4999728,2711,302,1
1669892979.5999727,2811,284,1
1669892979.6999726,2837,287,1
1669892979.7999725,2887,283,1
1669892979.8999724,2785,296,1
1669892979.9999723,2692,297,1
1669892980.0999722,2789,294,1
1669892980.1999722,2819,285,1
1669892980.299972,3080,283,1
1669892980.399972,2602,311,1
1669892980.4999719,2606,301,1
1669892980.5999718,2758,300,1
1669892980.6999717,2786,291,1
1669892980.7999716,2900,278,1
1669892980.8999715,2757,291,1
1669892980.9999714,2765,287,1
1669892981.0999713,3077,264,1
1669892981.1999712,3114,268,1
1669892981.299971,2717,300,1
1669892981.399971,2671,296,1
1669892981.499971,2866,290,1
1669892981.5999708,2814,298,1
1669892981.6999707,2772,297,1
1669892981.7999706,2914,291,1
1669892981.8999705,2854,294,1
1669892981.9999704,2732,298,1
1669892982.0999703,2862,296,1
1669892982.1999702,2851,288,1
1669892982.2999701,2769,298,1
1669892982.39997,2768,296,1
1669892982.49997,2800,295,1
1669892982.5999699,2821,295,1
1669892982.6999698,2776,295,1
1669892982.7999697,2798,294,1
1669892982.8999696,2918,295,1
1669892982.9999695,2832,294,1
1669892983.0999694,2807,294,1
1669892983.1999693,2811,296,1
1669892983.2999692,2762,296,1
1669892983.399969,2845,293,1
1669892983.499969,2875,298,1
1669892983.599969,2754,298,1
1669892983.6999688,2709,290,1
1669892983.7999687,2779,281,1
1669892983.8999686,2798,295,1
1669892983.9999685,2722,300,1
1669892984.0999684,2840,293,1
1669892984.1999683,2943,291,1
1669892984.2999682,2774,297,1
1669892984.3999681,2752,293,1
1669892984.499968,2777,295,1
1669892984.599968,2823,291,1
1669892984.6999679,2902,290,1
1669892984.7999678,2949,290,1
1669892984.8999677,2805,293,1
1669892984.9999676,2691,295,1
1669892985.0999675,2922,282,1
1669892985.1999674,2916,282,1
1669892985.2999673,2732,301,1
1669892985.3999672,2811,296,1
1669892985.499967,2787,298,1
1669892985.599967,2732,299,1
1669892985.699967,2786,293,1
1669892985.7999668,2794,293,1
1669892985.8999667,2872,293,1
1669892985.9999666,2834,293,1
1669892986.0999665,2760,293,1
1669892986.1999664,2744,293,1
1669892986.2999663,2813,293,1
1669892986.3999662,2837,293,1
1669892986.4999661,2816,293,1
1669892986.599966,2788,293,1
1669892986.699966,2885,282,1
1669892986.7999659,2853,285,1
1669892986.8999658,2810,293,1
1669892986.9999657,2830,293,1
1669892987.0999656,2808,293,1
1669892987.1999655,2796,293,1
1669892987.2999654,2832,290,1
1669892987.3999653,2832,287,1
1669892987.4999652,2792,298,1
1669892987.599965,2783,299,1
1669892987.699965,2838,293,1
1669892987.799965,2885,294,1
1669892987.8999648,2744,293,1
1669892987.9999647,2766,295,1
1669892988.0999646,2856,289,1
1669892988.1999645,2798,298,1
1669892988.2999644,2845,296,1
1669892988.3999643,2802,294,1
1669892988.4999642,2814,289,1
1669892988.5999641,2828,290,1
1669892988.699964,2857,295,1
1669892988.799964,2858,295,1
1669892988.8999639,2766,295,1
1669892988.9999638,2832,291,1
1669892989.0999637,2904,275,1
1669892989.1999636,2954,275,1
1669892989.2999635,2732,301,1
1669892989.3999634,2719,298,1
1669892989.4999633,2817,296,1
1669892989.5999632,2764,291,1
1669892989.699963,2850,278,1
1669892989.799963,2844,286,1
1669892989.899963,2750,293,1
1669892989.9999628,2748,293,1
1669892990.0999627,2818,294,1
1669892990.1999626,2856,291,1
1669892990.2999625,2800,293,1
1669892990.3999624,2733,299,1
1669892990.4999623,2890,280,1
1669892990.5999622,2954,289,1
1669892990.6999621,2824,297,1
1669892990.799962,2782,289,1
1669892990.899962,2804,294,1
1669892990.9999619,2765,297,1
1669892991.0999618,2812,297,1
1669892991.1999617,2841,297,1
1669892991.2999616,2766,297,1
1669892991.3999615,2755,297,1
1669892991.4999614,2760,297,1
1669892991.5999613,2760,296,1
1669892991.6999612,2786,280,1
1669892991.799961,2836,293,1
1669892991.899961,2768,295,1
1669892991.999961,2775,288,1
1669892992.0999608,2778,298,1
1669892992.1999607,2778,298,1
1669892992.2999606,2825,282,1
1669892992.3999605,2800,293,1
1669892992.4999604,2765,299,1
1669892992.5999603,2731,296,1
1669892992.6999602,2873,283,1
1669892992.7999601,2808,287,1
1669892992.89996,2772,295,1
1669892992.99996,2826,293,1
1669892993.0999599,2791,295,1
1669892993.1999598,2829,293,1
1669892993.2999597,2779,295,1
1669892993.3999596,2782,292,1
1669892993.4999595,2841,292,1
1669892993.5999594,2816,295,1
1669892993.6999593,2827,293,1
1669892993.7999592,2787,294,1
1669892993.899959,2751,293,1
1669892993.999959,2825,295,1
1669892994.099959,2768,289,1
1669892994.1999588,2770,294,1
1669892994.2999587,2825,293,1
1669892994.3999586,2852,293,1
1669892994.4999585,2782,299,1
1669892994.5999584,2726,291,1
1669892994.6999583,2861,291,1
1669892994.7999582,2896,279,1
1669892994.8999581,2751,295,1
1669892994.999958,2778,293,1
1669892995.099958,2863,290,1
1669892995.1999578,2835,295,1
1669892995.2999578,2746,299,1
1669892995.3999577,2820,286,1
1669892995.4999576,2868,283,1
1669892995.5999575,2709,302,1
1669892995.6999574,2838,285,1
1669892995.7999573,2858,285,1
1669892995.8999572,2823,298,1
1669892995.999957,2794,297,1
1669892996.099957,2772,293,1
1669892996.199957,2791,295,1
1669892996.2999568,2817,293,1
1669892996.3999567,2825,295,1
1669892996.4999566,2816,295,1
1669892996.5999565,2783,295,1
1669892996.6999564,2776,290,1
1669892996.7999563,2805,289,1
1669892996.8999562,2782,294,1
1669892996.9999561,2843,294,1
1669892997.099956,2866,295,1
1669892997.199956,2843,294,1
1669892997.2999558,2764,295,1
1669892997.3999557,2805,294,1
1669892997.4999557,2811,295,1
1669892997.5999556,2743,293,1
1669892997.6999555,2827,293,1
1669892997.7999554,2786,296,1
1669892997.8999553,2809,294,1
1669892997.9999552,2784,296,1
1669892998.099955,2745,295,1
1669892998.199955,2771,296,1
1669892998.299955,2752,293,1
1669892998.3999548,2750,290,1
1669892998.4999547,2869,286,1
1669892998.5999546,2834,287,1
1669892998.6999545,2798,292,1
1669892998.7999544,2811,293,1
1669892998.8999543,2828,295,1
1669892998.9999542,2878,292,1
1669892999.0999541,2716,298,1
1669892999.199954,2727,297,1
1669892999.299954,2832,292,1
1669892999.3999538,2772,295,1
1669892999.4999537,2675,296,1
1669892999.5999537,2717,295,1
1669892999.6999536,2778,296,1
1669892999.7999535,2790,295,1
1669892999.8999534,2836,297,1
1669892999.9999533,2781,290,1
1669893000.0999532,2840,288,1
1669893000.199953,2820,300,1
1669893000.299953,2849,287,1
1669893000.399953,2796,296,1
1669893000.4999528,2813,286,1
1669893000.5999527,2832,288,1
1669893000.6999526,2727,295,1
1669893000.7999525,2926,281,1
1669893000.8999524,2714,296,1
1669893000.9999523,2713,295,1
1669893001.0999522,2780,292,1
1669893001.1999521,2820,284,1
1669893001.299952,2813,299,1
1669893001.399952,2747,297,1
1669893001.4999518,2799,289,1
1669893001.5999517,2801,294,1
1669893001.6999516,2764,294,1
1669893001.7999516,2842,290,1
1669893001.8999515,2829,289,1
1669893001.9999514,2815,292,1
1669893002.0999513,2795,291,1
1669893002.1999512,2804,289,1
1669893002.299951,2754,299,1
1669893002.399951,2801,296,1
1669893002.499951,2780,293,1
1669893002.5999508,2780,295,1
1669893002.6999507,2740,292,1
1669893002.7999506,2814,280,1
1669893002.8999505,2922,278,1
1669893002.9999504,2710,301,1
1669893003.0999503,2882,292,1
1669893003.1999502,2894,291,1
1669893003.2999501,2832,283,1
1669893003.39995,2855,285,1
1669893003.49995,2792,285,1
1669893003.5999498,2764,298,1
1669893003.6999497,2730,294,1
1669893003.7999496,2827,294,1
1669893003.8999496,2837,274,1
1669893003.9999495,2889,275,1
1669893004.0999494,2781,301,1
1669893004.1999493,2783,297,1
1669893004.2999492,2768,289,1
1669893004.399949,2853,290,1
1669893004.499949,2823,295,1
1669893004.599949,2759,295,1
1669893004.6999488,2793,295,1
1669893004.7999487,2823,295,1
1669893004.8999486,2761,295,1
1669893004.9999485,2770,291,1
1669893005.0999484,2836,282,1
1669893005.1999483,2750,297,1
1669893005.2999482,2751,294,1
1669893005.3999481,2940,272,1
1669893005.499948,2751,302,1
1669893005.599948,2738,303,1
1669893005.6999478,2822,291,1
1669893005.7999477,2816,293,1
1669893005.8999476,2837,297,1
1669893005.9999475,2827,298,1
1669893006.0999475,2753,292,1
1669893006.1999474,2738,292,1
1669893006.2999473,2890,279,1
1669893006.3999472,2845,291,1
1669893006.499947,2778,295,1
1669893006.599947,2811,290,1
1669893006.6999469,2810,298,1
1669893006.7999468,2760,298,1
1669893006.8999467,2754,294,1
1669893006.9999466,2787,295,1
1669893007.0999465,2859,275,1
1669893007.1999464,2921,277,1
1669893007.2999463,2810,293,1
1669893007.3999462,2822,293,1
1669893007.499946,2808,296,1
1669893007.599946,2792,299,1
1669893007.699946,2766,294,1
1669893007.7999458,2836,292,1
1669893007.8999457,2804,295,1
1669893007.9999456,2704,290,1
1669893008.0999455,2843,285,1
1669893008.1999454,2857,293,1
1669893008.2999454,2820,295,1
1669893008.3999453,2828,294,1
1669893008.4999452,2773,294,1
1669893008.599945,2775,295,1
1669893008.699945,2780,294,1
1669893008.7999449,2748,296,1
1669893008.8999448,2817,294,1
1669893008.9999447,2853,296,1
1669893009.0999446,2850,294,1
1669893009.1999445,2804,296,1
1669893009.2999444,2754,294,1
1669893009.3999443,2786,296,1
1669893009.4999442,2772,293,1
1669893009.599944,2809,290,1
1669893009.699944,2757,291,1
1669893009.799944,2789,289,1
1669893009.8999438,2809,290,1
1669893009.9999437,2775,289,1
1669893010.0999436,2747,294,1
1669893010.1999435,2743,283,1
1669893010.2999434,2826,300,1
1669893010.3999434,2847,300,1
1669893010.4999433,2745,294,1
1669893010.5999432,2745,294,1
1669893010.699943,2759,297,1
1669893010.799943,2733,294,1
1669893010.8999429,2848,293,1
1669893010.9999428,2844,291,1
1669893011.0999427,2750,296,1
1669893011.1999426,2712,294,1
1669893011.2999425,2840,291,1
1669893011.3999424,2810,299,1
1669893011.4999423,2688,297,1
1669893011.5999422,2676,295,1
1669893011.699942,2785,296,1
1669893011.799942,2776,294,1
1669893011.899942,2787,296,1
1669893011.9999418,2831,289,1
1669893012.0999417,2714,296,1
1669893012.1999416,2714,296,1
1669893012.2999415,2770,293,1
1669893012.3999414,2738,299,1
1669893012.4999413,2803,291,1
1669893012.5999413,2787,294,1
1669893012.6999412,2797,288,1
1669893012.799941,2820,293,1
1669893012.899941,2692,298,1
1669893012.9999409,2790,296,1
1669893013.0999408,2762,288,1
1669893013.1999407,2760,289,1
1669893013.2999406,2753,283,1
1669893013.3999405,2755,282,1
1669893013.4999404,2738,298,1
1669893013.5999403,2709,294,1
1669893013.6999402,2778,293,1
1669893013.79994,2814,292,1
1669893013.89994,2746,287,1
1669893013.99994,2745,288,1
1669893014.0999398,2791,291,1
1669893014.1999397,2737,295,1
1669893014.2999396,2751,298,1
1669893014.3999395,2766,296,1
1669893014.4999394,2837,292,1
1669893014.5999393,2852,291,1
1669893014.6999393,2697,294,1
1669893014.7999392,2715,296,1
1669893014.899939,2703,296,1
1669893014.999939,2782,281,1
1669893015.0999389,2835,286,1
1669893015.1999388,2819,292,1
1669893015.2999387,2761,295,1
1669893015.3999386,2735,292,1
1669893015.4999385,2776,289,1
1669893015.5999384,2815,287,1
1669893015.6999383,2736,291,1
1669893015.7999382,2784,291,1
1669893015.899938,2734,296,1
1669893015.999938,2727,296,1
1669893016.099938,2760,295,1
1669893016.1999378,2774,291,1
1669893016.2999377,2737,297,1
1669893016.3999376,2784,295,1
1669893016.4999375,2804,292,1
1669893016.5999374,2786,290,1
1669893016.6999373,2759,295,1
1669893016.7999372,2697,300,1
1669893016.8999372,2799,292,1
1669893016.999937,2799,292,1
1669893017.099937,2795,287,1
1669893017.1999369,2726,293,1
1669893017.2999368,2797,288,1
1669893017.3999367,2819,287,1
1669893017.4999366,2685,299,1
1669893017.5999365,2674,298,1
1669893017.6999364,2743,293,1
1669893017.7999363,2840,277,1
1669893017.8999362,2681,300,1
1669893017.999936,2684,302,1
1669893018.099936,2835,281,1
1669893018.199936,2769,290,1
1669893018.2999358,2770,294,1
1669893018.3999357,2773,294,1
1669893018.4999356,2773,291,1
1669893018.5999355,2725,291,1
1669893018.6999354,2766,299,1
1669893018.7999353,2749,292,1
1669893018.8999352,2749,294,1
1669893018.9999352,2736,291,1
1669893019.099935,2786,291,1
1669893019.199935,2785,299,1
1669893019.2999349,2815,289,1
1669893019.3999348,2757,293,1
1669893019.4999347,2798,283,1
1669893019.5999346,2806,290,1
1669893019.6999345,2729,293,1
1669893019.7999344,2729,292,1
1669893019.8999343,2684,296,1
1669893019.9999342,2694,295,1
1669893020.099934,2730,289,1
1669893020.199934,2805,285,1
1669893020.299934,2806,298,1
1669893020.3999338,2700,301,1
1669893020.4999337,2781,287,1
1669893020.5999336,2810,293,1
1669893020.6999335,2698,296,1
1669893020.7999334,2688,286,1
1669893020.8999333,2929,275,1
1669893020.9999332,2667,295,1
1669893021.0999331,2814,290,1
1669893021.199933,2777,298,1
1669893021.299933,2734,294,1
1669893021.3999329,2752,293,1
1669893021.4999328,2711,294,1
1669893021.5999327,2763,294,1
1669893021.6999326,2751,293,1
1669893021.7999325,2759,295,1
1669893021.8999324,2801,291,1
1669893021.9999323,2757,292,1
1669893022.0999322,2701,297,1
1669893022.199932,2743,292,1
1669893022.299932,2771,289,1
1669893022.399932,2774,297,1
1669893022.4999318,2768,290,1
1669893022.5999317,2778,291,1
1669893022.6999316,2828,290,1
1669893022.7999315,2798,291,1
1669893022.8999314,2799,289,1
1669893022.9999313,2809,294,1
1669893023.0999312,2772,293,1
1669893023.1999311,2746,293,1
1669893023.299931,2686,297,1
1669893023.399931,2686,297,1
1669893023.4999309,2851,278,1
1669893023.5999308,2781,295,1
1669893023.6999307,2716,299,1
1669893023.7999306,2802,296,1
1669893023.8999305,2743,299,1
1669893023.9999304,2708,293,1
1669893024.0999303,2844,291,1
1669893024.1999302,2724,290,1
1669893024.29993,2731,293,1
1669893024.39993,2736,295,1
1669893024.49993,2707,292,1
1669893024.5999298,2791,282,1
1669893024.6999297,2724,297,1
1669893024.7999296,2705,294,1
1669893024.8999295,2684,293,1
1669893024.9999294,2669,293,1
1669893025.0999293,2719,290,1
1669893025.1999292,2743,281,1
1669893025.2999291,2765,298,1
1669893025.399929,2716,302,1
1669893025.499929,2730,292,1
1669893025.5999289,2799,279,1
1669893025.6999288,2719,299,1
1669893025.7999287,2757,290,1
1669893025.8999286,2700,295,1
1669893025.9999285,2713,297,1
1669893026.0999284,2810,293,1
1669893026.1999283,2741,297,1
1669893026.2999282,2685,289,1
1669893026.399928,2702,292,1
1669893026.499928,2701,287,1
1669893026.599928,2655,292,1
1669893026.6999278,2843,284,1
1669893026.7999277,2811,296,1
1669893026.8999276,2653,299,1
1669893026.9999275,2780,291,1
1669893027.0999274,2776,287,1
1669893027.1999273,2788,283,1
1669893027.2999272,2685,296,1
1669893027.3999271,2649,299,1
1669893027.499927,2726,291,1
1669893027.599927,2821,284,1
1669893027.6999269,2729,299,1
1669893027.7999268,2789,291,1
1669893027.8999267,2757,294,1
1669893027.9999266,2717,300,1
1669893028.0999265,2754,296,1
1669893028.1999264,2805,286,1
1669893028.2999263,2783,294,1
1669893028.3999262,2702,295,1
1669893028.499926,2692,292,1
1669893028.599926,2704,293,1
1669893028.699926,2723,297,1
1669893028.7999258,2781,290,1
1669893028.8999257,2720,299,1
1669893028.9999256,2678,299,1
1669893029.0999255,2747,290,1
1669893029.1999254,2714,291,1
1669893029.2999253,2865,274,1
1669893029.3999252,2761,294,1
1669893029.4999251,2622,295,1
1669893029.599925,2638,292,1
1669893029.699925,2856,274,1
1669893029.7999249,2784,294,1
1669893029.8999248,2715,298,1
1669893029.9999247,2809,283,1
1669893030.0999246,2748,297,1
1669893030.1999245,2682,297,1
1669893030.2999244,2772,293,1
1669893030.3999243,2840,291,1
1669893030.4999242,2795,289,1
1669893030.599924,2753,290,1
1669893030.699924,2717,299,1
1669893030.799924,2701,299,1
1669893030.8999238,2771,291,1
1669893030.9999237,2786,295,1
1669893031.0999236,2867,283,1
1669893031.1999235,2774,291,1
1669893031.2999234,2757,287,1
1669893031.3999233,2713,294,1
1669893031.4999232,2759,297,1
1669893031.5999231,2813,292,1
1669893031.699923,2751,299,1
1669893031.799923,2718,294,1
1669893031.8999228,2734,291,1
1669893031.9999228,2756,294,1
1669893032.0999227,2785,299,1
1669893032.1999226,2763,292,1
1669893032.2999225,2747,302,1
1669893032.3999224,2722,302,1
1669893032.4999223,2796,281,1
1669893032.5999222,2823,282,1
1669893032.699922,2732,297,1
1669893032.799922,2714,296,1
1669893032.899922,2782,279,1
1669893032.9999218,2749,287,1
1669893033.0999217,2726,292,1
1669893033.1999216,2667,292,1
1669893033.2999215,2755,278,1
1669893033.3999214,2702,299,1
1669893033.4999213,2662,300,1
1669893033.5999212,2703,292,1
1669893033.6999211,2700,294,1
1669893033.799921,2702,292,1
1669893033.899921,2735,299,1
1669893033.9999208,2811,296,1
1669893034.0999207,2676,295,1
1669893034.1999207,2691,296,1
1669893034.2999206,2762,295,1
1669893034.3999205,2664,300,1
1669893034.4999204,2757,296,1
1669893034.5999203,2778,299,1
1669893034.6999202,2827,278,1
1669893034.79992,2832,281,1
1669893034.89992,2681,289,1
1669893034.99992,2764,273,1
1669893035.0999198,2791,284,1
1669893035.1999197,2715,301,1
1669893035.2999196,2714,288,1
1669893035.3999195,2773,295,1
1669893035.4999194,2751,292,1
1669893035.5999193,2827,267,1
1669893035.6999192,2728,293,1
1669893035.7999191,2758,294,1
1669893035.899919,2795,279,1
1669893035.999919,2715,295,1
1669893036.0999188,2692,300,1
1669893036.1999187,2736,290,1
1669893036.2999187,2730,291,1
1669893036.3999186,2751,288,1
1669893036.4999185,2765,289,1
1669893036.5999184,2727,297,1
1669893036.6999183,2696,298,1
1669893036.7999182,2672,298,1
1669893036.899918,2885,279,1
1669893036.999918,2923,279,1
1669893037.099918,2619,297,1
1669893037.1999178,2700,294,1
1669893037.2999177,2695,294,1
1669893037.3999176,2731,286,1
1669893037.4999175,2795,291,1
1669893037.5999174,2791,295,1
1669893037.6999173,2649,295,1
1669893037.7999172,2746,296,1
1669893037.8999171,2721,294,1
1669893037.999917,2715,292,1
1669893038.099917,2751,295,1
1669893038.1999168,2758,298,1
1669893038.2999167,2669,297,1
1669893038.3999166,2719,293,1
1669893038.4999166,2731,298,1
1669893038.5999165,2735,294,1
1669893038.6999164,2791,293,1
1669893038.7999163,2784,296,1
1669893038.8999162,2604,293,1
1669893038.999916,2755,295,1
1669893039.099916,2735,298,1
1669893039.199916,2712,295,1
1669893039.2999158,2729,293,1
1669893039.3999157,2761,293,1
1669893039.4999156,2716,285,1
