time [s],Current, Voltage, Wire-feed
1669807519.399993,1354,140,1
1669807519.4999928,348,153,1
1669807519.5999928,997,137,1
1669807519.6999927,127,163,1
1669807519.7999926,275,136,1
1669807519.8999925,1513,158,1
1669807519.9999924,0,167,1
1669807520.0999923,0,143,1
1669807520.1999922,297,142,1
1669807520.299992,1216,148,1
1669807520.399992,477,158,1
1669807520.499992,0,139,1
1669807520.5999918,613,137,1
1669807520.6999917,381,153,1
1669807520.7999916,131,142,1
1669807520.8999915,311,149,1
1669807520.9999914,88,142,1
1669807521.0999913,348,147,1
1669807521.1999912,232,147,1
1669807521.2999911,249,144,1
1669807521.399991,175,148,1
1669807521.499991,291,141,1
1669807521.5999908,454,138,1
1669807521.6999907,200,154,1
1669807521.7999907,177,148,1
1669807521.8999906,227,144,1
1669807521.9999905,102,144,1
1669807522.0999904,716,128,1
1669807522.1999903,958,141,1
1669807522.2999902,405,154,1
1669807522.39999,130,145,1
1669807522.49999,329,134,1
1669807522.59999,865,131,1
1669807522.6999898,733,145,1
1669807522.7999897,306,156,1
1669807522.8999896,132,140,1
1669807522.9999895,814,131,1
1669807523.0999894,836,148,1
1669807523.1999893,244,158,1
1669807523.2999892,847,126,1
1669807523.3999891,1497,137,1
1669807523.499989,376,161,1
1669807523.599989,34,143,1
1669807523.6999888,473,144,1
1669807523.7999887,496,144,1
1669807523.8999887,436,153,1
1669807523.9999886,118,155,1
1669807524.0999885,529,133,1
1669807524.1999884,450,150,1
1669807524.2999883,50,148,1
1669807524.3999882,234,131,1
1669807524.499988,470,153,1
1669807524.599988,124,151,1
1669807524.699988,131,143,1
1669807524.7999878,112,145,1
1669807524.8999877,615,127,1
1669807524.9999876,1019,145,1
1669807525.0999875,498,137,1
1669807525.1999874,827,146,1
1669807525.2999873,1009,138,1
1669807525.3999872,1011,144,1
1669807525.4999871,252,143,1
1669807525.599987,611,141,1
1669807525.699987,182,147,1
1669807525.7999868,310,140,1
1669807525.8999867,766,141,1
1669807525.9999866,611,149,1
1669807526.0999866,56,149,1
1669807526.1999865,103,140,1
1669807526.2999864,811,138,1
1669807526.3999863,577,154,1
1669807526.4999862,35,139,1
1669807526.599986,476,137,1
1669807526.699986,189,151,1
1669807526.799986,152,139,1
1669807526.8999858,316,152,1
1669807526.9999857,56,141,1
1669807527.0999856,450,147,1
1669807527.1999855,284,154,1
1669807527.2999854,40,139,1
1669807527.3999853,174,137,1
1669807527.4999852,834,133,1
1669807527.5999851,1093,141,1
1669807527.699985,237,137,1
1669807527.799985,895,126,1
1669807527.8999848,523,160,1
1669807527.9999847,206,137,1
1669807528.0999846,874,153,1
1669807528.1999846,195,153,1
1669807528.2999845,190,142,1
1669807528.3999844,491,131,1
1669807528.4999843,912,148,1
1669807528.5999842,617,157,1
1669807528.699984,0,146,1
1669807528.799984,182,139,1
1669807528.899984,536,131,1
1669807528.9999838,1054,131,1
1669807529.0999837,429,161,1
1669807529.1999836,0,154,1
1669807529.2999835,202,138,1
1669807529.3999834,428,132,1
1669807529.4999833,628,146,1
1669807529.5999832,180,164,1
1669807529.6999831,1378,137,1
1669807529.799983,937,165,1
1669807529.899983,445,140,1
1669807529.9999828,957,144,1
1669807530.0999827,395,135,1
1669807530.1999826,920,140,1
1669807530.2999825,65,155,1
1669807530.3999825,39,138,1
1669807530.4999824,901,160,1
1669807530.5999823,0,156,1
1669807530.6999822,235,141,1
1669807530.799982,345,141,1
1669807530.899982,950,150,1
1669807530.9999819,473,158,1
1669807531.0999818,61,134,1
1669807531.1999817,408,153,1
1669807531.2999816,52,141,1
1669807531.3999815,476,138,1
1669807531.4999814,305,146,1
1669807531.5999813,280,143,1
1669807531.6999812,311,146,1
1669807531.799981,266,151,1
1669807531.899981,448,135,1
1669807531.999981,835,133,1
1669807532.0999808,238,159,1
1669807532.1999807,0,149,1
1669807532.2999806,229,145,1
1669807532.3999805,103,146,1
1669807532.4999804,294,142,1
1669807532.5999804,893,131,1
1669807532.6999803,874,145,1
1669807532.7999802,73,154,1
1669807532.89998,182,140,1
1669807532.99998,271,136,1
1669807533.0999799,910,141,1
1669807533.1999798,571,158,1
1669807533.2999797,265,132,1
1669807533.3999796,1035,122,1
1669807533.4999795,820,160,1
1669807533.5999794,154,161,1
1669807533.6999793,1160,135,1
1669807533.7999792,1338,138,1
1669807533.899979,1244,133,1
1669807533.999979,1248,140,1
1669807534.099979,894,140,1
1669807534.1999788,698,139,1
1669807534.2999787,253,163,1
1669807534.3999786,65,157,1
1669807534.4999785,289,147,1
1669807534.5999784,313,148,1
1669807534.6999784,269,147,1
1669807534.7999783,357,142,1
1669807534.8999782,876,139,1
1669807534.999978,876,139,1
1669807535.099978,776,148,1
1669807535.1999779,494,154,1
1669807535.2999778,105,146,1
1669807535.3999777,193,145,1
1669807535.4999776,684,135,1
1669807535.5999775,598,148,1
1669807535.6999774,0,145,1
1669807535.7999773,38,142,1
1669807535.8999772,138,141,1
1669807535.999977,89,141,1
1669807536.099977,798,131,1
1669807536.199977,1193,147,1
1669807536.2999768,12,149,1
1669807536.3999767,27,142,1
1669807536.4999766,117,154,1
1669807536.5999765,39,150,1
1669807536.6999764,388,134,1
1669807536.7999763,818,133,1
1669807536.8999763,497,156,1
1669807536.9999762,11,148,1
1669807537.099976,820,137,1
1669807537.199976,707,149,1
1669807537.2999759,794,149,1
1669807537.3999758,361,150,1
1669807537.4999757,240,142,1
1669807537.5999756,409,137,1
1669807537.6999755,462,153,1
1669807537.7999754,236,147,1
1669807537.8999753,397,142,1
1669807537.9999752,532,139,1
1669807538.099975,447,156,1
1669807538.199975,267,148,1
1669807538.299975,1005,138,1
1669807538.3999748,379,159,1
1669807538.4999747,463,131,1
1669807538.5999746,849,148,1
1669807538.6999745,299,155,1
1669807538.7999744,96,141,1
1669807538.8999743,662,135,1
1669807538.9999743,794,138,1
1669807539.0999742,161,148,1
1669807539.199974,359,139,1
1669807539.299974,143,149,1
1669807539.3999739,201,133,1
1669807539.4999738,622,134,1
1669807539.5999737,680,148,1
1669807539.6999736,395,143,1
1669807539.7999735,353,146,1
1669807539.8999734,833,138,1
1669807539.9999733,896,141,1
1669807540.0999732,752,146,1
1669807540.199973,381,151,1
1669807540.299973,190,150,1
1669807540.399973,123,145,1
1669807540.4999728,677,128,1
1669807540.5999727,1131,135,1
1669807540.6999726,450,161,1
1669807540.7999725,27,148,1
1669807540.8999724,426,134,1
1669807540.9999723,988,139,1
1669807541.0999722,795,157,1
1669807541.1999722,39,150,1
1669807541.299972,370,147,1
1669807541.399972,181,147,1
1669807541.4999719,629,133,1
1669807541.5999718,782,154,1
1669807541.6999717,101,143,1
1669807541.7999716,297,139,1
1669807541.8999715,164,155,1
1669807541.9999714,118,149,1
1669807542.0999713,1589,137,1
1669807542.1999712,930,161,1
1669807542.299971,930,161,1
1669807542.399971,930,161,1
1669807542.499971,930,161,1
1669807542.5999708,930,161,1
1669807542.6999707,930,161,1
1669807542.7999706,930,161,1
1669807542.8999705,930,161,1
1669807542.9999704,930,161,1
1669807543.0999703,930,161,1
1669807543.1999702,930,161,1
1669807543.2999701,930,161,1
1669807543.39997,930,161,1
1669807543.49997,930,161,1
1669807543.5999699,930,161,1
