time [s],Current, Voltage, Wire-feed
1669806180.0,0,0,1
1669806180.1,0,0,1
1669806180.1999998,0,0,1
1669806180.2999997,0,0,1
1669806180.3999996,0,0,1
1669806180.4999995,0,0,1
1669806180.5999994,0,0,1
1669806180.6999993,0,0,1
1669806180.7999992,0,0,1
1669806180.8999991,0,0,1
1669806180.999999,0,0,1
1669806181.099999,0,0,1
1669806181.1999989,0,0,1
1669806181.2999988,152,2,1
1669806181.3999987,1583,28,1
1669806181.4999986,1384,41,1
1669806181.5999985,776,27,1
1669806181.6999984,1299,39,1
1669806181.7999983,874,34,1
1669806181.8999982,879,34,1
1669806181.999998,879,34,1
1669806182.099998,879,34,1
1669806182.199998,879,34,1
1669806182.2999978,879,34,1
1669806182.3999977,879,34,1
1669806182.4999976,879,34,1
1669806182.5999975,879,34,1
1669806182.6999974,879,34,1
1669806182.7999973,879,34,1
1669806182.8999972,1043,40,1
1669806182.9999971,1156,56,1
1669806183.099997,714,190,1
1669806183.199997,603,139,1
1669806183.2999969,1099,152,1
1669806183.3999968,937,151,1
1669806183.4999967,926,146,1
1669806183.5999966,1065,146,1
1669806183.6999965,1053,151,1
1669806183.7999964,1053,151,1
1669806183.8999963,1021,147,1
1669806183.9999962,1079,147,1
1669806184.099996,972,148,1
1669806184.199996,830,152,1
1669806184.299996,829,151,1
1669806184.3999958,771,152,1
1669806184.4999957,128,148,1
1669806184.5999956,277,131,1
1669806184.6999955,1194,132,1
1669806184.7999954,1151,151,1
1669806184.8999953,1151,151,1
1669806184.9999952,672,150,1
1669806185.0999951,83,145,1
1669806185.199995,117,140,1
1669806185.299995,361,139,1
1669806185.3999949,1167,129,1
1669806185.4999948,1369,143,1
1669806185.5999947,198,159,1
1669806185.6999946,59,151,1
1669806185.7999945,187,141,1
1669806185.8999944,537,131,1
1669806185.9999943,1006,139,1
1669806186.0999942,815,150,1
1669806186.199994,569,150,1
1669806186.299994,403,139,1
1669806186.399994,353,147,1
1669806186.4999938,997,129,1
1669806186.5999937,1406,136,1
1669806186.6999936,886,143,1
1669806186.7999935,666,145,1
1669806186.8999934,435,148,1
1669806186.9999933,175,150,1
1669806187.0999932,622,137,1
1669806187.1999931,690,147,1
1669806187.299993,503,150,1
1669806187.399993,384,153,1
1669806187.4999928,446,143,1
1669806187.5999928,634,139,1
1669806187.6999927,646,144,1
1669806187.7999926,281,152,1
1669806187.8999925,223,137,1
1669806187.9999924,1166,127,1
1669806188.0999923,1186,145,1
1669806188.1999922,394,152,1
1669806188.299992,209,149,1
1669806188.399992,242,136,1
1669806188.499992,399,133,1
1669806188.5999918,399,136,1
1669806188.6999917,528,142,1
1669806188.7999916,947,139,1
1669806188.8999915,998,143,1
1669806188.9999914,349,155,1
1669806189.0999913,97,144,1
1669806189.1999912,438,130,1
1669806189.2999911,1075,131,1
1669806189.399991,972,149,1
1669806189.499991,257,149,1
1669806189.5999908,140,145,1
1669806189.6999907,143,141,1
1669806189.7999907,956,131,1
1669806189.8999906,752,153,1
1669806189.9999905,352,151,1
1669806190.0999904,105,147,1
1669806190.1999903,323,131,1
1669806190.2999902,594,146,1
1669806190.39999,253,150,1
1669806190.49999,940,128,1
1669806190.59999,1097,151,1
1669806190.6999898,49,151,1
1669806190.7999897,130,137,1
1669806190.8999896,523,127,1
1669806190.9999895,1028,150,1
1669806191.0999894,522,151,1
1669806191.1999893,219,152,1
1669806191.2999892,236,138,1
1669806191.3999891,288,154,1
1669806191.499989,395,135,1
1669806191.599989,645,137,1
1669806191.6999888,599,153,1
1669806191.7999887,211,146,1
1669806191.8999887,552,142,1
1669806191.9999886,732,139,1
1669806192.0999885,821,137,1
1669806192.1999884,880,139,1
1669806192.2999883,243,137,1
1669806192.3999882,643,142,1
1669806192.499988,193,152,1
1669806192.599988,525,129,1
1669806192.699988,1055,141,1
1669806192.7999878,449,154,1
1669806192.8999877,344,145,1
1669806192.9999876,518,143,1
1669806193.0999875,785,137,1
1669806193.1999874,364,157,1
1669806193.2999873,364,157,1
1669806193.3999872,187,140,1
1669806193.4999871,556,156,1
1669806193.599987,440,132,1
1669806193.699987,1015,147,1
1669806193.7999868,548,148,1
1669806193.8999867,569,142,1
1669806193.9999866,458,152,1
1669806194.0999866,331,148,1
1669806194.1999865,754,137,1
1669806194.2999864,634,156,1
1669806194.3999863,89,148,1
1669806194.4999862,244,137,1
1669806194.599986,526,130,1
1669806194.699986,425,150,1
1669806194.799986,258,149,1
1669806194.8999858,210,140,1
1669806194.9999857,1020,136,1
1669806195.0999856,935,151,1
1669806195.1999855,441,148,1
1669806195.2999854,200,152,1
1669806195.3999853,473,135,1
1669806195.4999852,883,138,1
1669806195.5999851,790,150,1
1669806195.699985,565,151,1
1669806195.799985,510,147,1
1669806195.8999848,210,148,1
1669806195.9999847,749,133,1
1669806196.0999846,863,148,1
1669806196.1999846,437,150,1
1669806196.2999845,197,146,1
1669806196.3999844,480,130,1
1669806196.4999843,948,140,1
