time [s],Current, Voltage, Wire-feed, Gas-flow,
1671019301711.214,0,0,0,0,
1671019301715.318,0,0,0,0,
1671019301719.422,0,0,0,0,
1671019301723.5261,0,0,0,0,
1671019301727.6301,0,0,0,0,
1671019301731.7344,0,0,0,0,
1671019301735.8384,0,0,0,0,
1671019301739.9424,0,0,0,0,
1671019301744.0464,0,0,0,0,
1671019301748.1504,0,0,0,0,
1671019301752.2544,0,0,0,0,
1671019301756.3584,0,0,0,0,
1671019301760.4624,0,0,0,0,
1671019301764.5664,0,0,0,0,
1671019301768.6704,0,0,0,0,
1671019301772.7747,0,0,0,0,
1671019301776.8787,0,0,0,0,
1671019301780.9827,0,0,0,0,
1671019301785.0867,0,0,0,0,
1671019301789.1907,0,0,0,0,
1671019301793.2947,0,0,0,0,
1671019301797.3987,0,0,0,0,
1671019301801.5027,0,0,0,0,
1671019301805.6067,0,0,0,0,
1671019301809.711,0,0,0,0,
1671019301813.815,0,0,0,0,
1671019301817.919,0,0,0,0,
1671019301822.023,0,0,0,0,
1671019301826.127,0,0,0,0,
1671019301830.231,0,0,0,0,
1671019301834.335,0,0,0,0,
1671019301838.439,0,0,0,0,
1671019301842.543,0,0,0,0,
1671019301846.647,0,0,0,0,
1671019301850.7512,0,0,0,0,
1671019301854.8552,0,0,0,0,
1671019301858.9592,0,0,0,0,
1671019301863.0632,0,0,0,0,
1671019301867.1672,0,0,0,260,
1671019301871.2712,0,0,0,260,
1671019301875.3752,0,0,0,260,
1671019301879.4792,0,0,0,260,
1671019301883.5833,0,0,0,260,
1671019301887.6875,0,0,0,260,
1671019301891.7915,0,0,0,260,
1671019301895.8955,0,0,0,260,
1671019301899.9995,0,0,0,260,
1671019301904.1035,0,0,0,260,
1671019301908.2075,0,0,0,260,
1671019301912.3115,0,0,0,260,
1671019301916.4155,0,0,0,260,
1671019301920.5195,0,0,0,260,
1671019301924.6235,0,0,0,260,
1671019301928.7278,0,0,0,260,
1671019301932.8318,0,0,0,260,
1671019301936.9358,0,0,0,260,
1671019301941.0398,0,0,0,260,
1671019301945.1438,0,0,0,260,
1671019301949.2478,0,0,0,260,
1671019301953.3518,0,0,0,260,
1671019301957.4558,0,0,0,260,
1671019301961.5598,0,0,0,260,
1671019301965.664,0,0,0,260,
1671019301969.768,0,0,0,260,
1671019301973.872,0,0,0,260,
1671019301977.976,0,0,0,260,
1671019301982.08,0,0,0,260,
1671019301986.184,0,0,0,260,
1671019301990.288,0,0,0,260,
1671019301994.392,0,0,0,260,
1671019301998.496,0,0,0,260,
1671019302002.6,0,0,0,260,
