time [s],Current, Voltage, Wire-feed
1669807059.3999739,230,141,1
1669807059.4999738,483,134,1
1669807059.5999737,1281,144,1
1669807059.6999736,437,157,1
1669807059.7999735,225,141,1
1669807059.8999734,343,144,1
1669807059.9999733,830,135,1
1669807060.0999732,830,135,1
1669807060.199973,830,135,1
1669807060.299973,830,135,1
1669807060.399973,830,135,1
1669807060.4999728,830,135,1
1669807060.5999727,830,135,1
1669807060.6999726,830,135,1
1669807060.7999725,830,135,1
1669807060.8999724,830,135,1
1669807060.9999723,830,135,1
1669807061.0999722,830,135,1
1669807061.1999722,830,135,1
1669807061.299972,830,135,1
1669807061.399972,830,135,1
