time [s],Current, Voltage, Wire-feed, Gas-flow,
1671021462577.743,0,0,0,0,
1671021462586.6829,0,0,0,0,
1671021462595.6228,0,0,0,0,
1671021462604.563,0,0,0,0,
1671021462613.503,0,0,0,0,
1671021462622.4429,0,0,0,0,
1671021462631.3828,0,0,0,0,
1671021462640.3228,0,0,0,0,
1671021462649.263,0,0,0,0,
1671021462658.203,0,0,0,0,
1671021462667.1428,0,0,0,0,
1671021462676.0828,0,0,0,0,
1671021462685.0227,0,0,0,0,
1671021462693.9626,0,0,0,0,
1671021462702.9028,0,0,0,0,
1671021462711.8428,0,0,0,0,
1671021462720.7827,0,0,0,0,
1671021462729.7227,0,0,0,0,
1671021462738.6626,0,0,0,0,
1671021462747.6028,0,0,0,0,
1671021462756.5427,0,0,0,0,
1671021462765.4827,0,0,0,0,
1671021462774.4226,0,0,0,0,
1671021462783.3625,0,0,0,0,
1671021462792.3027,0,0,0,0,
1671021462801.2427,0,0,0,0,
1671021462810.1826,0,0,0,0,
1671021462819.1226,0,0,0,0,
1671021462828.0625,0,0,0,0,
1671021462837.0024,0,0,0,0,
1671021462845.9426,0,0,0,0,
1671021462854.8826,0,0,0,0,
1671021462863.8225,0,0,0,0,
1671021462872.7625,0,0,0,0,
1671021462881.7024,0,0,0,0,
1671021462890.6426,0,0,0,0,
1671021462899.5825,0,0,0,0,
1671021462908.5225,0,0,0,0,
1671021462917.4624,0,0,0,3,
1671021462926.4023,0,0,0,3,
1671021462935.3425,0,0,0,3,
1671021462944.2825,0,0,0,3,
1671021462953.2224,0,0,0,3,
1671021462962.1624,0,0,0,3,
1671021462971.1023,0,0,0,3,
1671021462980.0425,0,0,0,3,
1671021462988.9824,0,0,0,3,
1671021462997.9224,0,0,0,3,
1671021463006.8623,0,0,0,3,
1671021463015.8022,0,0,0,3,
1671021463024.7422,0,0,0,3,
1671021463033.6824,0,0,0,3,
1671021463042.6223,0,0,0,3,
1671021463051.5623,0,0,0,3,
1671021463060.5022,0,0,0,3,
1671021463069.4421,0,0,0,3,
1671021463078.3823,0,0,0,3,
