time [s],Current, Voltage, Wire-feed, Gas-flow,
1671016470162.172,2,0,0,0,
1671016470166.2095,2,0,0,0,
1671016470170.2466,2,0,0,0,
1671016470174.284,2,0,0,0,
1671016470178.321,2,0,0,0,
1671016470182.3584,2,0,0,0,
1671016470186.3958,2,0,0,0,
1671016470190.4329,2,0,0,0,
1671016470194.4702,2,0,0,0,
1671016470198.5073,2,0,0,0,
1671016470202.5447,2,0,0,0,
1671016470206.582,2,0,0,0,
1671016470210.6191,2,0,0,0,
1671016470214.6565,2,0,0,0,
1671016470218.6936,2,0,0,0,
1671016470222.731,2,0,0,0,
1671016470226.7683,2,0,0,0,
1671016470230.8054,2,0,0,0,
1671016470234.8428,2,0,0,0,
1671016470238.8801,2,0,0,0,
1671016470242.9172,2,0,0,0,
1671016470246.9546,2,0,0,0,
1671016470250.9917,2,0,0,0,
1671016470255.029,2,0,0,0,
1671016470259.0664,2,0,0,0,
1671016470263.1035,2,0,0,0,
1671016470267.1409,2,0,0,0,
1671016470271.178,2,0,0,0,
1671016470275.2153,2,0,0,0,
1671016470279.2527,2,0,0,0,
1671016470283.2898,2,0,0,0,
1671016470287.3271,2,0,0,0,
1671016470291.3643,2,0,0,0,
1671016470295.4016,2,0,0,0,
1671016470299.439,2,0,0,0,
1671016470303.476,2,0,0,0,
1671016470307.5134,2,0,0,0,
1671016470311.5505,2,0,0,0,
1671016470315.588,2,0,0,0,
1671016470319.6252,2,0,0,0,
1671016470323.6624,2,0,0,0,
1671016470327.6997,2,0,0,0,
1671016470331.7368,2,0,0,0,
1671016470335.7742,2,0,0,139,
1671016470339.8115,2,0,0,139,
1671016470343.8486,2,0,0,139,
1671016470347.886,2,0,0,139,
1671016470351.9233,2,0,0,139,
1671016470355.9604,2,0,0,139,
1671016470359.9978,2,0,0,139,
1671016470364.035,2,0,0,139,
1671016470368.0723,2,0,0,139,
1671016470372.1096,2,0,0,139,
1671016470376.1467,2,0,0,139,
1671016470380.184,2,0,0,139,
1671016470384.2212,2,0,0,139,
1671016470388.2585,2,0,0,139,
1671016470392.296,2,0,0,139,
1671016470396.333,2,0,0,139,
1671016470400.3704,2,0,0,139,
1671016470404.4075,2,0,0,139,
1671016470408.4448,2,0,0,139,
1671016470412.4822,2,0,0,139,
1671016470416.5193,2,0,0,139,
1671016470420.5566,2,0,0,139,
1671016470424.5938,2,0,0,139,
1671016470428.631,2,0,0,139,
1671016470432.6685,2,0,0,139,
1671016470436.7056,2,0,0,139,
1671016470440.743,2,0,0,139,
1671016470444.78,2,0,0,139,
1671016470448.8174,853,165,0,139,
1671016470452.8547,853,165,0,139,
1671016470456.8918,853,165,0,139,
1671016470460.9292,853,165,0,139,
1671016470464.9666,835,180,0,139,
1671016470469.0037,835,180,0,139,
1671016470473.041,835,180,0,139,
1671016470477.0781,835,180,0,139,
1671016470481.1155,769,232,0,139,
1671016470485.1528,769,232,0,139,
1671016470489.19,410,511,0,139,
1671016470493.2273,410,511,0,139,
1671016470497.2644,410,511,0,139,
1671016470501.3018,410,511,0,139,
1671016470505.339,175,694,0,139,
1671016470509.3762,175,694,0,139,
1671016470513.4136,175,694,0,139,
1671016470517.4507,175,694,0,139,
1671016470521.488,0,918,0,139,
1671016470525.5254,0,918,0,139,
1671016470529.5625,0,918,0,139,
1671016470533.5999,0,918,0,139,
1671016470537.637,0,924,0,139,
1671016470541.6743,0,924,0,139,
1671016470545.7117,0,885,9,118,
1671016470549.7488,0,885,9,118,
1671016470553.7861,0,836,9,118,
1671016470557.8232,0,836,9,118,
1671016470561.8606,35,803,9,118,
1671016470565.898,35,803,9,118,
1671016470569.935,35,803,9,118,
1671016470573.9724,35,803,9,118,
1671016470578.0098,35,795,9,118,
1671016470582.0469,35,795,9,118,
1671016470586.0842,35,806,9,118,
1671016470590.1213,35,806,9,118,
1671016470594.1587,35,806,9,118,
1671016470598.196,35,806,9,118,
1671016470602.2332,6,838,9,118,
1671016470606.2705,6,838,9,118,
1671016470610.3076,6,838,9,118,
1671016470614.345,6,838,9,118,
1671016470618.3823,6,843,9,118,
1671016470622.4194,6,843,9,118,
1671016470626.4568,6,840,9,118,
1671016470630.494,6,840,9,118,
1671016470634.5312,6,833,9,118,
1671016470638.5686,6,833,9,118,
1671016470642.6057,6,827,9,118,
1671016470646.643,6,827,9,118,
1671016470650.6802,6,827,9,118,
1671016470654.7175,6,827,9,118,
1671016470658.755,6,825,9,118,
1671016470662.792,6,825,9,118,
1671016470666.8293,6,827,9,118,
1671016470670.8665,6,827,9,118,
1671016470674.9038,6,831,9,118,
1671016470678.9412,6,831,9,118,
1671016470682.9783,6,831,9,118,
1671016470687.0156,6,831,9,118,
1671016470691.053,6,834,9,118,
1671016470695.09,6,834,9,118,
1671016470699.1274,6,835,9,118,
1671016470703.1646,6,835,9,118,
1671016470707.202,6,834,9,118,
1671016470711.2393,6,834,9,118,
1671016470715.2764,6,832,9,118,
1671016470719.3137,6,832,9,118,
1671016470723.3508,6,832,9,118,
1671016470727.3882,6,832,9,118,
1671016470731.4255,6,830,9,118,
1671016470735.4626,6,830,9,118,
1671016470739.5,6,829,9,118,
1671016470743.537,6,829,9,118,
1671016470747.5745,6,829,11,81,
1671016470751.6118,6,829,11,81,
1671016470755.649,6,830,11,81,
1671016470759.6863,6,830,11,81,
1671016470763.7234,6,830,11,81,
1671016470767.7607,6,830,11,81,
1671016470771.798,6,831,11,81,
1671016470775.8352,6,831,11,81,
1671016470779.8726,6,831,11,81,
1671016470783.9097,6,831,11,81,
1671016470787.947,6,830,11,81,
1671016470791.9844,6,830,11,81,
1671016470796.0215,6,829,11,81,
1671016470800.0588,6,829,11,81,
1671016470804.0962,6,829,11,81,
1671016470808.1333,6,829,11,81,
1671016470812.1707,6,829,11,81,
1671016470816.2078,6,829,11,81,
1671016470820.245,6,830,11,81,
