time [s],Current, Voltage, Wire-feed, Gas-flow,
1671019108714.937,0,0,0,0,
1671019108718.9607,0,0,0,0,
1671019108722.9844,0,0,0,0,
1671019108727.008,0,0,0,0,
1671019108731.0317,0,0,0,0,
1671019108735.0552,0,0,0,0,
1671019108739.0789,0,0,0,0,
1671019108743.1025,0,0,0,0,
1671019108747.1262,0,0,0,0,
1671019108751.15,0,0,0,0,
1671019108755.1736,0,0,0,0,
1671019108759.1973,0,0,0,0,
1671019108763.221,0,0,0,0,
1671019108767.2444,0,0,0,0,
1671019108771.268,0,0,0,0,
1671019108775.2917,0,0,0,0,
1671019108779.3154,0,0,0,0,
1671019108783.339,0,0,0,0,
1671019108787.3628,0,0,0,0,
1671019108791.3865,0,0,0,0,
1671019108795.4102,0,0,0,0,
1671019108799.4338,0,0,0,0,
1671019108803.4573,0,0,0,0,
1671019108807.481,0,0,0,0,
1671019108811.5046,0,0,0,0,
1671019108815.5283,0,0,0,0,
1671019108819.552,0,0,0,0,
1671019108823.5757,0,0,0,0,
1671019108827.5994,0,0,0,0,
1671019108831.623,0,0,0,0,
1671019108835.6465,0,0,0,0,
1671019108839.6702,0,0,0,0,
1671019108843.6938,0,0,0,0,
1671019108847.7175,0,0,0,0,
1671019108851.7412,0,0,0,0,
1671019108855.765,0,0,0,0,
1671019108859.7886,0,0,0,0,
1671019108863.8123,0,0,0,0,
1671019108867.836,0,0,0,0,
1671019108871.8594,0,0,0,0,
1671019108875.883,0,0,0,0,
1671019108879.9067,0,0,0,0,
1671019108883.9304,0,0,0,0,
1671019108887.954,0,0,0,0,
1671019108891.9778,0,0,0,0,
1671019108896.0015,0,0,0,0,
1671019108900.0251,0,0,0,0,
1671019108904.0486,0,0,0,0,
1671019108908.0723,0,0,0,0,
1671019108912.096,0,0,0,0,
1671019108916.1196,0,0,0,0,
1671019108920.1433,0,0,0,0,
1671019108924.167,0,0,0,0,
1671019108928.1907,0,0,0,0,
1671019108932.2144,0,0,0,0,
1671019108936.238,0,0,0,0,
1671019108940.2615,0,0,0,0,
1671019108944.2852,0,0,0,0,
1671019108948.3088,0,0,0,0,
1671019108952.3325,0,0,0,0,
1671019108956.3562,0,0,0,0,
1671019108960.38,0,0,0,0,
1671019108964.4036,0,0,0,0,
1671019108968.4272,0,0,0,0,
1671019108972.451,0,0,0,0,
1671019108976.4744,0,0,0,0,
1671019108980.498,0,0,0,144,
1671019108984.5217,0,0,0,144,
1671019108988.5454,0,0,0,144,
1671019108992.569,0,0,0,144,
1671019108996.5928,853,165,0,144,
1671019109000.6165,853,165,0,144,
1671019109004.6401,853,165,0,144,
1671019109008.6636,853,165,0,144,
1671019109012.6873,853,165,0,144,
1671019109016.711,853,165,0,144,
1671019109020.7346,769,235,0,144,
1671019109024.7583,769,235,0,144,
1671019109028.782,625,349,0,144,
1671019109032.8057,625,349,0,144,
1671019109036.8293,410,349,0,144,
1671019109040.853,410,349,0,144,
1671019109044.8765,410,349,0,144,
1671019109048.9001,410,349,0,144,
1671019109052.9238,410,517,0,144,
1671019109056.9475,410,517,0,144,
1671019109060.9712,0,847,0,144,
1671019109064.9949,0,847,0,144,
1671019109069.0186,0,925,0,144,
1671019109073.0422,0,925,0,144,
1671019109077.0657,0,933,0,144,
1671019109081.0894,0,933,0,144,
1671019109085.113,0,933,0,144,
1671019109089.1367,0,933,0,144,
1671019109093.1604,0,933,0,144,
1671019109097.184,0,933,0,144,
1671019109101.2078,0,848,0,144,
1671019109105.2314,0,848,0,144,
1671019109109.2551,35,815,0,144,
1671019109113.2786,35,815,0,144,
1671019109117.3022,35,806,0,144,
1671019109121.326,35,806,0,144,
1671019109125.3496,35,806,0,144,
1671019109129.3733,35,806,0,144,
1671019109133.397,35,816,0,144,
1671019109137.4207,35,816,0,144,
1671019109141.4443,6,833,0,144,
1671019109145.4678,6,833,0,144,
1671019109149.4915,6,846,0,144,
1671019109153.5151,6,846,0,144,
1671019109157.5388,6,850,0,144,
1671019109161.5625,6,850,0,144,
1671019109165.5862,6,850,0,144,
1671019109169.6099,6,850,0,144,
1671019109173.6335,6,846,0,144,
1671019109177.6572,6,846,0,144,
1671019109181.6807,6,839,0,87,
1671019109185.7043,6,839,0,87,
1671019109189.728,6,834,9,87,
1671019109193.7517,6,834,9,87,
1671019109197.7754,6,834,9,87,
1671019109201.799,6,834,9,87,
1671019109205.8228,6,833,9,87,
1671019109209.8464,6,833,9,87,
1671019109213.8699,6,835,9,87,
1671019109217.8936,6,835,9,87,
1671019109221.9172,6,838,9,87,
1671019109225.941,6,838,9,87,
1671019109229.9646,6,840,9,87,
1671019109233.9883,6,840,9,87,
1671019109238.012,6,840,9,87,
1671019109242.0356,6,840,9,87,
1671019109246.0593,6,840,9,87,
1671019109250.0828,6,840,9,87,
1671019109254.1064,6,839,9,87,
1671019109258.1301,6,839,9,87,
1671019109262.1538,6,838,9,87,
1671019109266.1775,6,838,9,87,
1671019109270.2012,6,838,9,87,
1671019109274.2249,6,838,9,87,
1671019109278.2485,6,838,9,87,
1671019109282.272,6,838,9,87,
1671019109286.2957,6,839,9,87,
1671019109290.3193,6,839,9,87,
1671019109294.343,6,840,9,87,
1671019109298.3667,6,840,9,87,
1671019109302.3904,6,840,9,87,
1671019109306.414,6,840,9,87,
1671019109310.4377,6,839,9,87,
1671019109314.4614,6,839,9,87,
1671019109318.4849,6,839,9,87,
1671019109322.5085,6,839,9,87,
1671019109326.5322,6,838,9,87,
1671019109330.556,6,838,9,87,
1671019109334.5796,6,838,9,87,
1671019109338.6033,6,838,9,87,
1671019109342.627,6,839,9,87,
1671019109346.6506,6,839,9,87,
1671019109350.674,6,840,9,87,
1671019109354.6978,6,840,9,87,
1671019109358.7214,6,840,9,87,
1671019109362.745,6,840,9,87,
1671019109366.7688,6,840,9,87,
1671019109370.7925,6,840,9,87,
1671019109374.8162,6,840,9,87,
1671019109378.8398,6,840,9,87,
1671019109382.8635,6,839,9,81,
1671019109386.887,6,839,9,81,
1671019109390.9106,6,839,9,81,
1671019109394.9343,6,839,9,81,
1671019109398.958,6,838,10,81,
1671019109402.9817,6,838,10,81,
1671019109407.0054,6,838,10,81,
1671019109411.029,6,838,10,81,
1671019109415.0527,6,839,10,81,
1671019109419.0762,6,839,10,81,
1671019109423.0999,6,840,10,81,
1671019109427.1235,6,840,10,81,
1671019109431.1472,6,840,10,81,
1671019109435.171,6,840,10,81,
1671019109439.1946,6,840,10,81,
1671019109443.2183,6,840,10,81,
1671019109447.242,6,839,10,81,
1671019109451.2656,6,839,10,81,
1671019109455.289,6,838,10,81,
1671019109459.3127,6,838,10,81,
1671019109463.3364,6,838,10,81,
1671019109467.36,6,838,10,81,
1671019109471.3838,6,838,10,81,
1671019109475.4075,6,838,10,81,
1671019109479.4312,6,839,10,81,
1671019109483.4548,6,839,10,81,
1671019109487.4785,6,840,10,81,
1671019109491.502,6,840,10,81,
1671019109495.5256,6,840,10,81,
1671019109499.5493,6,840,10,81,
1671019109503.573,6,839,10,81,
1671019109507.5967,6,839,10,81,
1671019109511.6204,6,839,10,81,
1671019109515.644,6,839,10,81,
1671019109519.6677,6,839,10,81,
1671019109523.6912,6,839,10,81,
1671019109527.7148,100,821,10,81,
1671019109531.7385,100,821,10,81,
1671019109535.7622,364,771,10,81,
1671019109539.786,364,771,10,81,
1671019109543.8096,846,664,10,81,
1671019109547.8333,846,664,10,81,
1671019109551.857,846,664,10,81,
1671019109555.8806,846,664,10,81,
1671019109559.904,1416,503,10,81,
1671019109563.9277,1416,503,10,81,
1671019109567.9514,1416,503,10,81,
1671019109571.975,1416,503,10,81,
1671019109575.9988,2042,168,10,81,
1671019109580.0225,2042,168,10,81,
1671019109584.0461,2042,168,10,81,
1671019109588.0698,2042,168,10,81,
1671019109592.0933,2042,77,10,80,
1671019109596.117,2042,77,10,80,
1671019109600.1406,1869,59,10,80,
1671019109604.1643,1869,59,10,80,
1671019109608.188,1869,95,10,80,
1671019109612.2117,1869,95,10,80,
1671019109616.2354,1869,95,10,80,
1671019109620.259,1869,95,10,80,
1671019109624.2827,1869,95,10,80,
1671019109628.3062,1869,95,10,80,
1671019109632.3298,1798,189,10,80,
1671019109636.3535,1798,189,10,80,
1671019109640.3772,1983,203,10,80,
1671019109644.401,1983,203,10,80,
1671019109648.4246,2236,198,10,80,
1671019109652.4482,2236,198,10,80,
1671019109656.472,2395,188,10,80,
1671019109660.4954,2395,188,10,80,
1671019109664.519,2395,188,10,80,
1671019109668.5427,2395,188,10,80,
1671019109672.5664,2395,188,10,80,
1671019109676.59,2395,188,10,80,
1671019109680.6138,2162,187,10,80,
1671019109684.6375,2162,187,10,80,
1671019109688.6611,2162,198,10,80,
1671019109692.6848,2162,198,10,80,
1671019109696.7083,2144,211,10,80,
1671019109700.732,2144,211,10,80,
1671019109704.7556,2144,211,10,80,
1671019109708.7793,2144,211,10,80,
1671019109712.803,2234,222,10,80,
1671019109716.8267,2234,222,10,80,
1671019109720.8503,2234,222,10,80,
1671019109724.874,2234,222,10,80,
1671019109728.8975,2558,242,10,80,
1671019109732.9211,2558,242,10,80,
1671019109736.9448,2654,258,10,80,
1671019109740.9685,2654,258,10,80,
1671019109744.9922,2654,258,10,80,
1671019109749.0159,2494,295,10,80,
1671019109753.0396,2494,295,10,80,
1671019109757.0632,2494,295,10,80,
1671019109761.087,2494,295,10,80,
1671019109765.1104,2494,295,10,80,
1671019109769.134,2494,295,10,80,
1671019109773.1577,2494,295,10,80,
1671019109777.1814,2256,319,10,80,
1671019109781.205,2256,319,10,80,
1671019109785.2288,2334,326,86,111,
1671019109789.2524,2334,326,86,111,
1671019109793.2761,2814,331,86,111,
1671019109797.2996,2814,331,86,111,
1671019109801.3232,2814,335,86,111,
1671019109805.347,2814,335,86,111,
1671019109809.3706,2814,335,86,111,
1671019109813.3943,2814,335,86,111,
1671019109817.418,3081,339,86,111,
1671019109821.4417,3081,339,86,111,
1671019109825.4653,3527,347,86,111,
1671019109829.489,3527,347,86,111,
1671019109833.5125,3706,347,86,111,
1671019109837.5361,3706,347,86,111,
1671019109841.5598,3706,350,86,111,
1671019109845.5835,3706,350,86,111,
1671019109849.6072,3706,350,86,111,
1671019109853.6309,3847,351,86,111,
1671019109857.6545,3847,351,86,111,
1671019109861.6782,3931,351,86,111,
1671019109865.7017,3931,351,86,111,
1671019109869.7253,3931,351,86,111,
1671019109873.749,3931,351,86,111,
1671019109877.7727,3931,351,86,111,
1671019109881.7964,3931,351,86,111,
1671019109885.82,3931,351,86,111,
1671019109889.8438,3931,351,86,111,
1671019109893.8674,3864,352,86,111,
1671019109897.891,3864,352,86,111,
1671019109901.9146,3584,359,86,111,
1671019109905.9382,3584,359,86,111,
1671019109909.962,3584,359,86,111,
1671019109913.9856,3584,359,86,111,
1671019109918.0093,3472,362,86,111,
1671019109922.033,3472,362,86,111,
1671019109926.0566,3472,362,86,111,
1671019109930.0803,3472,362,86,111,
1671019109934.1038,3453,362,86,111,
1671019109938.1274,3453,362,86,111,
1671019109942.1511,3529,359,86,111,
1671019109946.1748,3529,359,86,111,
1671019109950.1985,3529,359,86,111,
1671019109954.2222,3529,359,86,111,
1671019109958.2458,3529,359,86,111,
1671019109962.2695,3529,359,86,111,
1671019109966.2932,3622,355,86,111,
1671019109970.3167,3622,355,86,111,
1671019109974.3403,3754,348,86,163,
1671019109978.364,3754,348,86,163,
1671019109982.3877,3754,348,140,163,
1671019109986.4114,3754,348,140,163,
1671019109990.435,3768,347,140,163,
1671019109994.4587,3768,347,140,163,
1671019109998.4824,3768,347,140,163,
1671019110002.506,3768,347,140,163,
1671019110006.5295,3748,348,140,163,
1671019110010.5532,3748,348,140,163,
1671019110014.577,3645,352,140,163,
1671019110018.6006,3645,352,140,163,
1671019110022.6243,3585,354,140,163,
1671019110026.648,3585,354,140,163,
1671019110030.6716,3585,354,140,163,
1671019110034.6953,3585,354,140,163,
1671019110038.7188,3585,354,140,163,
1671019110042.7424,3585,354,140,163,
1671019110046.766,3532,356,140,163,
1671019110050.7898,3532,356,140,163,
1671019110054.8135,3482,356,140,163,
1671019110058.8372,3482,356,140,163,
1671019110062.8608,3494,354,140,163,
1671019110066.8845,3494,354,140,163,
1671019110070.9082,3521,354,140,163,
1671019110074.9316,3521,354,140,163,
1671019110078.9553,3521,354,140,163,
1671019110082.979,3521,354,140,163,
1671019110087.0027,3521,352,140,163,
1671019110091.0264,3521,352,140,163,
1671019110095.05,3564,351,140,163,
1671019110099.0737,3564,351,140,163,
1671019110103.0974,3564,352,140,163,
1671019110107.1208,3564,352,140,163,
1671019110111.1445,3564,352,140,163,
1671019110115.1682,3564,352,140,163,
1671019110119.192,3564,352,140,163,
1671019110123.2156,3564,352,140,163,
1671019110127.2393,3543,354,140,163,
1671019110131.263,3543,354,140,163,
1671019110135.2866,3543,354,140,163,
1671019110139.3103,3543,354,140,163,
1671019110143.3337,3505,356,140,163,
1671019110147.3574,3505,356,140,163,
1671019110151.381,3505,356,140,163,
1671019110155.4048,3505,356,140,163,
1671019110159.4285,3505,356,140,163,
1671019110163.4521,3505,356,140,163,
1671019110167.4758,3505,355,140,163,
1671019110171.4995,3505,355,140,163,
1671019110175.523,3532,353,140,161,
1671019110179.5466,3532,353,140,161,
1671019110183.5703,3532,353,141,161,
1671019110187.594,3532,353,141,161,
1671019110191.6177,3532,353,141,161,
1671019110195.6414,3532,353,141,161,
1671019110199.665,3577,351,141,161,
1671019110203.6887,3577,351,141,161,
1671019110207.7124,3577,350,141,161,
1671019110211.7358,3577,350,141,161,
1671019110215.7595,3564,351,141,161,
1671019110219.7832,3564,351,141,161,
1671019110223.807,3539,352,141,161,
1671019110227.8306,3539,352,141,161,
1671019110231.8542,3539,352,141,161,
1671019110235.878,3539,352,141,161,
1671019110239.9016,3539,352,141,161,
1671019110243.925,3539,352,141,161,
1671019110247.9487,3518,351,141,161,
1671019110251.9724,3518,351,141,161,
1671019110255.996,3518,351,141,161,
1671019110260.0198,3518,351,141,161,
1671019110264.0435,3518,351,141,161,
1671019110268.0671,3518,351,141,161,
1671019110272.0908,3518,351,141,161,
1671019110276.1145,3518,351,141,161,
1671019110280.138,3533,351,141,161,
1671019110284.1616,3533,351,141,161,
1671019110288.1853,3501,352,141,161,
1671019110292.209,3501,352,141,161,
1671019110296.2327,3466,352,141,161,
1671019110300.2563,3466,352,141,161,
1671019110304.28,3466,352,141,161,
1671019110308.3037,3466,352,141,161,
1671019110312.3271,3466,352,141,161,
1671019110316.3508,3427,350,141,161,
1671019110320.3745,3427,350,141,161,
1671019110324.3982,3427,349,141,161,
1671019110328.4219,3427,349,141,161,
1671019110332.4456,3449,348,141,161,
1671019110336.4692,3449,348,141,161,
1671019110340.493,3449,348,141,161,
1671019110344.5166,3449,348,141,161,
1671019110348.54,3464,347,141,161,
1671019110352.5637,3464,347,141,161,
1671019110356.5874,3464,347,141,161,
1671019110360.611,3464,347,141,161,
1671019110364.6348,3451,345,141,161,
1671019110368.6584,3451,345,141,161,
1671019110372.6821,3451,345,141,160,
1671019110376.7058,3451,345,141,160,
1671019110380.7292,3451,345,141,160,
1671019110384.753,3451,345,141,160,
1671019110388.7766,3451,345,134,160,
1671019110392.8003,3451,345,134,160,
1671019110396.824,3368,343,134,160,
1671019110400.8477,3368,343,134,160,
1671019110404.8713,3368,343,134,160,
1671019110408.895,3368,343,134,160,
1671019110412.9187,3268,341,134,160,
1671019110416.9421,3268,341,134,160,
1671019110420.9658,3268,341,134,160,
1671019110424.9895,3268,341,134,160,
1671019110429.0132,3231,340,134,160,
1671019110433.0369,3231,340,134,160,
1671019110437.0605,3210,340,134,160,
1671019110441.0842,3210,340,134,160,
1671019110445.108,3210,341,134,160,
1671019110449.1313,3210,341,134,160,
1671019110453.155,3210,341,134,160,
1671019110457.1787,3210,341,134,160,
1671019110461.2024,3210,341,134,160,
1671019110465.226,3210,341,134,160,
1671019110469.2498,3200,342,134,160,
1671019110473.2734,3200,342,134,160,
1671019110477.297,3200,341,134,160,
1671019110481.3208,3200,341,134,160,
1671019110485.3442,3200,339,134,160,
1671019110489.368,3200,339,134,160,
1671019110493.3916,3221,336,134,160,
1671019110497.4153,3221,336,134,160,
1671019110501.439,3221,336,134,160,
1671019110505.4626,3221,336,134,160,
1671019110509.4863,3221,336,134,160,
1671019110513.51,3221,336,134,160,
1671019110517.5337,3290,331,134,160,
1671019110521.5571,3290,331,134,160,
1671019110525.5808,3300,330,134,160,
1671019110529.6045,3300,330,134,160,
1671019110533.6282,3300,330,134,160,
1671019110537.6519,3300,330,134,160,
1671019110541.6755,3273,330,134,160,
1671019110545.6992,3273,330,134,160,
1671019110549.723,3215,331,134,160,
1671019110553.7463,3215,331,134,160,
1671019110557.77,3215,331,134,160,
1671019110561.7937,3215,331,134,160,
1671019110565.8174,3101,332,134,160,
1671019110569.841,3101,332,134,160,
1671019110573.8647,3101,332,134,160,
1671019110577.8884,3101,332,134,160,
1671019110581.912,3085,331,134,153,
1671019110585.9358,3085,331,134,153,
1671019110589.9592,3098,329,121,153,
1671019110593.983,3098,329,121,153,
1671019110598.0066,3122,327,121,153,
1671019110602.0303,3122,327,121,153,
1671019110606.054,3122,327,121,153,
1671019110610.0776,3122,327,121,153,
1671019110614.1013,3122,327,121,153,
1671019110618.125,3122,327,121,153,
1671019110622.1484,3123,326,121,153,
1671019110626.172,3123,326,121,153,
1671019110630.1958,3089,326,121,153,
1671019110634.2195,3089,326,121,153,
1671019110638.2432,3050,325,121,153,
1671019110642.2668,3050,325,121,153,
1671019110646.2905,3026,323,121,153,
1671019110650.3142,3026,323,121,153,
1671019110654.338,3026,323,121,153,
1671019110658.3613,3026,323,121,153,
1671019110662.385,3026,323,121,153,
1671019110666.4087,3026,323,121,153,
1671019110670.4324,3042,320,121,153,
1671019110674.456,3042,320,121,153,
1671019110678.4797,3055,320,121,153,
1671019110682.5034,3055,320,121,153,
1671019110686.527,3055,321,121,153,
1671019110690.5505,3055,321,121,153,
1671019110694.5742,3055,321,121,153,
1671019110698.598,3055,321,121,153,
1671019110702.6216,3018,322,121,153,
1671019110706.6453,3018,322,121,153,
1671019110710.669,3018,322,121,153,
1671019110714.6926,3018,322,121,153,
1671019110718.7163,2957,320,121,153,
1671019110722.74,2957,320,121,153,
1671019110726.7634,2957,320,121,153,
1671019110730.787,2957,320,121,153,
1671019110734.8108,2957,316,121,153,
1671019110738.8345,2957,316,121,153,
1671019110742.8582,3014,310,121,153,
1671019110746.8818,3014,310,121,153,
1671019110750.9055,3014,310,121,153,
1671019110754.9292,3014,310,121,153,
1671019110758.9526,3014,310,121,153,
1671019110762.9763,3014,310,121,153,
1671019110767.0,3014,310,121,153,
1671019110771.0237,3014,310,121,153,
1671019110775.0474,3012,314,121,153,
1671019110779.071,3012,314,121,153,
1671019110783.0947,2967,317,110,143,
1671019110787.1184,2967,317,110,143,
1671019110791.142,2909,317,110,143,
1671019110795.1655,2909,317,110,143,
1671019110799.1892,2870,312,110,143,
1671019110803.213,2870,312,110,143,
1671019110807.2366,2870,312,110,143,
1671019110811.2603,2870,312,110,143,
1671019110815.284,2870,303,110,143,
1671019110819.3076,2870,303,110,143,
1671019110823.3313,2974,289,110,143,
1671019110827.3547,2974,289,110,143,
1671019110831.3784,2974,289,110,143,
1671019110835.402,2974,289,110,143,
1671019110839.4258,3006,290,110,143,
1671019110843.4495,3006,290,110,143,
1671019110847.4731,3006,290,110,143,
1671019110851.4968,3006,290,110,143,
1671019110855.5205,2933,304,110,143,
1671019110859.5442,2933,304,110,143,
1671019110863.5676,2859,310,110,143,
1671019110867.5913,2859,310,110,143,
1671019110871.615,2859,310,110,143,
1671019110875.6387,2859,310,110,143,
1671019110879.6624,2805,312,110,143,
1671019110883.686,2805,312,110,143,
1671019110887.7097,2805,312,110,143,
1671019110891.7334,2805,312,110,143,
1671019110895.7568,2805,310,110,143,
1671019110899.7805,2805,310,110,143,
1671019110903.8042,2839,310,110,143,
1671019110907.828,2839,310,110,143,
1671019110911.8516,2839,306,110,143,
1671019110915.8752,2839,306,110,143,
1671019110919.899,2839,306,110,143,
1671019110923.9226,2839,306,110,143,
1671019110927.9463,2901,302,110,143,
1671019110931.9697,2901,302,110,143,
1671019110935.9934,2969,297,110,143,
1671019110940.017,2969,297,110,143,
1671019110944.0408,2969,297,110,143,
1671019110948.0645,2969,297,110,143,
1671019110952.0881,2969,297,110,143,
1671019110956.1118,2969,297,110,143,
1671019110960.1355,2969,297,110,143,
1671019110964.159,2969,297,110,143,
1671019110968.1826,2938,299,110,143,
1671019110972.2063,2938,299,110,143,
1671019110976.23,2897,305,110,138,
1671019110980.2537,2897,305,110,138,
1671019110984.2773,2897,305,108,138,
1671019110988.301,2897,305,108,138,
1671019110992.3247,2897,307,108,138,
1671019110996.3484,2897,307,108,138,
1671019111000.3718,2897,307,108,138,
1671019111004.3955,2897,307,108,138,
1671019111008.4192,2907,307,108,138,
1671019111012.4429,2907,307,108,138,
1671019111016.4666,2919,302,108,138,
1671019111020.4902,2919,302,108,138,
1671019111024.514,2919,300,108,138,
1671019111028.5376,2919,300,108,138,
1671019111032.5613,2919,300,108,138,
1671019111036.5847,2919,300,108,138,
1671019111040.6084,2919,300,108,138,
1671019111044.632,2919,300,108,138,
1671019111048.6558,2909,302,108,138,
1671019111052.6794,2909,302,108,138,
1671019111056.7031,2909,305,108,138,
1671019111060.7268,2909,305,108,138,
1671019111064.7505,2909,307,108,138,
1671019111068.774,2909,307,108,138,
1671019111072.7976,2909,307,108,138,
1671019111076.8213,2909,307,108,138,
1671019111080.845,2909,307,108,138,
1671019111084.8687,2909,307,108,138,
1671019111088.8923,2909,305,108,138,
1671019111092.916,2909,305,108,138,
1671019111096.9397,2940,302,108,138,
1671019111100.9634,2940,302,108,138,
1671019111104.9868,2970,299,108,138,
1671019111109.0105,2970,299,108,138,
1671019111113.0342,2970,299,108,138,
1671019111117.0579,2970,299,108,138,
1671019111121.0815,2970,299,108,138,
1671019111125.1052,2970,299,108,138,
1671019111129.129,3006,297,108,138,
1671019111133.1526,3006,297,108,138,
1671019111137.176,2992,299,108,138,
1671019111141.1997,2992,299,108,138,
1671019111145.2234,2958,302,108,138,
1671019111149.247,2958,302,108,138,
1671019111153.2708,2958,302,108,138,
1671019111157.2944,2958,302,108,138,
1671019111161.318,2958,302,108,138,
1671019111165.3418,2958,302,108,138,
1671019111169.3655,2901,307,108,138,
1671019111173.389,2901,307,108,138,
1671019111177.4126,2901,307,108,139,
1671019111181.4363,2901,307,108,139,
1671019111185.46,2901,307,108,139,
1671019111189.4836,2901,307,108,139,
1671019111193.5073,2901,307,108,139,
1671019111197.531,2901,307,108,139,
1671019111201.5547,2922,305,108,139,
1671019111205.5781,2922,305,108,139,
1671019111209.6018,2934,303,108,139,
1671019111213.6255,2934,303,108,139,
1671019111217.6492,2921,305,108,139,
1671019111221.6729,2921,305,108,139,
1671019111225.6965,2921,307,108,139,
1671019111229.7202,2921,307,108,139,
1671019111233.744,2921,307,108,139,
1671019111237.7676,2921,307,108,139,
1671019111241.791,2921,308,108,139,
