time [s],Current, Voltage, Wire-feed, Gas-flow,
1671021329356.726,9,0,0,0,
1671021329360.75,9,0,0,0,
1671021329364.774,9,0,0,0,
1671021329368.7976,9,0,0,0,
1671021329372.8215,9,0,0,0,
1671021329376.8455,9,0,0,0,
1671021329380.8694,9,0,0,0,
1671021329384.893,9,0,0,0,
1671021329388.917,9,0,0,0,
1671021329392.941,9,0,0,0,
1671021329396.9648,9,0,0,0,
1671021329400.9888,9,0,0,0,
1671021329405.0125,9,0,0,0,
1671021329409.0364,9,0,0,0,
1671021329413.0603,9,0,0,0,
1671021329417.0842,9,0,0,0,
1671021329421.108,9,0,0,0,
1671021329425.1318,9,0,0,0,
1671021329429.1558,9,0,0,0,
1671021329433.1797,9,0,0,0,
1671021329437.2036,9,0,0,0,
1671021329441.2273,9,0,0,0,
1671021329445.2512,9,0,0,0,
1671021329449.2751,9,0,0,0,
1671021329453.299,9,0,0,0,
1671021329457.323,9,0,0,0,
1671021329461.3467,9,0,0,0,
1671021329465.3706,9,0,0,0,
1671021329469.3945,9,0,0,0,
1671021329473.4185,9,0,0,0,
1671021329477.4421,9,0,0,0,
1671021329481.466,9,0,0,0,
1671021329485.49,9,0,0,0,
1671021329489.514,9,0,0,0,
1671021329493.5378,9,0,0,0,
1671021329497.5615,9,0,0,0,
1671021329501.5854,9,0,0,0,
1671021329505.6094,9,0,0,0,
1671021329509.6333,9,0,0,0,
1671021329513.657,9,0,0,0,
1671021329517.681,9,0,0,0,
1671021329521.7048,9,0,0,0,
1671021329525.7288,9,0,0,0,
1671021329529.7527,9,0,0,0,
1671021329533.7764,9,0,0,0,
1671021329537.8003,9,0,0,0,
1671021329541.8242,9,0,0,0,
1671021329545.8481,9,0,0,0,
1671021329549.8718,9,0,0,0,
1671021329553.8958,9,0,0,0,
1671021329557.9197,9,0,0,0,
1671021329561.9436,9,0,0,0,
1671021329565.9675,9,0,0,0,
1671021329569.9912,9,0,0,0,
1671021329574.0151,9,0,0,0,
1671021329578.039,9,0,0,0,
1671021329582.063,9,0,0,0,
1671021329586.0867,9,0,0,0,
1671021329590.1106,9,0,0,0,
1671021329594.1345,9,0,0,0,
1671021329598.1584,9,0,0,0,
1671021329602.1824,9,0,0,0,
1671021329606.206,9,0,0,0,
1671021329610.23,9,0,0,0,
1671021329614.254,9,0,0,0,
1671021329618.2778,9,0,0,0,
1671021329622.3018,9,0,0,0,
1671021329626.3254,9,0,0,0,
1671021329630.3494,9,0,0,0,
1671021329634.3733,9,0,0,0,
1671021329638.3972,9,0,0,0,
1671021329642.421,9,0,0,0,
1671021329646.4448,853,165,0,0,
1671021329650.4688,853,165,0,0,
1671021329654.4927,853,165,0,0,
1671021329658.5166,853,165,0,0,
1671021329662.5403,835,180,0,142,
1671021329666.5642,835,180,0,142,
1671021329670.5881,769,232,0,142,
1671021329674.612,769,232,0,142,
1671021329678.6357,625,344,0,142,
1671021329682.6597,625,344,0,142,
1671021329686.6836,410,511,0,142,
1671021329690.7075,410,511,0,142,
1671021329694.7314,410,511,0,142,
1671021329698.7551,410,511,0,142,
1671021329702.779,175,694,0,142,
1671021329706.803,175,694,0,142,
1671021329710.827,0,841,0,142,
1671021329714.8506,0,841,0,142,
1671021329718.8745,0,918,0,142,
1671021329722.8984,0,918,0,142,
1671021329726.9224,0,885,0,142,
1671021329730.9463,0,885,0,142,
1671021329734.97,0,885,0,142,
1671021329738.994,0,885,0,142,
1671021329743.0178,0,836,0,142,
1671021329747.0417,0,836,0,142,
1671021329751.0654,0,836,0,142,
1671021329755.0894,0,836,0,142,
1671021329759.1133,0,836,0,142,
1671021329763.1372,0,836,0,142,
1671021329767.1611,35,795,0,142,
1671021329771.1848,35,795,0,142,
1671021329775.2087,35,795,0,142,
1671021329779.2327,35,795,0,142,
1671021329783.2566,35,795,0,142,
1671021329787.2805,35,795,0,142,
1671021329791.3042,35,806,0,142,
1671021329795.3281,35,806,0,142,
1671021329799.352,6,824,0,142,
1671021329803.376,6,824,0,142,
1671021329807.3997,6,824,0,142,
1671021329811.4236,6,824,0,142,
1671021329815.4475,6,843,0,142,
1671021329819.4714,6,843,0,142,
1671021329823.4954,6,840,0,142,
1671021329827.519,6,840,0,142,
1671021329831.543,6,840,0,142,
1671021329835.567,6,840,0,142,
1671021329839.5908,6,833,0,142,
1671021329843.6145,6,833,0,142,
1671021329847.6384,6,833,0,142,
1671021329851.6624,6,833,0,142,
1671021329855.6863,6,825,0,142,
1671021329859.7102,6,825,0,142,
1671021329863.734,6,825,9,84,
1671021329867.7578,6,825,9,84,
1671021329871.7817,6,827,9,84,
1671021329875.8057,6,827,9,84,
1671021329879.8293,6,831,9,84,
1671021329883.8533,6,831,9,84,
1671021329887.8772,6,831,9,84,
1671021329891.9011,6,831,9,84,
1671021329895.925,6,835,9,84,
1671021329899.9487,6,835,9,84,
1671021329903.9727,6,835,9,84,
1671021329907.9966,6,835,9,84,
1671021329912.0205,6,834,9,84,
1671021329916.0442,6,834,9,84,
1671021329920.068,6,830,9,84,
1671021329924.092,6,830,9,84,
1671021329928.116,6,830,9,84,
1671021329932.14,6,830,9,84,
1671021329936.1636,6,829,9,84,
1671021329940.1875,6,829,9,84,
1671021329944.2114,6,829,9,84,
1671021329948.2354,6,829,9,84,
1671021329952.2593,6,829,9,84,
1671021329956.283,6,829,9,84,
1671021329960.307,6,831,9,84,
1671021329964.3308,6,831,9,84,
1671021329968.3547,6,831,9,84,
1671021329972.3784,6,831,9,84,
1671021329976.4023,6,831,9,84,
1671021329980.4263,6,831,9,84,
1671021329984.4502,6,831,9,84,
1671021329988.474,6,831,9,84,
1671021329992.4978,6,830,9,84,
1671021329996.5217,6,830,9,84,
1671021330000.5457,6,830,9,84,
1671021330004.5696,6,830,9,84,
1671021330008.5933,6,829,9,84,
1671021330012.6172,6,829,9,84,
1671021330016.641,6,829,9,84,
1671021330020.665,6,829,9,84,
1671021330024.689,6,829,9,84,
1671021330028.7126,6,829,9,84,
1671021330032.7366,6,829,9,84,
1671021330036.7605,6,829,9,84,
1671021330040.7844,6,829,9,84,
1671021330044.808,6,829,9,84,
1671021330048.832,537,726,9,84,
1671021330052.856,537,726,9,84,
1671021330056.88,973,601,9,84,
1671021330060.9038,973,601,9,84,
1671021330064.9275,973,601,10,80,
1671021330068.9514,973,601,10,80,
1671021330072.9753,1375,434,10,80,
1671021330076.9993,1375,434,10,80,
1671021330081.023,1375,434,10,80,
1671021330085.0469,1375,434,10,80,
1671021330089.0708,1760,133,10,80,
1671021330093.0947,1760,133,10,80,
1671021330097.1187,1760,72,10,80,
1671021330101.1423,1760,72,10,80,
1671021330105.1663,1760,72,10,80,
1671021330109.1902,1760,72,10,80,
1671021330113.214,1543,120,10,80,
1671021330117.238,1543,120,10,80,
1671021330121.2617,1543,120,10,80,
1671021330125.2856,1543,120,10,80,
1671021330129.3096,1543,120,10,80,
1671021330133.3335,1543,120,10,80,
1671021330137.3572,1358,195,10,80,
1671021330141.381,1358,195,10,80,
1671021330145.405,1358,195,10,80,
1671021330149.429,1358,195,10,80,
1671021330153.453,1604,185,10,80,
1671021330157.4766,1604,185,10,80,
1671021330161.5005,1604,185,10,80,
1671021330165.5244,1604,185,10,80,
1671021330169.5483,1848,173,10,80,
1671021330173.572,1848,173,10,80,
1671021330177.596,1848,173,10,80,
1671021330181.6199,1848,173,10,80,
1671021330185.6438,2063,175,10,80,
1671021330189.6677,2063,175,10,80,
1671021330193.6914,2063,175,10,80,
1671021330197.7153,2063,175,10,80,
1671021330201.7393,2196,214,10,80,
1671021330205.7632,2196,214,10,80,
1671021330209.7869,2223,230,10,80,
1671021330213.8108,2223,230,10,80,
1671021330217.8347,2348,238,10,80,
1671021330221.8586,2348,238,10,80,
1671021330225.8826,2348,238,10,80,
1671021330229.9062,2348,238,10,80,
1671021330233.9302,2348,238,10,80,
1671021330237.954,2348,238,10,80,
1671021330241.978,2819,253,10,80,
1671021330246.0017,2819,253,10,80,
1671021330250.0256,3002,265,10,80,
1671021330254.0496,3002,265,10,80,
1671021330258.0735,3090,277,10,80,
1671021330262.0974,3090,277,10,80,
1671021330266.121,3090,277,70,101,
1671021330270.145,3090,277,70,101,
1671021330274.169,3090,277,70,101,
1671021330278.1929,3090,277,70,101,
1671021330282.2168,3090,277,70,101,
1671021330286.2405,3090,277,70,101,
1671021330290.2644,3109,296,70,101,
1671021330294.2883,3109,296,70,101,
1671021330298.3123,3130,305,70,101,
1671021330302.336,3130,305,70,101,
1671021330306.3599,3177,314,70,101,
1671021330310.3838,3177,314,70,101,
1671021330314.4077,3177,314,70,101,
1671021330318.4316,3177,314,70,101,
1671021330322.4553,3244,322,70,101,
1671021330326.4792,3244,322,70,101,
1671021330330.5032,3332,329,70,101,
1671021330334.527,3332,329,70,101,
1671021330338.5508,3450,336,70,101,
1671021330342.5747,3450,336,70,101,
1671021330346.5986,3596,343,70,101,
1671021330350.6226,3596,343,70,101,
1671021330354.6465,3596,343,70,101,
1671021330358.6702,3596,343,70,101,
1671021330362.694,3745,349,70,101,
1671021330366.718,3745,349,70,101,
1671021330370.742,3863,353,70,101,
1671021330374.7656,3863,353,70,101,
1671021330378.7896,3927,354,70,101,
1671021330382.8135,3927,354,70,101,
1671021330386.8374,3927,354,70,101,
1671021330390.8613,3927,354,70,101,
1671021330394.885,3927,353,70,101,
1671021330398.909,3927,353,70,101,
1671021330402.9329,3901,352,70,101,
1671021330406.9568,3901,352,70,101,
1671021330410.9805,3847,352,70,101,
1671021330415.0044,3847,352,70,101,
1671021330419.0283,3797,353,70,101,
1671021330423.0522,3797,353,70,101,
1671021330427.0762,3797,353,70,101,
1671021330431.0999,3797,353,70,101,
