time [s],Current, Voltage, Wire-feed, Gas-flow,
1671019586946.76,0,0,0,0,
1671019586950.8557,0,0,0,0,
1671019586954.9514,0,0,0,0,
1671019586959.047,0,0,0,0,
1671019586963.143,0,0,0,0,
1671019586967.2388,0,0,0,0,
1671019586971.3345,0,0,0,0,
1671019586975.4302,0,0,0,0,
1671019586979.526,0,0,0,0,
1671019586983.6216,0,0,0,0,
1671019586987.7175,0,0,0,0,
1671019586991.8132,0,0,0,0,
1671019586995.909,0,0,0,0,
1671019587000.0046,0,0,0,0,
1671019587004.1003,0,0,0,0,
1671019587008.196,0,0,0,0,
1671019587012.292,0,0,0,0,
1671019587016.3877,0,0,0,0,
1671019587020.4834,0,0,0,0,
1671019587024.579,0,0,0,0,
1671019587028.6748,0,0,0,0,
1671019587032.7705,0,0,0,0,
1671019587036.8662,0,0,0,0,
1671019587040.9622,0,0,0,0,
1671019587045.0579,0,0,0,0,
1671019587049.1536,0,0,0,0,
1671019587053.2493,0,0,0,0,
1671019587057.345,0,0,0,0,
1671019587061.4407,0,0,0,0,
1671019587065.5366,0,0,0,0,
1671019587069.6323,0,0,0,0,
1671019587073.728,0,0,0,0,
1671019587077.8237,0,0,0,0,
1671019587081.9194,0,0,0,0,
1671019587086.0151,0,0,0,0,
1671019587090.1108,0,0,0,0,
1671019587094.2068,0,0,0,0,
1671019587098.3025,0,0,0,0,
1671019587102.3982,0,0,0,0,
1671019587106.494,0,0,0,0,
1671019587110.5896,0,0,0,0,
1671019587114.6853,0,0,0,0,
1671019587118.7812,0,0,0,0,
1671019587122.877,0,0,0,0,
1671019587126.9727,0,0,0,0,
1671019587131.0684,0,0,0,0,
1671019587135.164,0,0,0,0,
1671019587139.2598,0,0,0,0,
1671019587143.3557,0,0,0,0,
1671019587147.4514,0,0,0,0,
1671019587151.547,0,0,0,0,
1671019587155.6428,0,0,0,0,
1671019587159.7385,0,0,0,0,
1671019587163.8342,0,0,0,0,
1671019587167.93,0,0,0,0,
1671019587172.026,0,0,0,0,
1671019587176.1216,0,0,0,0,
1671019587180.2173,0,0,0,0,
1671019587184.313,0,0,0,0,
1671019587188.4087,0,0,0,200,
1671019587192.5044,0,0,0,200,
1671019587196.6003,0,0,0,200,
1671019587200.696,0,0,0,200,
1671019587204.7917,0,0,0,200,
1671019587208.8875,0,0,0,200,
1671019587212.9832,0,0,0,200,
1671019587217.0789,0,0,0,200,
1671019587221.1748,0,0,0,200,
1671019587225.2705,0,0,0,200,
1671019587229.3662,0,0,0,200,
1671019587233.462,853,165,0,200,
1671019587237.5576,853,165,0,200,
1671019587241.6533,835,180,0,200,
1671019587245.749,835,180,0,200,
1671019587249.845,835,180,0,200,
1671019587253.9407,835,180,0,200,
1671019587258.0364,835,180,0,200,
1671019587262.132,835,180,0,200,
1671019587266.2278,769,232,0,200,
1671019587270.3235,769,232,0,200,
1671019587274.4194,410,508,0,200,
1671019587278.5151,410,508,0,200,
1671019587282.6108,175,688,0,200,
1671019587286.7065,175,688,0,200,
1671019587290.8022,175,688,0,200,
1671019587294.898,175,688,0,200,
1671019587298.994,175,688,0,200,
1671019587303.0896,175,688,0,200,
1671019587307.1853,0,833,0,200,
1671019587311.281,0,833,0,200,
1671019587315.3767,0,918,0,200,
1671019587319.4724,0,918,0,200,
1671019587323.568,0,882,0,200,
1671019587327.664,0,882,0,200,
1671019587331.7598,0,882,0,200,
1671019587335.8555,0,882,0,200,
1671019587339.9512,0,882,0,200,
1671019587344.0469,0,882,0,200,
1671019587348.1426,35,802,0,200,
1671019587352.2385,35,802,0,200,
1671019587356.3342,35,793,0,200,
1671019587360.43,35,793,0,200,
1671019587364.5256,35,803,0,200,
1671019587368.6213,35,803,0,200,
1671019587372.717,35,803,0,200,
1671019587376.8127,35,803,0,200,
1671019587380.9087,35,803,0,200,
1671019587385.0044,35,803,0,200,
1671019587389.1,6,833,9,100,
1671019587393.1958,6,833,9,100,
1671019587397.2915,6,837,9,100,
1671019587401.3872,6,837,9,100,
1671019587405.4832,6,833,9,100,
1671019587409.5789,6,833,9,100,
1671019587413.6746,6,833,9,100,
1671019587417.7703,6,833,9,100,
1671019587421.866,6,833,9,100,
1671019587425.9617,6,833,9,100,
1671019587430.0576,6,821,9,100,
1671019587434.1533,6,821,9,100,
1671019587438.249,6,821,9,100,
1671019587442.3447,6,821,9,100,
1671019587446.4404,6,820,9,100,
1671019587450.5361,6,820,9,100,
1671019587454.6318,6,820,9,100,
1671019587458.7278,6,820,9,100,
1671019587462.8235,6,820,9,100,
1671019587466.9192,6,820,9,100,
1671019587471.015,6,825,9,100,
1671019587475.1106,6,825,9,100,
1671019587479.2063,6,827,9,100,
1671019587483.3022,6,827,9,100,
1671019587487.398,6,827,9,100,
