time [s],Current, Voltage, Wire-feed
1669806590.6999717,178,144,1
1669806590.7999716,213,141,1
1669806590.8999715,363,135,1
1669806590.9999714,607,153,1
1669806591.0999713,0,152,1
1669806591.1999712,174,147,1
1669806591.299971,207,146,1
1669806591.399971,451,142,1
1669806591.499971,19,156,1
1669806591.5999708,679,133,1
1669806591.6999707,1034,148,1
1669806591.7999706,0,162,1
1669806591.8999705,0,146,1
1669806591.9999704,756,128,1
1669806592.0999703,787,156,1
1669806592.1999702,419,142,1
1669806592.2999701,1123,138,1
1669806592.39997,0,152,1
1669806592.49997,1199,143,1
1669806592.5999699,1050,157,1
1669806592.6999698,208,172,1
1669806592.7999697,208,172,1
1669806592.8999696,208,172,1
1669806592.9999695,208,172,1
1669806593.0999694,208,172,1
1669806593.1999693,208,172,1
1669806593.2999692,208,172,1
1669806593.399969,208,172,1
1669806593.499969,208,172,1
1669806593.599969,208,172,1
1669806593.6999688,208,172,1
1669806593.7999687,208,172,1
1669806593.8999686,208,172,1
1669806593.9999685,208,172,1
1669806594.0999684,208,172,1
