time [s],Current, Voltage, Wire-feed
1669890312.2999854,2810,271,1
1669890312.3999853,2786,272,1
1669890312.4999852,2729,284,1
1669890312.5999851,2712,287,1
1669890312.699985,2778,266,1
1669890312.799985,2775,266,1
1669890312.8999848,2865,275,1
1669890312.9999847,2808,283,1
1669890313.0999846,2697,278,1
1669890313.1999846,2741,278,1
1669890313.2999845,2755,272,1
1669890313.3999844,2766,266,1
1669890313.4999843,2776,271,1
1669890313.5999842,2928,259,1
1669890313.699984,2544,279,1
1669890313.799984,2751,272,1
1669890313.899984,2728,283,1
1669890313.9999838,2708,280,1
1669890314.0999837,2787,274,1
1669890314.1999836,2811,272,1
1669890314.2999835,2711,280,1
1669890314.3999834,2759,274,1
1669890314.4999833,2872,273,1
1669890314.5999832,2808,270,1
1669890314.6999831,2875,275,1
1669890314.799983,2920,276,1
1669890314.899983,2703,286,1
1669890314.9999828,2817,282,1
1669890315.0999827,2764,271,1
1669890315.1999826,2768,266,1
1669890315.2999825,3029,251,1
1669890315.3999825,2706,291,1
1669890315.4999824,2543,281,1
1669890315.5999823,2748,272,1
1669890315.6999822,2782,275,1
1669890315.799982,2773,270,1
1669890315.899982,2748,277,1
1669890315.9999819,2853,272,1
1669890316.0999818,2785,288,1
1669890316.1999817,2849,285,1
1669890316.2999816,2739,282,1
1669890316.3999815,2761,280,1
1669890316.4999814,2800,280,1
1669890316.5999813,2737,285,1
1669890316.6999812,2720,279,1
1669890316.799981,2778,274,1
1669890316.899981,2786,276,1
1669890316.999981,2751,283,1
1669890317.0999808,2773,277,1
1669890317.1999807,2797,269,1
1669890317.2999806,2746,275,1
1669890317.3999805,2781,271,1
1669890317.4999804,2747,269,1
1669890317.5999804,2806,274,1
1669890317.6999803,2992,266,1
1669890317.7999802,2592,288,1
1669890317.89998,2823,276,1
1669890317.99998,2772,280,1
1669890318.0999799,2662,282,1
1669890318.1999798,2865,270,1
1669890318.2999797,2782,276,1
1669890318.3999796,2816,268,1
1669890318.4999795,2635,287,1
1669890318.5999794,2667,280,1
1669890318.6999793,2770,274,1
1669890318.7999792,2831,275,1
1669890318.899979,2814,276,1
1669890318.999979,2867,268,1
1669890319.099979,2700,282,1
1669890319.1999788,2736,284,1
1669890319.2999787,2761,282,1
1669890319.3999786,2811,277,1
1669890319.4999785,2835,270,1
1669890319.5999784,2961,253,1
1669890319.6999784,2698,287,1
1669890319.7999783,2796,283,1
1669890319.8999782,2679,281,1
1669890319.999978,2735,268,1
1669890320.099978,2833,275,1
1669890320.1999779,2779,284,1
1669890320.2999778,2862,266,1
1669890320.3999777,2937,261,1
1669890320.4999776,2691,293,1
1669890320.5999775,2677,285,1
1669890320.6999774,2780,282,1
1669890320.7999773,2711,287,1
1669890320.8999772,2826,282,1
1669890320.999977,2777,282,1
1669890321.099977,2761,280,1
1669890321.199977,2699,285,1
1669890321.2999768,2703,274,1
1669890321.3999767,2782,277,1
1669890321.4999766,2896,271,1
1669890321.5999765,2896,271,1
1669890321.6999764,2841,262,1
1669890321.7999763,2868,266,1
1669890321.8999763,2767,281,1
1669890321.9999762,2793,281,1
1669890322.099976,2752,288,1
1669890322.199976,2795,280,1
1669890322.2999759,3025,261,1
1669890322.3999758,2708,272,1
1669890322.4999757,2732,286,1
1669890322.5999756,2860,279,1
1669890322.6999755,2717,277,1
1669890322.7999754,2807,271,1
1669890322.8999753,3035,250,1
1669890322.9999752,2806,278,1
1669890323.099975,2639,276,1
1669890323.199975,2755,269,1
1669890323.299975,2690,285,1
1669890323.3999748,2704,268,1
1669890323.4999747,2925,272,1
1669890323.5999746,2789,278,1
1669890323.6999745,2870,272,1
1669890323.7999744,2965,268,1
1669890323.8999743,2754,278,1
1669890323.9999743,2745,278,1
1669890324.0999742,2836,281,1
1669890324.199974,2707,280,1
1669890324.299974,2829,272,1
1669890324.3999739,2802,283,1
1669890324.4999738,2743,275,1
1669890324.5999737,2805,270,1
1669890324.6999736,2811,272,1
1669890324.7999735,2770,266,1
1669890324.8999734,2765,279,1
1669890324.9999733,2826,283,1
1669890325.0999732,2737,287,1
1669890325.199973,2707,287,1
1669890325.299973,2752,277,1
1669890325.399973,2757,282,1
1669890325.4999728,2642,280,1
1669890325.5999727,2779,269,1
1669890325.6999726,2696,281,1
1669890325.7999725,2788,271,1
1669890325.8999724,2706,285,1
1669890325.9999723,2706,287,1
1669890326.0999722,2774,266,1
1669890326.1999722,2852,262,1
1669890326.299972,2763,272,1
1669890326.399972,2767,268,1
1669890326.4999719,2770,271,1
1669890326.5999718,2802,272,1
1669890326.6999717,2851,273,1
1669890326.7999716,2710,286,1
1669890326.8999715,2815,269,1
1669890326.9999714,2823,268,1
1669890327.0999713,2847,273,1
1669890327.1999712,2697,287,1
1669890327.299971,2658,293,1
1669890327.399971,2734,287,1
1669890327.499971,2756,279,1
1669890327.5999708,2863,276,1
1669890327.6999707,2871,273,1
1669890327.7999706,2852,269,1
1669890327.8999705,2716,276,1
1669890327.9999704,2880,260,1
1669890328.0999703,2809,282,1
1669890328.1999702,2719,286,1
1669890328.2999701,2744,276,1
1669890328.39997,2718,278,1
1669890328.49997,2675,275,1
1669890328.5999699,2855,263,1
1669890328.6999698,2776,275,1
1669890328.7999697,2853,268,1
1669890328.8999696,2780,284,1
1669890328.9999695,2754,278,1
1669890329.0999694,2866,261,1
1669890329.1999693,2820,272,1
1669890329.2999692,2791,281,1
1669890329.399969,2749,288,1
1669890329.499969,2732,284,1
1669890329.599969,2747,280,1
1669890329.6999688,2719,280,1
1669890329.7999687,2726,273,1
1669890329.8999686,2763,279,1
1669890329.9999685,2800,277,1
1669890330.0999684,2801,278,1
1669890330.1999683,2743,270,1
1669890330.2999682,2788,277,1
1669890330.3999681,2731,284,1
1669890330.499968,2778,280,1
1669890330.599968,2786,278,1
1669890330.6999679,2754,277,1
1669890330.7999678,2745,277,1
1669890330.8999677,2734,272,1
1669890330.9999676,2778,279,1
1669890331.0999675,2845,264,1
1669890331.1999674,2836,276,1
1669890331.2999673,2706,275,1
1669890331.3999672,2784,269,1
1669890331.499967,2719,276,1
1669890331.599967,2660,287,1
1669890331.699967,2824,268,1
1669890331.7999668,2847,268,1
1669890331.8999667,2722,282,1
1669890331.9999666,2704,276,1
1669890332.0999665,2724,281,1
1669890332.1999664,2618,287,1
1669890332.2999663,2798,267,1
1669890332.3999662,2862,264,1
1669890332.4999661,2789,271,1
1669890332.599966,2773,273,1
1669890332.699966,2767,276,1
1669890332.7999659,2702,282,1
1669890332.8999658,2790,268,1
1669890332.9999657,2770,269,1
1669890333.0999656,2756,270,1
1669890333.1999655,2879,266,1
1669890333.2999654,2720,276,1
1669890333.3999653,2710,278,1
1669890333.4999652,2819,268,1
1669890333.599965,2751,278,1
1669890333.699965,2797,284,1
1669890333.799965,2840,273,1
1669890333.8999648,2779,272,1
1669890333.9999647,2594,288,1
1669890334.0999646,2823,275,1
1669890334.1999645,2779,274,1
1669890334.2999644,2741,284,1
1669890334.3999643,2741,287,1
1669890334.4999642,2749,277,1
1669890334.5999641,2798,268,1
1669890334.699964,2889,271,1
1669890334.799964,2889,276,1
1669890334.8999639,2711,281,1
1669890334.9999638,2774,280,1
1669890335.0999637,2760,285,1
1669890335.1999636,2815,270,1
1669890335.2999635,2752,272,1
1669890335.3999634,2847,262,1
1669890335.4999633,2717,283,1
1669890335.5999632,2739,280,1
1669890335.699963,2834,275,1
1669890335.799963,2805,271,1
1669890335.899963,2883,269,1
1669890335.9999628,2929,274,1
1669890336.0999627,2710,291,1
1669890336.1999626,2726,286,1
1669890336.2999625,2771,281,1
1669890336.3999624,2756,278,1
1669890336.4999623,2728,279,1
1669890336.5999622,2747,286,1
1669890336.6999621,2760,268,1
1669890336.799962,2846,264,1
1669890336.899962,2855,266,1
1669890336.9999619,2706,277,1
1669890337.0999618,2800,269,1
1669890337.1999617,2810,270,1
1669890337.2999616,2801,283,1
1669890337.3999615,2837,284,1
1669890337.4999614,2761,289,1
1669890337.5999613,2709,288,1
1669890337.6999612,2781,270,1
1669890337.799961,2781,273,1
1669890337.899961,2899,275,1
1669890337.999961,2885,277,1
1669890338.0999608,2705,290,1
1669890338.1999607,2770,276,1
1669890338.2999606,2764,277,1
1669890338.3999605,2783,277,1
1669890338.4999604,2809,272,1
1669890338.5999603,2793,276,1
1669890338.6999602,2794,280,1
1669890338.7999601,2721,285,1
1669890338.89996,2738,283,1
1669890338.99996,2774,280,1
1669890339.0999599,2815,275,1
1669890339.1999598,2778,273,1
1669890339.2999597,2738,279,1
1669890339.3999596,2762,272,1
1669890339.4999595,2791,269,1
1669890339.5999594,2713,277,1
1669890339.6999593,2775,271,1
1669890339.7999592,2780,275,1
1669890339.899959,2790,276,1
1669890339.999959,2831,275,1
1669890340.099959,2769,267,1
1669890340.1999588,2761,266,1
1669890340.2999587,2757,271,1
1669890340.3999586,2733,276,1
1669890340.4999585,2764,282,1
1669890340.5999584,2782,280,1
1669890340.6999583,2785,280,1
1669890340.7999582,2771,283,1
1669890340.8999581,2741,279,1
1669890340.999958,2747,273,1
1669890341.099958,2849,263,1
1669890341.1999578,2807,269,1
1669890341.2999578,2756,284,1
1669890341.3999577,2808,264,1
1669890341.4999576,2842,274,1
1669890341.5999575,2808,282,1
1669890341.6999574,2761,283,1
1669890341.7999573,2667,283,1
1669890341.8999572,2762,276,1
1669890341.999957,2869,266,1
1669890342.099957,2676,282,1
1669890342.199957,2706,279,1
1669890342.2999568,2737,274,1
1669890342.3999567,2685,282,1
1669890342.4999566,2881,259,1
1669890342.5999565,2774,284,1
1669890342.6999564,2678,283,1
1669890342.7999563,2787,275,1
1669890342.8999562,2780,285,1
1669890342.9999561,2725,282,1
1669890343.099956,2811,269,1
1669890343.199956,2846,282,1
1669890343.2999558,2733,281,1
1669890343.3999557,2808,271,1
1669890343.4999557,2776,280,1
1669890343.5999556,2727,282,1
1669890343.6999555,2799,284,1
1669890343.7999554,2681,290,1
1669890343.8999553,2773,280,1
1669890343.9999552,2860,268,1
1669890344.099955,2793,266,1
1669890344.199955,2802,271,1
1669890344.299955,3004,260,1
1669890344.3999548,2823,280,1
1669890344.4999547,2653,280,1
1669890344.5999546,2733,273,1
1669890344.6999545,2715,282,1
1669890344.7999544,2703,272,1
1669890344.8999543,2947,261,1
1669890344.9999542,2654,286,1
1669890345.0999541,2802,279,1
1669890345.199954,2853,276,1
1669890345.299954,2726,283,1
1669890345.3999538,2742,282,1
1669890345.4999537,2718,277,1
1669890345.5999537,2696,275,1
1669890345.6999536,2829,276,1
1669890345.7999535,2805,278,1
1669890345.8999534,2813,277,1
1669890345.9999533,2826,279,1
1669890346.0999532,2697,281,1
1669890346.199953,2756,273,1
1669890346.299953,2793,265,1
1669890346.399953,2812,275,1
1669890346.4999528,2818,280,1
1669890346.5999527,2771,280,1
1669890346.6999526,2842,274,1
1669890346.7999525,2798,283,1
1669890346.8999524,2701,285,1
1669890346.9999523,2814,262,1
1669890347.0999522,2803,277,1
1669890347.1999521,2760,277,1
1669890347.299952,2766,277,1
1669890347.399952,2784,267,1
1669890347.4999518,2814,277,1
1669890347.5999517,2778,286,1
1669890347.6999516,2851,274,1
1669890347.7999516,2805,279,1
1669890347.8999515,2737,284,1
1669890347.9999514,2707,282,1
1669890348.0999513,2779,283,1
1669890348.1999512,2769,285,1
1669890348.299951,2729,286,1
1669890348.399951,2729,286,1
1669890348.499951,2765,268,1
1669890348.5999508,2847,262,1
1669890348.6999507,2761,281,1
1669890348.7999506,2777,274,1
1669890348.8999505,2754,275,1
1669890348.9999504,2727,274,1
1669890349.0999503,2820,274,1
1669890349.1999502,2832,274,1
1669890349.2999501,2723,284,1
1669890349.39995,2721,285,1
1669890349.49995,2722,289,1
1669890349.5999498,2703,285,1
1669890349.6999497,2787,271,1
1669890349.7999496,2714,269,1
1669890349.8999496,2720,268,1
1669890349.9999495,2714,278,1
1669890350.0999494,2716,272,1
1669890350.1999493,2712,274,1
1669890350.2999492,2814,277,1
1669890350.399949,2772,276,1
1669890350.499949,2834,266,1
1669890350.599949,2869,266,1
1669890350.6999488,2680,282,1
1669890350.7999487,2724,280,1
1669890350.8999486,2795,280,1
1669890350.9999485,2651,288,1
1669890351.0999484,2818,267,1
1669890351.1999483,2828,273,1
1669890351.2999482,2703,281,1
1669890351.3999481,2714,282,1
1669890351.499948,2806,265,1
1669890351.599948,2715,277,1
1669890351.6999478,2739,270,1
1669890351.7999477,2739,270,1
1669890351.8999476,2725,285,1
1669890351.9999475,2716,276,1
1669890352.0999475,2694,284,1
1669890352.1999474,2775,265,1
1669890352.2999473,2762,269,1
1669890352.3999472,2707,286,1
1669890352.499947,2825,274,1
1669890352.599947,2831,274,1
1669890352.6999469,2613,286,1
1669890352.7999468,2691,273,1
1669890352.8999467,2653,286,1
1669890352.9999466,2679,276,1
1669890353.0999465,2831,273,1
1669890353.1999464,2796,272,1
1669890353.2999463,2866,270,1
1669890353.3999462,2868,273,1
1669890353.499946,2697,284,1
1669890353.599946,2738,276,1
1669890353.699946,2797,268,1
1669890353.7999458,2862,270,1
1669890353.8999457,2628,283,1
1669890353.9999456,2745,266,1
1669890354.0999455,2763,273,1
1669890354.1999454,2705,279,1
1669890354.2999454,2803,274,1
1669890354.3999453,2787,274,1
1669890354.4999452,2788,276,1
1669890354.599945,2802,273,1
1669890354.699945,2720,274,1
1669890354.7999449,2726,281,1
1669890354.8999448,2785,282,1
1669890354.9999447,2784,285,1
1669890355.0999446,2712,282,1
1669890355.1999445,2833,270,1
1669890355.2999444,2831,270,1
1669890355.3999443,2798,273,1
1669890355.4999442,2710,276,1
1669890355.599944,2677,276,1
1669890355.699944,2933,263,1
1669890355.799944,2884,272,1
1669890355.8999438,2631,285,1
1669890355.9999437,2747,274,1
1669890356.0999436,2741,276,1
1669890356.1999435,2688,278,1
1669890356.2999434,2904,255,1
1669890356.3999434,2861,259,1
1669890356.4999433,2715,279,1
1669890356.5999432,2737,278,1
1669890356.699943,2679,289,1
1669890356.799943,2710,286,1
1669890356.8999429,2814,268,1
1669890356.9999428,2889,258,1
1669890357.0999427,2715,281,1
1669890357.1999426,2785,281,1
1669890357.2999425,2711,281,1
1669890357.3999424,2675,279,1
1669890357.4999423,2856,271,1
1669890357.5999422,2783,283,1
1669890357.699942,2692,284,1
1669890357.799942,2737,281,1
1669890357.899942,2812,273,1
1669890357.9999418,2795,269,1
1669890358.0999417,2807,269,1
1669890358.1999416,2782,273,1
1669890358.2999415,2741,283,1
1669890358.3999414,2737,282,1
1669890358.4999413,2754,277,1
1669890358.5999413,2754,277,1
1669890358.6999412,2755,282,1
1669890358.799941,2713,279,1
1669890358.899941,2797,272,1
1669890358.9999409,2696,285,1
1669890359.0999408,2713,275,1
1669890359.1999407,2811,272,1
1669890359.2999406,2690,273,1
1669890359.3999405,2725,274,1
1669890359.4999404,2775,269,1
1669890359.5999403,2807,269,1
1669890359.6999402,2775,279,1
1669890359.79994,2756,268,1
1669890359.89994,2773,266,1
1669890359.99994,2707,282,1
1669890360.0999398,2767,265,1
1669890360.1999397,2698,273,1
1669890360.2999396,2745,273,1
1669890360.3999395,2687,277,1
1669890360.4999394,2855,273,1
1669890360.5999393,2770,282,1
1669890360.6999393,2722,287,1
1669890360.7999392,2707,277,1
1669890360.899939,2737,284,1
1669890360.999939,2742,281,1
1669890361.0999389,2789,273,1
1669890361.1999388,2745,269,1
1669890361.2999387,2716,275,1
1669890361.3999386,2688,274,1
1669890361.4999385,2759,268,1
1669890361.5999384,2795,270,1
1669890361.6999383,2765,273,1
1669890361.7999382,2787,272,1
1669890361.899938,2717,278,1
1669890361.999938,2770,275,1
1669890362.099938,2776,273,1
1669890362.1999378,2805,275,1
1669890362.2999377,2753,278,1
1669890362.3999376,2729,281,1
1669890362.4999375,2727,279,1
1669890362.5999374,2666,280,1
1669890362.6999373,2802,264,1
1669890362.7999372,2897,262,1
1669890362.8999372,2730,278,1
1669890362.999937,2706,278,1
1669890363.099937,2702,277,1
1669890363.1999369,2702,272,1
1669890363.2999368,2767,277,1
1669890363.3999367,2804,275,1
1669890363.4999366,2821,274,1
1669890363.5999365,2789,283,1
1669890363.6999364,2743,282,1
1669890363.7999363,2755,276,1
1669890363.8999362,2748,267,1
1669890363.999936,2721,273,1
1669890364.099936,2725,282,1
1669890364.199936,2698,288,1
1669890364.2999358,2779,276,1
1669890364.3999357,2840,266,1
1669890364.4999356,2791,270,1
1669890364.5999355,2719,276,1
1669890364.6999354,2764,281,1
1669890364.7999353,2757,281,1
1669890364.8999352,2724,277,1
1669890364.9999352,2744,282,1
1669890365.099935,2781,282,1
1669890365.199935,2728,282,1
1669890365.2999349,2793,270,1
1669890365.3999348,2819,263,1
1669890365.4999347,2653,277,1
1669890365.5999346,2735,268,1
1669890365.6999345,2783,272,1
1669890365.7999344,2752,273,1
1669890365.8999343,2880,279,1
1669890365.9999342,2749,287,1
1669890366.099934,2734,282,1
1669890366.199934,2824,277,1
1669890366.299934,2589,289,1
1669890366.3999338,2614,282,1
1669890366.4999337,2746,279,1
1669890366.5999336,2753,276,1
1669890366.6999335,2978,255,1
1669890366.7999334,3073,259,1
1669890366.8999333,2609,277,1
1669890366.9999332,2635,290,1
1669890367.0999331,2672,288,1
1669890367.199933,2662,283,1
1669890367.299933,2909,266,1
1669890367.3999329,2947,268,1
1669890367.4999328,2681,284,1
1669890367.5999327,2674,280,1
1669890367.6999326,2699,286,1
1669890367.7999325,2658,283,1
1669890367.8999324,2759,269,1
1669890367.9999323,2657,277,1
1669890368.0999322,2840,269,1
1669890368.199932,2820,275,1
1669890368.299932,2679,288,1
1669890368.399932,2743,281,1
1669890368.4999318,2652,278,1
1669890368.5999317,2794,270,1
1669890368.6999316,2739,280,1
1669890368.7999315,2718,280,1
1669890368.8999314,2750,272,1
1669890368.9999313,2796,271,1
1669890369.0999312,2690,283,1
1669890369.1999311,2661,282,1
1669890369.299931,2767,278,1
1669890369.399931,2741,276,1
1669890369.4999309,2678,279,1
1669890369.5999308,2701,273,1
1669890369.6999307,2766,268,1
1669890369.7999306,2707,282,1
1669890369.8999305,2727,277,1
1669890369.9999304,2782,278,1
1669890370.0999303,2940,263,1
1669890370.1999302,2750,277,1
1669890370.29993,2630,266,1
1669890370.39993,2840,267,1
1669890370.49993,2653,289,1
1669890370.5999298,2653,289,1
1669890370.6999297,2714,271,1
1669890370.7999296,2778,280,1
1669890370.8999295,2796,276,1
1669890370.9999294,2753,273,1
1669890371.0999293,2714,277,1
1669890371.1999292,2750,273,1
1669890371.2999291,2641,280,1
1669890371.399929,2734,273,1
1669890371.499929,2738,275,1
1669890371.5999289,2704,272,1
1669890371.6999288,2752,273,1
1669890371.7999287,2718,286,1
1669890371.8999286,2842,258,1
1669890371.9999285,2832,260,1
1669890372.0999284,2663,282,1
1669890372.1999283,2737,275,1
1669890372.2999282,2781,279,1
1669890372.399928,2705,284,1
1669890372.499928,2757,278,1
1669890372.599928,2754,272,1
1669890372.6999278,2721,282,1
1669890372.7999277,2763,282,1
1669890372.8999276,2750,282,1
1669890372.9999275,2714,278,1
1669890373.0999274,2697,275,1
1669890373.1999273,2696,272,1
1669890373.2999272,2714,270,1
1669890373.3999271,2713,267,1
1669890373.499927,2728,276,1
1669890373.599927,2790,277,1
1669890373.6999269,2669,276,1
1669890373.7999268,2671,270,1
1669890373.8999267,2764,278,1
1669890373.9999266,2685,280,1
1669890374.0999265,2774,273,1
1669890374.1999264,2720,277,1
1669890374.2999263,2736,273,1
1669890374.3999262,2713,283,1
1669890374.499926,2717,271,1
1669890374.599926,2710,279,1
1669890374.699926,2771,279,1
1669890374.7999258,2745,281,1
1669890374.8999257,2699,275,1
1669890374.9999256,2792,261,1
1669890375.0999255,2749,277,1
1669890375.1999254,2730,277,1
1669890375.2999253,2745,278,1
1669890375.3999252,2701,278,1
1669890375.4999251,2695,274,1
1669890375.599925,2730,272,1
1669890375.699925,2744,273,1
1669890375.7999249,2612,287,1
1669890375.8999248,2776,273,1
1669890375.9999247,2814,270,1
1669890376.0999246,2672,279,1
1669890376.1999245,2682,279,1
1669890376.2999244,2719,270,1
1669890376.3999243,2805,270,1
1669890376.4999242,2976,257,1
1669890376.599924,2634,270,1
1669890376.699924,2564,282,1
1669890376.799924,2645,277,1
1669890376.8999238,2663,280,1
1669890376.9999237,2645,286,1
1669890377.0999236,2853,267,1
1669890377.1999235,2880,279,1
1669890377.2999234,2665,278,1
1669890377.3999233,2669,275,1
1669890377.4999232,2719,272,1
1669890377.5999231,2719,276,1
1669890377.699923,2677,288,1
1669890377.799923,2671,281,1
1669890377.8999228,2702,271,1
1669890377.9999228,2731,275,1
1669890378.0999227,2719,283,1
1669890378.1999226,2711,278,1
1669890378.2999225,2705,278,1
1669890378.3999224,2693,283,1
1669890378.4999223,2691,278,1
1669890378.5999222,2676,280,1
1669890378.699922,2806,275,1
1669890378.799922,2745,279,1
1669890378.899922,2735,269,1
1669890378.9999218,2752,279,1
1669890379.0999217,2634,273,1
1669890379.1999216,2617,270,1
1669890379.2999215,2701,277,1
1669890379.3999214,2721,279,1
1669890379.4999213,2705,278,1
1669890379.5999212,2681,286,1
1669890379.6999211,2699,282,1
1669890379.799921,2626,280,1
1669890379.899921,2708,276,1
1669890379.9999208,2733,277,1
1669890380.0999207,2743,281,1
1669890380.1999207,2751,271,1
1669890380.2999206,2651,278,1
1669890380.3999205,2703,276,1
1669890380.4999204,2761,275,1
1669890380.5999203,2736,271,1
1669890380.6999202,2708,271,1
1669890380.79992,2702,277,1
1669890380.89992,2775,263,1
1669890380.99992,2775,269,1
1669890381.0999198,2691,278,1
1669890381.1999197,2732,273,1
1669890381.2999196,2668,281,1
1669890381.3999195,2604,283,1
1669890381.4999194,2768,273,1
1669890381.5999193,2768,279,1
1669890381.6999192,2676,287,1
1669890381.7999191,2730,279,1
1669890381.899919,2667,279,1
1669890381.999919,2621,282,1
1669890382.0999188,2755,259,1
1669890382.1999187,2758,263,1
1669890382.2999187,2753,270,1
1669890382.3999186,2689,272,1
1669890382.4999185,2748,266,1
1669890382.5999184,2727,265,1
1669890382.6999183,2728,280,1
1669890382.7999182,2697,290,1
1669890382.899918,2744,270,1
1669890382.999918,2749,267,1
1669890383.099918,2637,279,1
1669890383.1999178,2830,273,1
1669890383.2999177,2654,284,1
1669890383.3999176,2730,271,1
1669890383.4999175,2687,282,1
1669890383.5999174,2606,287,1
1669890383.6999173,2767,269,1
1669890383.7999172,2734,278,1
1669890383.8999171,2584,288,1
1669890383.999917,2735,283,1
1669890384.099917,2708,281,1
1669890384.1999168,2730,275,1
1669890384.2999167,2751,274,1
1669890384.3999166,2773,276,1
1669890384.4999166,2654,280,1
1669890384.5999165,2712,274,1
1669890384.6999164,2783,277,1
1669890384.7999163,2726,275,1
1669890384.8999162,2793,271,1
1669890384.999916,2651,266,1
1669890385.099916,2361,245,1
1669890385.199916,2320,241,1
1669890385.2999158,2302,208,1
1669890385.3999157,1921,195,1
1669890385.4999156,1978,183,1
